dialogue_id,speaker,turn,act_1,act_2,act_3
84_00000,USER,I want a place to eat in SF.,INFORM,INFORM_INTENT,
84_00000,SYSTEM,What type of food do you want?,REQUEST,,
84_00000,USER,I am in the mood for some Freshwater fish.,INFORM,,
84_00000,SYSTEM,Akiko's Sushi Bar is in San Francisco.,OFFER,,
84_00000,USER,Where are they located?,REQUEST,,
84_00000,SYSTEM,They are located at 542 A Mason Street.,INFORM,,
84_00000,USER,What else do you have?,REQUEST_ALTS,,
84_00000,SYSTEM,Alamo Square Seafood Grill is in San Francisco as well.,OFFER,,
84_00000,USER,Do they have any live bands.,REQUEST,,
84_00000,SYSTEM,They do not have any live bands.,INFORM,,
84_00000,USER,That is great. I need a salon in SF too.,SELECT,,
84_00000,SYSTEM,1512 Barber Shop is in San Francisco.,OFFER,,
84_00000,USER,"Find me something else, a unisex salon.",INFORM,REQUEST_ALTS,
84_00000,SYSTEM,20Th Salon and Barber is a unisex salon in San Francisco.,OFFER,,
84_00000,USER,What else do you have?,REQUEST_ALTS,,
84_00000,SYSTEM,A Businessman'S Haircut is in San Francisco.,OFFER,,
84_00000,USER,That works for me. Get me a booking for 14:30 Tuesday next week.,INFORM,,INFORM_INTENT
84_00000,SYSTEM,"You want a 2:30 pm reservation on March 5th to A Businessman'S Haircut, correct?",CONFIRM,,
84_00000,USER,That is correct.,AFFIRM,,
84_00000,SYSTEM,Your booking is complete.,NOTIFY_SUCCESS,,
84_00000,USER,Book me that restaurant from earlier?,INFORM_INTENT,,
84_00000,SYSTEM,What time do you want to eat?,REQUEST,,
84_00000,USER,I wish to eat at 5:15 in the evening.,INFORM,,
84_00000,SYSTEM,"You want a table for 2 at Alamo Square Seafood Grill in San Francisco at 5:15 pm on March 5th, correct?",CONFIRM,,
84_00000,USER,That is right.,AFFIRM,,
84_00000,SYSTEM,I can't book that time. I can get a table for 2 at Alamo Square Seafood Grill in San Francisco at 5:30 pm on March 5th.,OFFER,,
84_00000,USER,That is fine.,AFFIRM,,
84_00000,SYSTEM,Your table is booked.,NOTIFY_SUCCESS,,
84_00000,USER,What is their location do they have alcohol?,REQUEST,,
84_00000,SYSTEM,They are located at 803 Fillmore Street and they don't have alcohol.,INFORM,,
84_00000,USER,Thanks a lot. Play some music in my bedroom.,THANK_YOU,,
84_00000,SYSTEM,Do you have a song in mind?,REQUEST,,
84_00000,USER,Play Fake You OUt by Twenty One Pilots.,INFORM,,
84_00000,SYSTEM,"You want to cast the song Fake You Out to the Bedroom speaker, correct?",CONFIRM,,
84_00000,USER,That is right.,AFFIRM,,
84_00000,SYSTEM,Your song has started playing.,NOTIFY_SUCCESS,,
84_00000,USER,Thanks a lot.,THANK_YOU,,
84_00000,SYSTEM,Do you need more help?,REQ_MORE,,
84_00000,USER,"No, that is all. Thanks.",NEGATE,THANK_YOU,
84_00000,SYSTEM,Have a great day.,GOODBYE,,
84_00001,USER,I want to find a place to eat.,INFORM_INTENT,,
84_00001,SYSTEM,"What kind of food? Maybe, Mexican, American or somethig else. What City should I search in?",REQUEST,,
84_00001,USER,Some southern food in Pleasanton.,INFORM,,
84_00001,SYSTEM,I have 4 restraunts for you. Baci Bistro And Bar is a really nice place in Pleasanton.,OFFER,,INFORM_COUNT
84_00001,USER,Is it very pircey? What is their address?,REQUEST,,
84_00001,SYSTEM,The address is 500 Main street. Yes the restaurant is expensive.,INFORM,,
84_00001,USER,This is exactly what I want. Can you also find a salon?,SELECT,,
84_00001,SYSTEM,Is this also in Pleasanton?,REQUEST,,
84_00001,USER,"Yeah it is, thanks.",AFFIRM,,
