dialogue_id,speaker,turn,act_1,act_2,act_3
91_00000,USER,"i need to know about the weather condition on March 3rd , will you find the weather on that day?",INFORM,INFORM_INTENT,
91_00000,SYSTEM,In which city i need to check the weather for?,REQUEST,,
91_00000,USER,In the city San Diego.,INFORM,,
91_00000,SYSTEM,the average temperature for the day be 82 degrees fahrenheit and there is a 7 percent chance of rain.,OFFER,,
91_00000,USER,ok .thanks. Please tell me about some interesting places to visit over there. I like museum .,SELECT,,
91_00000,SYSTEM,there are 10 attractions according to your interest. One is Fleet Science Center which is a museum.,OFFER,,INFORM_COUNT
91_00000,USER,okay great. will you get me a cab there?,SELECT,,
91_00000,SYSTEM,How many seats do you prefer?,REQUEST,,
91_00000,USER,I need 2 seater.,INFORM,,
91_00000,SYSTEM,"Which type of ride would you prefer, whether pool or luxury or any other thing.",REQUEST,,
91_00000,USER,I prefer a Regular ride,INFORM,,
91_00000,SYSTEM,Ok please check and confirm the following details: A car ride to Fleet Science Center and need 2 seats .it is a regular ride.,CONFIRM,,
91_00000,USER,ok that's good.,AFFIRM,,
91_00000,SYSTEM,Ride is confirmed and the cab is on its way.,NOTIFY_SUCCESS,,
91_00000,USER,Thanks a lot for your immense help,THANK_YOU,,
91_00000,SYSTEM,whether i need to help you with any other thing?,REQ_MORE,,
91_00000,USER,No. thanks a lot for your immense help,NEGATE,THANK_YOU,
91_00000,SYSTEM,take care have a wonderful day.,GOODBYE,,
91_00001,USER,I wanna see what the weather is gonna be like.,INFORM_INTENT,,
91_00001,SYSTEM,Which city would you like to check?,REQUEST,,
91_00001,USER,Kuala Lumpur please.,INFORM,,
91_00001,SYSTEM,There is an 8 percent chance of rain but the average temp for the day will be a toasty 102 degrees.,OFFER,,
91_00001,USER,"Okay, are there some attractions there, something child-friendly?",SELECT,,
91_00001,SYSTEM,"I found 10 attractions that might interest you, there is a park calls 99 wonderland park.",OFFER,,INFORM_COUNT
91_00001,USER,"Cool, any others you can think of? I'm also looking for a mall.",INFORM,REQUEST_ALTS,
91_00001,SYSTEM,There is 1 attraction in a Shopping Area called ICC Pudu.,OFFER,,INFORM_COUNT
91_00001,USER,"Great, can you get me a ride there?",SELECT,,
91_00001,SYSTEM,How many seats are you wanting?,REQUEST,,
91_00001,USER,I will need 2 seats please.,INFORM,,
91_00001,SYSTEM,Any preference for the ride type?,REQUEST,,
91_00001,USER,"Actually, I would prefer a pool ride, I am in a group of 1.",INFORM,,
