dialogue_id,speaker,turn,act_1,act_2,act_3
63_00000,USER,Hello! I'm looking for an apartment. Please can you find me one?,INFORM_INTENT,,
63_00000,SYSTEM,Sure. How many bed room apartment are you looking for?,REQUEST,,
63_00000,USER,I wish to have a four bed room apartment.,INFORM,,
63_00000,SYSTEM,Where you wish to look for the apartment?,REQUEST,,
63_00000,USER,I wish to look for the apartment in Vacaville.,INFORM,,
63_00000,SYSTEM,"Okay, there is a good property named Meadowood Apartments located at 199 Aegean Way that has 4 bed rooms and 3 baths. The apartment cost will be $5,100 per month.",OFFER,,
63_00000,USER,Do they allow pets? Can I have their contact number?,REQUEST,,
63_00000,SYSTEM,"Sure. You can reach them at 707-448-7056, but sorry that pets are not allowed.",INFORM,,
63_00000,USER,Please can you schedule an appointment to visit this apartment on the 11th of this month?,INFORM,INFORM_INTENT,SELECT
63_00000,SYSTEM,"Sure. Please can you confirm me that you wish to schedule an appointment to visit the property Meadowood Apartments on March 11th, right?",CONFIRM,,
63_00000,USER,"Nope, I wish to visit on March 3rd.",INFORM,NEGATE,
63_00000,SYSTEM,"Please can you confirm me that you wish to schedule an appointment to visit the Meadowood Apartments on March 3rd, right?",CONFIRM,,
63_00000,USER,"Yup, you're correct.",AFFIRM,,
63_00000,SYSTEM,Okay! your schedule is confirmed.,NOTIFY_SUCCESS,,
63_00000,USER,Thanks much. Please can you add this event under the name Apartment Visit in the time slot 08:30 to my calendar?,INFORM,,INFORM_INTENT
63_00000,SYSTEM,Please can you confirm me that you wish to add the event Apartment visit that is scheduled at 199 Aegean Way on March 3rd at 8:30 am to your calendar?,CONFIRM,,
63_00000,USER,"Yup, you're correct.",AFFIRM,,
63_00000,SYSTEM,Okay! its successfully added.,NOTIFY_SUCCESS,,
63_00000,USER,Thanks much for the help.,THANK_YOU,,
63_00000,SYSTEM,Do you need any other help?,REQ_MORE,,
63_00000,USER,"Nope, thanks much.",NEGATE,THANK_YOU,
63_00000,SYSTEM,Have a fantastic day.,GOODBYE,,
63_00001,USER,I need to find an apartment.,INFORM_INTENT,,
63_00001,SYSTEM,In which area?,REQUEST,,
63_00001,USER,I'm looking in Sunnyvale.,INFORM,,
