dialogue_id,speaker,turn,act_1,act_2,act_3
48_00000,USER,I want to know how the weather will be on the 8th in Nairobi.,INFORM,,INFORM_INTENT
48_00000,SYSTEM,"From what I can see the weather in Nairobi for your requested date should be 100 degrees Fahrenheit, and there is a 2 percent chance of raining.",OFFER,,
48_00000,USER,"Alright, fine. Though I will need a place to sleep, so find me a house there. I need the house for three people, and I also need to have landry service. Keep in mind that the house I am looking for should have a rating of 4.4.",INFORM,,
48_00000,SYSTEM,From the results I can see that there is a good house at 14 Riverside Westlands with a 4.4 rating.,OFFER,,
48_00000,USER,This house seems as what I want. I would like to book this house.,INFORM_INTENT,SELECT,
48_00000,SYSTEM,"Can you tell me the day when you will leave, and can you confirm that you will go there on March 8th?",REQUEST,,
48_00000,USER,"I would like to go there on Wednesday next week, and I will be leaving on the 11th.",INFORM,,
48_00000,SYSTEM,"Can you please confirm that you want a house for 3 people in Nairobi, and that you will go there on March 6th, and you will leave the house on March 11th?",CONFIRM,,
48_00000,USER,That's right. Can you please give me their phone number? Please tell me how much it will cost me.,REQUEST,,AFFIRM
48_00000,SYSTEM,"Your request for a booking of the house has been been made. If you want to call them you can at +254 787 657000, and it will cost you $1,650.",INFORM,,NOTIFY_SUCCESS
48_00000,USER,I appreciate your help. That would be all.,THANK_YOU,GOODBYE,
48_00000,SYSTEM,I take joy in helping you. Good bye.,GOODBYE,,
48_00001,USER,What are the weather conditions in SD on 7th of March?,INFORM,,INFORM_INTENT
48_00001,SYSTEM,The temp will be about 90 degrees and there's only a 17 % chance of rain.,OFFER,,
48_00001,USER,What do you think the humidity will be there?,REQUEST,,
48_00001,SYSTEM,"It'll be normal, around 36 percent.",INFORM,,
48_00001,USER,Great weather right? Get me a house to stay in there. Only for one.,INFORM,INFORM_INTENT,
48_00001,SYSTEM,"You have 10 options. One of the best is 1003 Coast Boulevard, La Jolla, California 92037, United States. Their rating is 4.6.",OFFER,,INFORM_COUNT
48_00001,USER,"Wow, so cool.",SELECT,,
48_00001,SYSTEM,What will you need next?,REQ_MORE,,
48_00001,USER,Let's book a house.,INFORM_INTENT,,
48_00001,SYSTEM,Which date do you want to check out? What about March 7th?,REQUEST,,
48_00001,USER,"Fine, I want that until the 10th of March.",INFORM,AFFIRM,
48_00001,SYSTEM,"To confirm, 1 checking in on March 7th, leaving on March 10th in San Diego?",CONFIRM,,
48_00001,USER,"Yes, I think that's cool.",AFFIRM,,
48_00001,SYSTEM,You're reservation is set.,NOTIFY_SUCCESS,,
48_00001,USER,"What will my total bill be? What is the contact number, so I have it for my records?",REQUEST,,
48_00001,SYSTEM,Your total will be $552 and the phone to contact is +1 855-287-2682.,INFORM,,
48_00001,USER,"Perfectly marvelous, thanks.",THANK_YOU,,
48_00001,SYSTEM,Will you need more help today?,REQ_MORE,,
48_00001,USER,"No, I'm good thanks.",NEGATE,THANK_YOU,
48_00001,SYSTEM,"I live to serve you, and only that.",GOODBYE,,
48_00002,USER,What's the weather like in London?,INFORM,INFORM_INTENT,
48_00002,SYSTEM,The average temperature today is 81 degrees Fahrenheit with a 23 percent chance of rain,OFFER,,
48_00002,USER,Will it be humid?,REQUEST,,
48_00002,SYSTEM,Today's humidity is about 35 percent,INFORM,,
48_00002,USER,Will it be windy?,REQUEST,,
48_00002,SYSTEM,The forecast is for an average wind speed of 10 miles per house,INFORM,,
48_00002,USER,Ok good. Find me a house to stay there,INFORM_INTENT,,
48_00002,SYSTEM,"I found 10 houses for you. The one at 1 Addington Street looks nice, with a 4.3 rating",OFFER,,INFORM_COUNT
48_00002,USER,Anything else available?,REQUEST_ALTS,,
48_00002,SYSTEM,There's a good one at 1 Baffin Way with a 4.1 rating,OFFER,,
48_00002,USER,Ok. Book that one please,INFORM_INTENT,SELECT,
