dialogue_id,speaker,turn,act_1,act_2,act_3
87_00000,USER,I am search for some nice apartments for my own purpose. Can you check for some nice one with three bed rooms and 3 baths?.,INFORM,,INFORM_INTENT
87_00000,SYSTEM,"Yes, definitely. in which area I have to check?.",REQUEST,,
87_00000,USER,Please check it in San Jose which is the nice place I think.,INFORM,,
87_00000,SYSTEM,"Found 10 results and found an apartment named 888 Golden Saratoga-Cupertino Apartment Homes at 1546 Maurice Lane which has 3 bed rooms and 3 baths for which the rent will be $4,450 per month.",OFFER,,
87_00000,USER,This looks perfect. Check my availability.,INFORM_INTENT,,
87_00000,SYSTEM,in which date?,REQUEST,,
87_00000,USER,The date is Thursday next week.,INFORM,,
87_00000,SYSTEM,"Checked and found that you have an empty slot from 4:30 pm to midnight on March 7th, hope that information was useful.",OFFER,,
87_00000,USER,"Yes, it is useful and thanks.",SELECT,,
87_00000,SYSTEM,You want me to add any new event to your calendar?,OFFER_INTENT,,
87_00000,USER,"No, not now.",NEGATE_INTENT,,
87_00000,SYSTEM,Anything else you need from me?,REQ_MORE,,
87_00000,USER,"Yes, please proceed with the appointment booking with that property.",INFORM_INTENT,,
87_00000,SYSTEM,Please confirm to book an appointment to visit 888 Golden Saratoga-Cupertino Apartment Homes on March 7th.,CONFIRM,,
87_00000,USER,"Yes, please proceed and check whether they will allow pets there?",REQUEST,AFFIRM,
87_00000,SYSTEM,"Yes, they will allow pets and your appointment was successfully confirmed.",INFORM,NOTIFY_SUCCESS,
87_00000,USER,Thank you for your help.,THANK_YOU,,
87_00000,SYSTEM,Anything else?,REQ_MORE,,
87_00000,USER,"No, thanks, that's all.",NEGATE,THANK_YOU,
87_00000,SYSTEM,Have a good day.,GOODBYE,,
87_00001,USER,I need an apartment.,INFORM_INTENT,,
87_00001,SYSTEM,Anywhere in particular?,REQUEST,,
87_00001,USER,Somewhere in Fairfield.,INFORM,,
87_00001,SYSTEM,How many bed rooms?,REQUEST,,
87_00001,USER,Two bed rooms.,INFORM,,
87_00001,SYSTEM,"Avery Park Apartments at 2000 Clay Bank Road has 2 beds and baths for $2,800 a month.",OFFER,,
87_00001,USER,Have anything else?,REQUEST_ALTS,,
87_00001,SYSTEM,"Berkshire Laurel Creek at 2751 Peppertree Drive has 2 beds, 1 bath for $2,400 a month.",OFFER,,
87_00001,USER,Sounds good. When am I free on March 11th?,INFORM,INFORM_INTENT,
87_00001,SYSTEM,You're free from 8 am until 10 am on March 11th.,OFFER,,
87_00001,USER,"Sounds awesome, thanks.",SELECT,,
87_00001,SYSTEM,Want to add this to your calendar?,OFFER_INTENT,,
87_00001,USER,"Don't add it, but let's schedule a trip to the apartment.",NEGATE_INTENT,,
87_00001,SYSTEM,"Just to make sure, you want to set up a visit to Berkshire Laurel Creek on March 11th.",CONFIRM,,
87_00001,USER,Sounds good to me.,AFFIRM,,
87_00001,SYSTEM,You're all set!,NOTIFY_SUCCESS,,
87_00001,USER,Is it furnished?,REQUEST,,
87_00001,SYSTEM,There's no furniture.,INFORM,,
87_00001,USER,"Thanks a bunch. That'll do it, for now.",THANK_YOU,GOODBYE,
87_00001,SYSTEM,Have a good one!,GOODBYE,,
87_00002,USER,I'm getting a new pet and need to find an apartment that allows pets. .,INFORM_INTENT,,
87_00002,SYSTEM,"Okay, let me get some details first. How many bedrooms are you looking for?",REQUEST,,
87_00002,USER,I would really like a three bedroom apartment located in Berkeley.,INFORM,,
87_00002,SYSTEM,"I was able to find a 3 bedroom, 2 baths located at 1425 Oregon Street. The name of the complex is Oregon Park Senior Apartments and cost a total of $3,850 per month.",OFFER,,
87_00002,USER,"Pet's are a must, so can you see if they allow them?",REQUEST,,
87_00002,SYSTEM,I can see that they are pet friendly.,INFORM,,
87_00002,USER,What is the office phone number and do the apartments come fully furnished?,REQUEST,,
87_00002,SYSTEM,"Yes, they provide all the furnishings and the contact number is 510-848-8554.",INFORM,,
87_00002,USER,This sounds like exactly like what I am looking for. Can you tell me when I have an opening in my schedule that day?,INFORM_INTENT,,
87_00002,SYSTEM,"Sure, which date would you like me to look into for you?",REQUEST,,
87_00002,USER,"How about Wednesday next week, I don't think i'm too busy that day.",INFORM,,
87_00002,SYSTEM,Looking at your schedule I can see that on March 6th you are free from 11 pm to midnight.,OFFER,,
87_00002,USER,I think that will work.,SELECT,,
87_00002,SYSTEM,Did you want me to proceed with adding that to your schedule?,OFFER_INTENT,,
87_00002,USER,"No, for now let's just schedule a walk through of the apartment so I can make sure it is for me before committing.",NEGATE_INTENT,,
87_00002,SYSTEM,Okay so you want me to put you down for a visit to Oregon Park Senior Apartments on March 6th. Does this sound good?,CONFIRM,,
87_00002,USER,"Yes, that's what I would like you to schedule for me.",AFFIRM,,
87_00002,SYSTEM,I successfully scheduled that for you and added it to your calendar.,NOTIFY_SUCCESS,,
87_00002,USER,Thanks so much for all your help.,THANK_YOU,,
87_00002,SYSTEM,"No problem, is there anything else I can help you with at the moment?",REQ_MORE,,
87_00002,USER,"No, you've been a great help.",NEGATE,THANK_YOU,
87_00002,SYSTEM,"The pleasure is all mine, have a good day!",GOODBYE,,
87_00003,USER,I need to move out of this junk place. Can you help me find a new apartment around Sunnyvale?,INFORM,INFORM_INTENT,
87_00003,SYSTEM,"Sure, how many bedrooms?",REQUEST,,
87_00003,USER,I'd like one with 3 bedrooms.,INFORM,,
87_00003,SYSTEM,"How about Apricot Pit Apartments at 400 East Remington Drive? They have a 3 bedroom 3 bathroom unit for $4,150 per month.",OFFER,,
87_00003,USER,That sounds pretty good actually. When am I free?,INFORM_INTENT,,
87_00003,SYSTEM,What day are you asking about?,REQUEST,,
87_00003,USER,The 5th of this month.,INFORM,,
87_00003,SYSTEM,"On March 5th, your schedule looks clear from 10 pm to midnight.",OFFER,,
87_00003,USER,"Ok, sounds good.",SELECT,,
87_00003,SYSTEM,Want me to add an event?,OFFER_INTENT,,
87_00003,USER,No thanks. I do want to schedule a visit to the apartment though.,NEGATE_INTENT,,
87_00003,SYSTEM,"Ok. To confirm, you want to schedule a visit to Apricot Pit Apartments on March 5th. Is that right?",CONFIRM,,
87_00003,USER,"Yes, that's right. What's their number and is it pet-friendly?",REQUEST,,AFFIRM
87_00003,SYSTEM,"I've booked your visit. Looks like they do allow pets, and you can reach them at 408-738-4862.",INFORM,,NOTIFY_SUCCESS
87_00003,USER,"Great, thank you.",THANK_YOU,,
87_00003,SYSTEM,Anything else I can help with?,REQ_MORE,,
