dialogue_id,speaker,turn,act_1,act_2,act_3
16_00000,USER,I want to find a one way flight.,INFORM_INTENT,,
16_00000,SYSTEM,Where are you planning to go? Which city do you want to depart from?,REQUEST,,
16_00000,USER,"I am flying to Phoenix, AZ. I want 1 ticket from Seattle, WA.",INFORM,,
16_00000,SYSTEM,What date would you like to travel?I,REQUEST,,
16_00000,USER,I want to depart 11th of March. I don't care which airline.,INFORM,,
16_00000,SYSTEM,I found 4 gliths for you. Would you like to fly with Alaska Airlines. The flight takes off at 12 pm. The flight has 1 stop. The ticket cost $237.,OFFER,,
16_00000,USER,"A different airline please, in Premium Economy.",INFORM,REQUEST_ALTS,
16_00000,SYSTEM,Would you like to fly with Delta Airlines. The flight takes off at 8:45 am. The flight has 1 stop. The ticket costs $307.,OFFER,,
16_00000,USER,Find me something else. I want to fly with Southwest Airlines. Look for them from Atlanta.,INFORM,,REQUEST_ALTS
16_00000,SYSTEM,Would you like to fly with Southwest Airlines. The flight takes off at 12:05 pm. The flight as 0 stops. The ticket cost $258.,OFFER,,
16_00000,USER,Alright.,SELECT,,
16_00000,SYSTEM,Can I help you with anything else?,REQ_MORE,,
16_00000,USER,No thanks for your help.,NEGATE,THANK_YOU,
16_00000,SYSTEM,Have a good day.,GOODBYE,,
16_00001,USER,I would like to find a one way flight. I am interested in flights from Vegas.,INFORM,INFORM_INTENT,
16_00001,SYSTEM,What is your destination? What is the date you will be doing your traveling?,REQUEST,,
16_00001,USER,"I will be heading to Toronto, Canada. I would like to start my travel on the 13th of March.",INFORM,,
16_00001,SYSTEM,I've located 1 flight for you. Would you like to use United Airlines? The flight will be leaving at 12:05 pm. There is 1 stop on the flight. The ticket price is $232.,OFFER,,
16_00001,USER,What is the airport the flight will be landing at?,REQUEST,,
16_00001,SYSTEM,The flight is landing at Toronto Pearson International Airport.,INFORM,,
16_00001,USER,What time does the flight get there?,REQUEST,,
16_00001,SYSTEM,The flight will land at 9:54 pm.,INFORM,,
16_00001,USER,All right.,SELECT,,
16_00001,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
16_00001,USER,No. I appreciate your help.,NEGATE,THANK_YOU,
16_00001,SYSTEM,Have a nice day.,GOODBYE,,
16_00002,USER,I need to find a one way flight.,INFORM_INTENT,,
16_00002,SYSTEM,Where would you be flying?,REQUEST,,
16_00002,USER,"I will be going to Nairobi, Kenya.",INFORM,,
16_00002,SYSTEM,For date will you be going on your trip?,REQUEST,,
16_00002,USER,I would like to fly out on the 14th.,INFORM,,
16_00002,SYSTEM,What city are you departing from?,REQUEST,,
16_00002,USER,I will need flights from Los Angeles. Can you find me something with Alaska Airlines?,INFORM,,
16_00002,SYSTEM,"I have locate 1 flight with Alaska Airlines, it will be departing at 6:45 am and has 1 stop. The cost of the ticket is $416.",OFFER,,
16_00002,USER,Do you know whether or not this is a redeye flight?,REQUEST,,
16_00002,SYSTEM,I see that is is an overnight flight.,INFORM,,
16_00002,USER,"Okay thank you anyways, that is all I need.",SELECT,GOODBYE,
16_00002,SYSTEM,Okay enjoy the rest of your day.,GOODBYE,,
16_00003,USER,I want to book 2 tickets for a one way flight.,INFORM,INFORM_INTENT,
16_00003,SYSTEM,What date would you like to travel? Where are you planning to go?,REQUEST,,
16_00003,USER,"I want to fly to Vancouver, BC later today.",INFORM,,
16_00003,SYSTEM,Which city do you want to depart from?,REQUEST,,
16_00003,USER,"I want to depart from Phoenix, AZ in Economy Class.",INFORM,,
16_00003,SYSTEM,I found 4 flights available on American Airlines. The earliest flight has 1 stop and leaves at 7:35 am at $228 per ticket.,OFFER,,
16_00003,USER,Find me something else with United Airlines.,INFORM,REQUEST_ALTS,
16_00003,SYSTEM,I found 1 flight for you with United Airlines that has 1 stop and departs at 7:15 am for $232.,OFFER,,
16_00003,USER,Where does the flight land?,REQUEST,,
16_00003,SYSTEM,The flight destination is at YVR International Airport.,INFORM,,
16_00003,USER,When does the flight arrive at my destination? Is this a redeye flight?,REQUEST,,
16_00003,SYSTEM,The flight is not a redeye flight and will arrive at 1:59 pm,INFORM,,
16_00003,USER,Ok.,SELECT,,
16_00003,SYSTEM,Can I help you with something else?,REQ_MORE,,
16_00003,USER,No. Thanks for your help.,NEGATE,THANK_YOU,
16_00003,SYSTEM,Have a good day.,GOODBYE,,
16_00004,USER,I want to find a one way flight.,INFORM_INTENT,,
16_00004,SYSTEM,What date do you want to schedule the flight and which city will you depart from?,REQUEST,,
16_00004,USER,I want to schedule the flight on the 8th. Look for flights from SD and book three tickets.,INFORM,,
16_00004,SYSTEM,Where are you planning to go?,REQUEST,,
16_00004,USER,"I am flying to Portland, OR.",INFORM,,
16_00004,SYSTEM,"I have found 4 flights. Would you like to fly with Alaska Airlines? The flight departs at 1:20 pm, has 0 stops, and tickets will cost $132.",OFFER,,
16_00004,USER,Find me something else.,REQUEST_ALTS,,
16_00004,SYSTEM,"Would you like to fly with American Airlines? The flight departs at 9:20 am, has 0 stops, and tickets will cost $144.",OFFER,,
16_00004,USER,Find me something else.,REQUEST_ALTS,,
16_00004,SYSTEM,"Would you like to fly with Delta Airlines? The flight departs at 9:20 pm, has 0 stops, and tickets will cost $133.",OFFER,,
16_00004,USER,"Ok. Thanks, that is all I need.",SELECT,GOODBYE,
16_00004,SYSTEM,Have a good day.,GOODBYE,,
16_00005,USER,"Hello. I'd like to find a one way flight, please.",INFORM_INTENT,,
