dialogue_id,speaker,turn,act_1,act_2,act_3
12_00000,USER,I want to search for sports events.,INFORM,INFORM_INTENT,
12_00000,SYSTEM,What city is your preference?,REQUEST,,
12_00000,USER,"Anaheim, CA on the 6th of March.",INFORM,,
12_00000,SYSTEM,There is 1 event at Angel Stadium of Anaheim. It's the Angels Vs Tigers.,OFFER,,INFORM_COUNT
12_00000,USER,Where is this stadium located.,REQUEST,,
12_00000,SYSTEM,The stadium is located at 2000 East Gene Autry Way.,INFORM,,
12_00000,USER,That sounds good to me. That's all I need.,SELECT,GOODBYE,
12_00000,SYSTEM,Have a great day.,GOODBYE,,
12_00001,USER,"Do you know of any events, I'd like to look for some.",INFORM_INTENT,,
12_00001,SYSTEM,"Is there anything specific you like, for example Music, Sports, or anything else?",REQUEST,,
12_00001,USER,I want to search for Games.,INFORM,,
12_00001,SYSTEM,Is there any particular city I should search in?,REQUEST,,
12_00001,USER,Search for Baseball games in Philly.,INFORM,,
12_00001,SYSTEM,There are 7 events that you might be interested in. How about the Phillies Vs Braves at Citizens Bank Park?,OFFER,,INFORM_COUNT
12_00001,USER,I like the sound of that.,SELECT,,
12_00001,SYSTEM,Would you like to get some tickets for that game?,OFFER_INTENT,,
12_00001,USER,I won't be buying tickets. That's all the help I need.,NEGATE_INTENT,GOODBYE,
12_00001,SYSTEM,"Okay then, have an excellent day.",GOODBYE,,
12_00002,USER,I am searching for events in New York city. Can you help me with that?,INFORM,INFORM_INTENT,
12_00002,SYSTEM,"Sure, any specific type of events you are searching for? Music, sports, or something else?",REQUEST,,
12_00002,USER,I am looking for a concert to attend.,INFORM,,
12_00002,SYSTEM,I have found an event by Amber Run Brooklyn at Warsaw.,OFFER,,
12_00002,USER,What is its starting time?,REQUEST,,
12_00002,SYSTEM,It begins at 7:30 pm,INFORM,,
12_00002,USER,"No, something else if you can find. I have no specific date in mind.",INFORM,REQUEST_ALTS,
12_00002,SYSTEM,I have found 9 events matching your criteria. How about Americo at la boom?,OFFER,,INFORM_COUNT
12_00002,USER,Could you find me something like blues events? I like those.,INFORM,REQUEST_ALTS,
12_00002,SYSTEM,I have found 7 events matching your criteria. How about Ben Harper at Pier 17?,OFFER,,INFORM_COUNT
12_00002,USER,Where is the venue and when does the event start?,REQUEST,,
12_00002,SYSTEM,The venue is 89 south street and the event starts at 7 pm,INFORM,,
12_00002,USER,That sounds perfect.,SELECT,,
12_00002,SYSTEM,Should I buy tickets for the event as well?,OFFER_INTENT,,
12_00002,USER,"No, I don't want to buy tickets right now.",NEGATE_INTENT,,
12_00002,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
12_00002,USER,"No, that would be all, Thanks.",NEGATE,THANK_YOU,
12_00002,SYSTEM,Have a fantastic day ahead,GOODBYE,,
12_00003,USER,Can you search for Concert events?,INFORM,INFORM_INTENT,
12_00003,SYSTEM,Which city do you want me to look in?,REQUEST,,
12_00003,USER,Please search for Jazz events in Philadelphia.,INFORM,,
12_00003,SYSTEM,There is 1 event named Lauv at The Fillmore Philadelphia.,OFFER,,INFORM_COUNT
12_00003,USER,What is the timing and venue event?,REQUEST,,
12_00003,SYSTEM,The timing and venue of the event are 6:30 pm and 29 East Allen Street.,INFORM,,
12_00003,USER,Okay. That sounds great event to me. That will be all.,SELECT,GOODBYE,
12_00003,SYSTEM,I am glad I could help. Have a nice day.,GOODBYE,,
12_00004,USER,I haven't had much time for myself lately so I would like to look for an event to attend for fun soon.,INFORM_INTENT,,
12_00004,SYSTEM,"I can look into that for you, what area would you like me to search in?",REQUEST,,
12_00004,USER,I would prefer the location be close to home in Stanford just in case the babysitter needs to get a hold of me.,INFORM,,
12_00004,SYSTEM,Do you know what type of event you would like to attend?,REQUEST,,
12_00004,USER,I haven't been to any games in a while so let's start there.,INFORM,,
12_00004,SYSTEM,The first of 3 games I was able to find is the Cardinal Vs Ducks playing at Stanford Stadium. Does that sound appealing?,OFFER,,INFORM_COUNT
12_00004,USER,What type of event would that be classified as and where exactly is the stadium located?,REQUEST,,
12_00004,SYSTEM,The address of the stadium is 625 Nelson Road and it is a football game.,INFORM,,
12_00004,USER,"That sound like exactly what I was hoping for. That will be all, thanks.",SELECT,GOODBYE,
12_00004,SYSTEM,"My pleasure, enjoy your game.",GOODBYE,,
12_00005,USER,I want to scan for events.,INFORM_INTENT,,
12_00005,SYSTEM,Do you have a particular city in mind?,REQUEST,,
12_00005,USER,Show me something in Philadelphia.,INFORM,,
12_00005,SYSTEM,Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.,REQUEST,,
12_00005,USER,I want something in Sports.,INFORM,,
12_00005,SYSTEM,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,OFFER,,
12_00005,USER,That is great. This is all I need.,SELECT,GOODBYE,
12_00005,SYSTEM,"Alright, have a nice day!",GOODBYE,,
12_00006,USER,I am traveling to Phoenix and am looking for events in the area.,INFORM,INFORM_INTENT,
12_00006,SYSTEM,"What kind of events are you looking for? Are you looking for Music, Sports or other kinds of events?",REQUEST,,
12_00006,USER,I am looking for Games that take place on the 7th of March.,INFORM,,
12_00006,SYSTEM,The Diamondbacks Vs Brewers are playing at Chase Field.,OFFER,,
12_00006,USER,Can you suggest some other events on the 7th of March?,REQUEST_ALTS,,
12_00006,SYSTEM,The Diamondbacks Vs Giants are also playing at Chase Field.,OFFER,,
12_00006,USER,That is perfect.,SELECT,,
12_00006,SYSTEM,Would you like to buy tickets for the game?,OFFER_INTENT,,
12_00006,USER,No I don't want to buy tickets. That was all the information I needed.,NEGATE_INTENT,GOODBYE,
12_00006,SYSTEM,Thank you. Have a good day!,GOODBYE,,
12_00007,USER,I'm looking to go to a Concert Saturday this week. Is anyone good playing?,INFORM,,INFORM_INTENT
12_00007,SYSTEM,Where do you want go?,REQUEST,,
12_00007,USER,I want to check out any concert in NYC.,INFORM,,
12_00007,SYSTEM,I found 10 concerts happening that you might like. The first concert is Amber Run Brooklyn and it's in Warsaw.,OFFER,,INFORM_COUNT
12_00007,USER,Where's that at?,REQUEST,,
12_00007,SYSTEM,"The address for that venue is 261 Driggs Avenue, Brooklyn.",INFORM,,
12_00007,USER,That sounds awesome. Thanks!,SELECT,GOODBYE,
12_00007,SYSTEM,Have fun!,GOODBYE,,
12_00008,USER,Can you help me find some events?,INFORM_INTENT,,
12_00008,SYSTEM,Do you prefer Music or sports events?,REQUEST,,
12_00008,USER,I like sports events like baseball. Do they have an event on March 11th?,INFORM,,
12_00008,SYSTEM,What city do you want to see this event in?,REQUEST,,
12_00008,USER,NY please and thank you.,INFORM,,
12_00008,SYSTEM,I have a Mets Vs Braves event at Citi Field.,OFFER,,
12_00008,USER,That would work for me. Thanks that is all.,SELECT,GOODBYE,
12_00008,SYSTEM,"Okay, have a wonderful day.",GOODBYE,,
12_00009,USER,You can help me to search events?I would like Games.,INFORM,INFORM_INTENT,
12_00009,SYSTEM,Are you interested in a particular city?,REQUEST,,
12_00009,USER,"Yes,I am interested in Chicago in the 11th.",INFORM,,
12_00009,SYSTEM,Cubs Vs Mariners is named the events and it is at Wrigley Field.,OFFER,,
12_00009,USER,The venue is located where and what is the category of the event?,REQUEST,,
12_00009,SYSTEM,You can find it at 1060 West Addison Street it is a Baseball event.,INFORM,,
12_00009,USER,I like is sound perfect for me.That s all I need for now.,SELECT,GOODBYE,
12_00009,SYSTEM,Have a nice day!,GOODBYE,,
12_00010,USER,I want to find an event to go to.,INFORM_INTENT,,
12_00010,SYSTEM,Where should I look for events? Is there anything special you are interested in?,REQUEST,,
12_00010,USER,I want to go to a Concert today in NY.,INFORM,,
12_00010,SYSTEM,I found 10 such events. One is the Americo at La Boom.,OFFER,,INFORM_COUNT
12_00010,USER,"That sounds perfect, thanks.",SELECT,GOODBYE,
12_00010,SYSTEM,Enjoy your day!,GOODBYE,,
12_00011,USER,Can you scan for events?,INFORM_INTENT,,
12_00011,SYSTEM,Is there any particular city you would prefer?,REQUEST,,
12_00011,USER,Look for events in Seattle.,INFORM,,
12_00011,SYSTEM,Is there anything you have an interest in?,REQUEST,,
12_00011,USER,Search for a Concert.,INFORM,,
12_00011,SYSTEM,There is an event at the Flamingo Lot by Cody Johnson.,OFFER,,
12_00011,USER,That sounds perfect.,SELECT,,
12_00011,SYSTEM,Would you like to purchase the event tickets?,OFFER_INTENT,,
12_00011,USER,No. I don't want the tickets and that would be all.,NEGATE_INTENT,GOODBYE,
12_00011,SYSTEM,Have a nice day!,GOODBYE,,
12_00012,USER,I would like to search for some events.,INFORM_INTENT,,
12_00012,SYSTEM,"What type of events, such as music or sports events, would you like? At which location should the event be held?",REQUEST,,
12_00012,USER,I am looking for games events which is held in Philadelphia.,INFORM,,
12_00012,SYSTEM,There is an Eagles Vs Cowboys games held at Lincoln Financial Field.,OFFER,,
12_00012,USER,"Alright, that is sufficient for me.",SELECT,GOODBYE,
12_00012,SYSTEM,Thank you and have a great day ahead!,GOODBYE,,
12_00013,USER,I would like to find an event in New York City.,INFORM,INFORM_INTENT,
12_00013,SYSTEM,"What type of event do you want, Music or Sports?",REQUEST,,
12_00013,USER,I want to go to a concert.,INFORM,,
12_00013,SYSTEM,I have an event at Warsaw called Amber Run Brooklyn.,OFFER,,
12_00013,USER,What is the genre and start time?,REQUEST,,
12_00013,SYSTEM,It is a pop concert and starts at 7:30 pm.,INFORM,,
12_00013,USER,"I like that event, it is what I want.",SELECT,GOODBYE,
12_00013,SYSTEM,Thank you and have a great day.,GOODBYE,,
12_00014,USER,I want to check out events.,INFORM_INTENT,,
12_00014,SYSTEM,"Do you prefer Music, Sports, or anything else? And in which city?",REQUEST,,
12_00014,USER,"I want to see a match in Toronto, Canada.",INFORM,,
12_00014,SYSTEM,How about the Blue Jays Vs Astros at Rogers Centre?,OFFER,,
12_00014,USER,Can you find some other events in Vancouver?,INFORM,REQUEST_ALTS,
12_00014,SYSTEM,How about the Whitecaps Vs Colorado Rapids at BC Place?,OFFER,,
12_00014,USER,Where is it located?,REQUEST,,
12_00014,SYSTEM,The address is 777 Pacific Boulevard.,INFORM,,
12_00014,USER,Can you find me a soccer match on March 5th please?,INFORM,,REQUEST_ALTS
12_00014,SYSTEM,I found 1 event. Whitecaps Vs Kansas City at BC Place.,OFFER,,INFORM_COUNT
12_00014,USER,That's perfect. That's all I needed.,SELECT,GOODBYE,
12_00014,SYSTEM,"Okay, have a great day.",GOODBYE,,
12_00015,USER,Can you find events on the 6th of this month?,INFORM,INFORM_INTENT,
12_00015,SYSTEM,What are your interests? Is there a particular city I should search in?,REQUEST,,
12_00015,USER,Find me a concert in Vancouver.,INFORM,,
12_00015,SYSTEM,I found 1 event that you should like. It's Styx at the PNE Amphitheatre.,OFFER,,INFORM_COUNT
12_00015,USER,When does it start? What kind of event is it?,REQUEST,,
12_00015,SYSTEM,It starts at 7:30 pm and is a rock event.,INFORM,,
12_00015,USER,Sounds awesome.,SELECT,,
12_00015,SYSTEM,Would you like to purchase a ticket?,OFFER_INTENT,,
12_00015,USER,"No, I don't need tickets right now. That was all I needed.",NEGATE_INTENT,GOODBYE,
12_00015,SYSTEM,Have a good day.,GOODBYE,,
12_00016,USER,Please search for events.,INFORM_INTENT,,
12_00016,SYSTEM,What kind of event? You can say Sports or Music or anything else.,REQUEST,,
12_00016,USER,I am looking for a Country Music Event.,INFORM,,
12_00016,SYSTEM,What city should I look in?,REQUEST,,
12_00016,USER,NYC.,INFORM,,
12_00016,SYSTEM,I found Jamey Johnson Event at Sony Hall,OFFER,,
12_00016,USER,That sounds great.,SELECT,,
12_00016,SYSTEM,Would you like to buy tickets now?,OFFER_INTENT,,
12_00016,USER,"No, not right now.",NEGATE_INTENT,,
12_00016,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
12_00016,USER,"No, that will be all. Thank you.",NEGATE,THANK_YOU,
12_00016,SYSTEM,You're welcome. Have a good day!,GOODBYE,,
12_00017,USER,I'd like to go to a music event next friday. Could you help me?,INFORM,,INFORM_INTENT
