dialogue_id,speaker,turn,act_1,act_2,act_3
90_00000,USER,"I like wildlife spot, can you show me some child-friendly attractions to visit?",INFORM,,INFORM_INTENT
90_00000,SYSTEM,In which city would you like?,REQUEST,,
90_00000,USER,I'd like in SD,INFORM,,
90_00000,SYSTEM,There are 3 attractions. What about Birch Aquarium at Scripps Institution of Oceanography? It's a Nature Preserve,OFFER,,INFORM_COUNT
90_00000,USER,"Ok, I like it! I need a bus for 4 people to going there. From Long Beach, CA on next Thursday",INFORM,,
90_00000,SYSTEM,"There are 10 buses, one of these has 0 transfers and departs at 7 am. It costs $24",OFFER,,
90_00000,USER,Can you propose other buses?,REQUEST_ALTS,,
90_00000,SYSTEM,"The bus at 8:40 am, that costs $22 and has 0 transfers",OFFER,,
90_00000,USER,"Yes, It's good for me! Reserve this bus.",INFORM_INTENT,SELECT,
90_00000,SYSTEM,"A ticket for 4 people, on the bus from Long Beach to San Diego, on March 7th at 8:40 am: do you confirm?",CONFIRM,,
90_00000,USER,"Yes, I confirm. What is the destination station?",REQUEST,AFFIRM,
90_00000,SYSTEM,Santa Fe Depot. Your ticket is booked!,INFORM,NOTIFY_SUCCESS,
90_00000,USER,What is the departure station?,REQUEST,,
90_00000,SYSTEM,It's Downtown Station,INFORM,,
90_00000,USER,"Thanks a lot, it's all I need",THANK_YOU,GOODBYE,
90_00000,SYSTEM,Have a good day!,GOODBYE,,
90_00001,USER,Can you find me some attractions to visit? I am looking for a garden. Preferably something child-friendly would be nice.,INFORM,,INFORM_INTENT
90_00001,SYSTEM,Where should I look for the attractions?,REQUEST,,
90_00001,USER,Find the attractions in Seattle.,INFORM,,
90_00001,SYSTEM,You can check out the Gas Works Park which is a Park.,OFFER,,
90_00001,USER,"Okay, that sounds good.",SELECT,,
90_00001,SYSTEM,Is there anything else I can help with?,REQ_MORE,,
90_00001,USER,Can you help me search for a bus going there? I am planning to leave on the 10th of this month from Vancouver. It will be for 1 person.,INFORM,,
90_00001,SYSTEM,There are 10 buses available. One bus departs at 6:40 am. It will cost $30 and has 0 transfers.,OFFER,,
90_00001,USER,What bus station will I leave from?,REQUEST,,
90_00001,SYSTEM,The origin bus station wll be Pacific Central Station.,INFORM,,
90_00001,USER,Sounds good to me.,SELECT,,
90_00001,SYSTEM,Would you like to buy tickets for this bus?,OFFER_INTENT,,
90_00001,USER,"Yes, I would like to reserve tickets.",AFFIRM_INTENT,,
90_00001,SYSTEM,Can you double-check these details: You want 1 ticket for the bus leaving from Vancouver and heading to Seattle. The bus will leave on March 10th at 6:40 am.,CONFIRM,,
90_00001,USER,"Yes, that seems good to me.",AFFIRM,,
90_00001,SYSTEM,Your ticket is confirmed and ready.,NOTIFY_SUCCESS,,
90_00001,USER,Thank you very much for the help.,THANK_YOU,,
90_00001,SYSTEM,May I help with anything else?,REQ_MORE,,
90_00001,USER,"No, thank you for the help.",NEGATE,THANK_YOU,
90_00001,SYSTEM,Have a good day.,GOODBYE,,
90_00002,USER,Can you find me some attractions that I could visit?,INFORM_INTENT,,
90_00002,SYSTEM,Where would you like me to search for attractions in?,REQUEST,,
90_00002,USER,Find me attractions in NY.,INFORM,,
90_00002,SYSTEM,There are 10 attractions that may interest you. You should visit 92nd Street Y. This is a Performing Arts Venue.,OFFER,,INFORM_COUNT
90_00002,USER,"Nice, are there any other attractions you found?",REQUEST_ALTS,,
90_00002,SYSTEM,You can check out the American Folk Art Museum. It is a Museum.,OFFER,,
90_00002,USER,"Okay, sounds good. Can you help find me a bus going there?",INFORM_INTENT,,
90_00002,SYSTEM,When are you planning to leave? Where will you be leaving from?,REQUEST,,
90_00002,USER,I will be leaving on the 1st of March. I am leaving from Philadelphia.,INFORM,,
90_00002,SYSTEM,There are 8 buses available for you. One bus departs at 8:30 am and will cost $24. It has 0 transfers.,OFFER,,
90_00002,USER,What bus station will I be leaving from?,REQUEST,,
90_00002,SYSTEM,The origin station will be at Intercity Terminal.,INFORM,,
90_00002,USER,Any other buses available?,REQUEST_ALTS,,
90_00002,SYSTEM,The bus will depart at 9:50 am and will cost $23. It has 0 transfers.,OFFER,,
90_00002,USER,Sounds pretty good to me.,SELECT,,
90_00002,SYSTEM,Would you like to buy tickets for this bus?,OFFER_INTENT,,
90_00002,USER,"Yes, I would like to reserve tickets for 3 people.",AFFIRM_INTENT,INFORM,
90_00002,SYSTEM,Please confirm the details: You want to reserve tickets for 3 people for the bus leaving from Philadelphia and going to New York. It will leave on March 1st at 9:50 am.,CONFIRM,,
90_00002,USER,"Yes, that works out for me. Which bus station will I be reaching? What bus station will I be leaving from?",REQUEST,,AFFIRM
90_00002,SYSTEM,Your ticket is reserved and ready. The origin station will be Intercity Terminal and the destination station is Port Authority Station.,INFORM,,NOTIFY_SUCCESS
90_00002,USER,Thank you very much for the help. That is all.,THANK_YOU,GOODBYE,
90_00002,SYSTEM,Have a good day.,GOODBYE,,
90_00003,USER,I like to see some tourist attractions.,INFORM_INTENT,,
90_00003,SYSTEM,Where would you like to go?,REQUEST,,
90_00003,USER,How about LAX?,INFORM,,
90_00003,SYSTEM,Angels Flight Railway is an historical Landmark.,OFFER,,
90_00003,USER,Can you find me a bus that goes there?,INFORM_INTENT,,
90_00003,SYSTEM,Sure. Details? When? From where?,REQUEST,,
90_00003,USER,From Long Beach on the 3rd.,INFORM,,
90_00003,SYSTEM,"Ok, I see 10. A 6:40 am with 0 transfers will run you $14.",OFFER,,
90_00003,USER,From what station.,REQUEST,,
90_00003,SYSTEM,It leaves from Downtown Station.,INFORM,,
90_00003,USER,Any other buses?,REQUEST_ALTS,,
90_00003,SYSTEM,How about a 7:40 am with 0 transfers for $12?,OFFER,,
90_00003,USER,Ok. Make it for three.,INFORM,INFORM_INTENT,SELECT
90_00003,SYSTEM,3 seats on a 7:40 am bus to Los Angeles from Long Beach on March 3rd?,CONFIRM,,
90_00003,USER,"Yes, that is right.",AFFIRM,,
90_00003,SYSTEM,You are booked.,NOTIFY_SUCCESS,,
90_00003,USER,Excellent. That is all for now.,THANK_YOU,GOODBYE,
90_00003,SYSTEM,Thank you. Give me a shout when you need something else.,GOODBYE,,
90_00004,USER,Can you find me some attractions to visit?,INFORM_INTENT,,
90_00004,SYSTEM,Where should I search the attractions in?,REQUEST,,
90_00004,USER,Search for the attractions in NYC.,INFORM,,
90_00004,SYSTEM,You should visit 92nd Street Y. It is a Performing Arts Venue.,OFFER,,
90_00004,USER,"Is this place child-friendly? Also, what is their phone number?",REQUEST,,
90_00004,SYSTEM,"No, it isn't a great place for kids. Their phone number is (212) 415-5788.",INFORM,,
90_00004,USER,"Nice, any other attractions available? I prefer something like a Theme Park.",INFORM,REQUEST_ALTS,
90_00004,SYSTEM,There is a Theme Park called Jane's Carousel that you could check out.,OFFER,,
90_00004,USER,"Okay, sounds good.",SELECT,,
90_00004,SYSTEM,Anything else I can assist with?,REQ_MORE,,
90_00004,USER,Can you help find a bus that will be able to go there? It should be leaving from Washington and for three people.,INFORM,,INFORM_INTENT
90_00004,SYSTEM,When do you expect to leave?,REQUEST,,
90_00004,USER,I am planning to leave on the 14th of this month.,INFORM,,
90_00004,SYSTEM,There is a bus that departs at 8:10 am and cost $34. It has 0 transfers.,OFFER,,
90_00004,USER,What bus station will I have to be leaving from?,REQUEST,,
90_00004,SYSTEM,The origin station for the bus is Union Station.,INFORM,,
90_00004,USER,That sounds good. I would like to reserve the bus.,INFORM_INTENT,SELECT,
90_00004,SYSTEM,Please confirm these details: You want tickets for 3 people for a bus leaving from Washington going to New York. It will leave on March 14th at 8:10 am.,CONFIRM,,
90_00004,USER,"Yep, that is perfect for me.",AFFIRM,,
90_00004,SYSTEM,Your ticket is confirmed and ready.,NOTIFY_SUCCESS,,
90_00004,USER,Which bus station will I be reaching?,REQUEST,,
90_00004,SYSTEM,The destination station will be Port Authority Station.,INFORM,,
90_00004,USER,Thank you very much for the help.,THANK_YOU,,
90_00004,SYSTEM,May I help with anything else?,REQ_MORE,,
90_00004,USER,"No, thank you very much for the help.",NEGATE,THANK_YOU,
90_00004,SYSTEM,Have a wonderful day!,GOODBYE,,
90_00005,USER,"Hi, can you help me find something fun to do?",INFORM_INTENT,,
90_00005,SYSTEM,"Sure, where should I look?",REQUEST,,
90_00005,USER,Look in Las Vegas for something without an entry fee.,INFORM,,
90_00005,SYSTEM,You should check out a Museum called the DISCOVERY Children's Museum.,OFFER,,
90_00005,USER,That sounds fun. Mind helping me find a bus there?,INFORM_INTENT,,
90_00005,SYSTEM,"Sure, where are you leaving from and when?",REQUEST,,
90_00005,USER,"I'm leaving from Fresno, CA on the 6th of this month.",INFORM,,
90_00005,SYSTEM,I found 10 buses that may work. How about the bus leaving at 7:20 am with 0 transfers. It costs $40.,OFFER,,
90_00005,USER,Sounds good to me.,SELECT,,
90_00005,SYSTEM,Should I go ahead an buy tickets?,OFFER_INTENT,,
90_00005,USER,"Yes, please reserve them now.",AFFIRM_INTENT,,
90_00005,SYSTEM,How many tickets should I buy?,REQUEST,,
90_00005,USER,"Just 1, please.",INFORM,,
90_00005,SYSTEM,"Okay, can you confirm you'd like 1 ticket for the bus leaving Fresno on March 6th at 7:20 am and arriving in Las Vegas?",CONFIRM,,
90_00005,USER,"Yes, that's all correct.",AFFIRM,,
90_00005,SYSTEM,Your ticket has been purchased.,NOTIFY_SUCCESS,,
90_00005,USER,Thanks a lot!,THANK_YOU,,
90_00005,SYSTEM,Anything else I can help you with right now?,REQ_MORE,,
90_00005,USER,"Nope, that's it.",NEGATE,THANK_YOU,
90_00005,SYSTEM,Have a good day!,GOODBYE,,
90_00006,USER,I'm looking for local attractions to see.,INFORM_INTENT,,
90_00006,SYSTEM,Where are you looking for these attractions?,REQUEST,,
90_00006,USER,How about San Diego?,INFORM,,
90_00006,SYSTEM,I have 10 you might like. There's Balboa Park.,OFFER,,INFORM_COUNT
90_00006,USER,Can I get in for free? Are children encouraged to visit.,REQUEST,,
90_00006,SYSTEM,It's free and very kid friendly.,INFORM,,
90_00006,USER,That'll work. Could you find a bus that goes there?,INFORM_INTENT,,
90_00006,SYSTEM,What's your time-frame?,REQUEST,,
90_00006,USER,There are four of us leaving Sacramento on the 13th of this month.,INFORM,,
90_00006,SYSTEM,"I have one that leaves at 10:20 am, has 1 transfer and costs $80.",OFFER,,
90_00006,USER,Where does the bus depart from and where is the final bus station?,REQUEST,,
90_00006,SYSTEM,You will leave Sacramento Valley Station and arrive at Santa Fe Depot.,INFORM,,
90_00006,USER,Do you have any other buses?,REQUEST_ALTS,,
90_00006,SYSTEM,"I have one that leaves at 10:50 am, has 1 transfer, and costs $83",OFFER,,
90_00006,USER,Do you have any other buses?,REQUEST_ALTS,,
90_00006,SYSTEM,"I have one that leaves at 11 am, has 1 transfer, and costs $75",OFFER,,
90_00006,USER,I like that one. Please reserve it.,INFORM_INTENT,SELECT,
90_00006,SYSTEM,To confirm: You will leave Sacramento on March 13th with 4 people and arrive in San Diego at 11 am.,CONFIRM,,
90_00006,USER,Great. Where does the trip originate? What is the destination?,REQUEST,,AFFIRM
90_00006,SYSTEM,I can confirm your ticket. The starting point is Sacramento Valley Station and you will end up at Santa Fe Depot.,INFORM,,NOTIFY_SUCCESS
90_00006,USER,Thank you.,THANK_YOU,,
90_00006,SYSTEM,Is there anything else I can do for you?,REQ_MORE,,
90_00006,USER,That's it. Thanks.,NEGATE,THANK_YOU,
90_00006,SYSTEM,Take care now.,GOODBYE,,
90_00007,USER,I would like to visit a Nature Preserve.,INFORM,INFORM_INTENT,
90_00007,SYSTEM,Where would you like me to search?,REQUEST,,
90_00007,USER,Can you find me something in Sacramento?,INFORM,,
90_00007,SYSTEM,The Sacramento Zoo is a Nature Preserve.,OFFER,,
90_00007,USER,Is it child friendly?,REQUEST,,
90_00007,SYSTEM,This attraction is not child friendly.,INFORM,,
90_00007,USER,"Okay, can you find me a bus going there?",INFORM_INTENT,,
90_00007,SYSTEM,Where are you traveling from?,REQUEST,,
90_00007,USER,I am leaving from Las Vegas.,INFORM,,
90_00007,SYSTEM,When would you like to leave?,REQUEST,,
90_00007,USER,I need 1 ticket leaving the 10th of this month.,INFORM,,
90_00007,SYSTEM,I found a bus departing at 7:20 am with 1 transfer. It is $79. Would this work for you?,OFFER,,
90_00007,USER,What station and I leaving from and arriving at?,REQUEST,,
90_00007,SYSTEM,You would leave from the Union Plaza station and arrive at the Sacramento Valley Station.,INFORM,,
90_00007,USER,That sounds good. Can you reserve my ticket?,INFORM_INTENT,SELECT,
90_00007,SYSTEM,"I am booking 1 ticket on a bus traveling from Las Vegas to Sacramento on March 10th, leaving at 7:20 am. Is this correct?",CONFIRM,,
90_00007,USER,"Yes, that is correct.",AFFIRM,,
90_00007,SYSTEM,Your ticket has been booked successfully.,NOTIFY_SUCCESS,,
90_00007,USER,Thank you! That is all the help I need.,THANK_YOU,GOODBYE,
90_00007,SYSTEM,Have a great day!,GOODBYE,,
90_00008,USER,I am trying to find a Museum or something similar to visit. Can you help?,INFORM,INFORM_INTENT,
90_00008,SYSTEM,What city shall I search in?,REQUEST,,
90_00008,USER,Please check in London. It must be hcild friendly as well.,INFORM,,
90_00008,SYSTEM,There is a Museum in London called Apsley House. Any interest?,OFFER,,
90_00008,USER,Sounds nice but are there any others?,REQUEST_ALTS,,
90_00008,SYSTEM,Yes there is another Museum called Body Worlds London.,OFFER,,
90_00008,USER,That sounds interesting. Can you look for attractions that are free in Philadelphia area please?,INFORM,,REQUEST_ALTS
90_00008,SYSTEM,The Benjamin Franklin Museum is located there and it is highly rated.,OFFER,,
90_00008,USER,Great! Can you locate their phone number?,REQUEST,,
90_00008,SYSTEM,The number for Benjamin Franklin Museum is 267-514-1522,INFORM,,
90_00008,USER,"Thank you. Can you find out if there is a bus, with two seat available, going to the Museum?",INFORM,INFORM_INTENT,
90_00008,SYSTEM,Can you first tell me when and where you will be departing from?,REQUEST,,
90_00008,USER,I would like to leave from Washington on the 11th of this month.,INFORM,,
90_00008,SYSTEM,"You have many choices, there are 8 different buses to choose from. The best departs at 7:10 am with 0 transfers, ticket cost is $29 each.",OFFER,,
90_00008,USER,Perfect! Can you reserve tickets for me please?,INFORM_INTENT,SELECT,
90_00008,SYSTEM,To confirm: You wish to reserve 2 bus tickets for March 11th departing Washington at 7:10 am for Philadelphia. Is this correct?,CONFIRM,,
90_00008,USER,Yes that is correct.,AFFIRM,,
90_00008,SYSTEM,Ticket reservation is completed. Is there anything else?,NOTIFY_SUCCESS,,
90_00008,USER,That's all I need thanks.,THANK_YOU,GOODBYE,
90_00008,SYSTEM,Have a nice day.,GOODBYE,,
90_00009,USER,I'm looking for some attractions.,INFORM_INTENT,,
90_00009,SYSTEM,Anywhere in particular?,REQUEST,,
90_00009,USER,Something in Philadelphia.,INFORM,,
90_00009,SYSTEM,There's 10 Tourist Attraction events you might like. How about the Art Museum Steps?,OFFER,,INFORM_COUNT
90_00009,USER,Is it free and kid-friendly?,REQUEST,,
90_00009,SYSTEM,Completely free and kids are welcome.,INFORM,,
90_00009,USER,"Nice, got anything else?",REQUEST_ALTS,,
90_00009,SYSTEM,Might want to check out the Museum Barnes Foundation.,OFFER,,
90_00009,USER,Sounds good. I'll need some help finding a bus getting there.,INFORM_INTENT,,
90_00009,SYSTEM,When and where do you plan on leaving from?,REQUEST,,
90_00009,USER,March 6th from Washington.,INFORM,,
90_00009,SYSTEM,There's 8 available buses. One departs at 7:10 am with 0 transfers and costs $23.,OFFER,,
90_00009,USER,Any other buses for four people?,INFORM,REQUEST_ALTS,
90_00009,SYSTEM,There's a $27 bus leaving at 7:50 am with 0 transfers.,OFFER,,
90_00009,USER,Sounds good to me.,SELECT,,
90_00009,SYSTEM,Want to buy tickets?,OFFER_INTENT,,
90_00009,USER,"Yeah, reserve them.",AFFIRM_INTENT,,
90_00009,SYSTEM,"Just to make sure, you want 4 bus tickets from Washington to Philadelphia on March 6th leaving at 7:50 am.",CONFIRM,,
90_00009,USER,"Sounds perfect, thanks.",AFFIRM,,
90_00009,SYSTEM,You're all set.,NOTIFY_SUCCESS,,
90_00009,USER,"Thanks, that'll do it, for now.",THANK_YOU,GOODBYE,
90_00009,SYSTEM,Have a good one!,GOODBYE,,
90_00010,USER,Could you please find some attractions to me? I wish to see something without entry fee and child-friendly.,INFORM,,INFORM_INTENT
90_00010,SYSTEM,In which place do you need to search for attractions?,REQUEST,,
90_00010,USER,Look attractions in LAX.,INFORM,,
90_00010,SYSTEM,You check out Autry Museum of the American West. it is a Museum.,OFFER,,
90_00010,USER,What is their contact phone number?,REQUEST,,
90_00010,SYSTEM,The contact phone number is 323-667-2000.,INFORM,,
90_00010,USER,Nice. Is there any other attractions?,REQUEST_ALTS,,
90_00010,SYSTEM,You check out Bradbury Building. it is a Historical Landmark.,OFFER,,
90_00010,USER,Okay. nice. Could you help me in searching for bus? I wish to leave from Anaheim on March 2nd. I need it for 2 persons.,INFORM,,
90_00010,SYSTEM,I searched and found 10 buses for you. It starts at 6:10 am and its price is $13. It has 0 transfers.,OFFER,,
90_00010,USER,Whether any other buses available?,REQUEST_ALTS,,
90_00010,SYSTEM,It starts at 8:40 am and its price is $12. It has 0 transfers.,OFFER,,
90_00010,USER,It is good. I wish to book the bus.,INFORM_INTENT,SELECT,
90_00010,SYSTEM,"Kindly ensure that, On March 2nd, bus moves from Anaheim to Los Angeles at 8:40 am. It is for 2 persons.",CONFIRM,,
90_00010,USER,Yes. it is good for me. From which bus station the bus starts and to which station the bus reaches?,REQUEST,,AFFIRM
90_00010,SYSTEM,Your ticket is booked. The starting station is Anaheim Intermodal Center and the reaching station is Union Station.,INFORM,,NOTIFY_SUCCESS
90_00010,USER,Thank you so much for your help. That is what I want.,THANK_YOU,GOODBYE,
90_00010,SYSTEM,Have a fantastic day.,GOODBYE,,
90_00011,USER,I would like to find an attraction in NY.,INFORM,,INFORM_INTENT
90_00011,SYSTEM,There are 10 attractions. Are you interested in the American Museum of Natural History?,OFFER,,INFORM_COUNT
90_00011,USER,Is this a child friendly place and what is their phone number?,REQUEST,,
90_00011,SYSTEM,"Yes, it's a family place and their number is (212) 769-5100.",INFORM,,
90_00011,USER,Is there a bus going there? For two people from Philadelphia?,INFORM,,INFORM_INTENT
90_00011,SYSTEM,When would you like to leave?,REQUEST,,
90_00011,USER,I would like to leave on the 2nd.,INFORM,,
90_00011,SYSTEM,There are 8 buses. One departs at 8:30 am and it's $24 and there is 0 transfer.,OFFER,,
90_00011,USER,"Yes, that sounds good.",SELECT,,
90_00011,SYSTEM,Can I help with anything else?,REQ_MORE,,
90_00011,USER,I would like to purchase a bus ticket.,INFORM_INTENT,,
90_00011,SYSTEM,2 bus tickets leaving at 8:30 am Philadelphia going to New York on March 2nd.,CONFIRM,,
90_00011,USER,"Yes, that is good. What bus station Am I leaving from and arriving at?",REQUEST,,AFFIRM
90_00011,SYSTEM,Your tickets are confirmed. It's at the Intercity Terminal and you will be reaching the Port Authority Station.,INFORM,,NOTIFY_SUCCESS
90_00011,USER,Thank you for your help.,THANK_YOU,,
90_00011,SYSTEM,Can I help with anything further?,REQ_MORE,,
90_00011,USER,"No, that is all thank you.",NEGATE,THANK_YOU,
90_00011,SYSTEM,Have a good day.,GOODBYE,,
90_00012,USER,I would like to find attractions in Philly.,INFORM,INFORM_INTENT,
90_00012,SYSTEM,I've found 10 attractions of interest. The Art Museum Steps is a popular Tourist Attraction.,OFFER,,INFORM_COUNT
90_00012,USER,Is there an entrance fee? And is it child friendly?,REQUEST,,
90_00012,SYSTEM,"Entry is free, and it is a great place to bring children.",INFORM,,
90_00012,USER,"Okay, can you find anything else? Maybe a museum in NY.",INFORM,,REQUEST_ALTS
90_00012,SYSTEM,I found 10 more attractions. A popular Museum is the American Folk Art Museum.,OFFER,,INFORM_COUNT
90_00012,USER,Great! Can you find me a bus going there?,INFORM_INTENT,,
90_00012,SYSTEM,When would you like to leave?,REQUEST,,
90_00012,USER,I want to leave next Friday.,INFORM,,
90_00012,SYSTEM,Where are you leaving from?,REQUEST,,
90_00012,USER,I am leaving from Philly.,INFORM,,
90_00012,SYSTEM,I found a bus leaving at 8:30 am with 0 transfers for $23.,OFFER,,
90_00012,USER,Which station does it leave from?,REQUEST,,
90_00012,SYSTEM,The bus leaves from Intercity Terminal.,INFORM,,
90_00012,USER,That sounds good. Can I book three tickets?,INFORM,INFORM_INTENT,SELECT
90_00012,SYSTEM,I am booking 3 tickets on the bus traveling from Philadelphia to New York on March 8th at 8:30 am. Is this correct?,CONFIRM,,
90_00012,USER,"Yes, that's correct.",AFFIRM,,
90_00012,SYSTEM,Your tickets have been booked.,NOTIFY_SUCCESS,,
90_00012,USER,Thank you for all your help.,THANK_YOU,,
90_00012,SYSTEM,"My pleasure, is there anything else I can do for you?",REQ_MORE,,
90_00012,USER,"No, thank you. That's all.",NEGATE,THANK_YOU,
90_00012,SYSTEM,Have a great day!,GOODBYE,,
90_00013,USER,Can you please show me some of the attractions to visit?,INFORM_INTENT,,
90_00013,SYSTEM,In which place are you trying to find the attraction?,REQUEST,,
90_00013,USER,"I am looking for place of interest which is child friendly attractions in Fresno, CA.",INFORM,,
90_00013,SYSTEM,You can check out tourist attraction named as Christmas Tree Lane.,OFFER,,
90_00013,USER,Okay perfect. Can you please let me know the bus that goes there?,INFORM_INTENT,,
90_00013,SYSTEM,What is your place of departure and on which day are you planning to leave?,REQUEST,,
90_00013,USER,I am planning to leave from San Diego on the 9th.,INFORM,,
