dialogue_id,speaker,turn,act_1,act_2,act_3
42_00000,USER,I would like a hotel room.,INFORM_INTENT,,
42_00000,SYSTEM,What city should I look in?,REQUEST,,
42_00000,USER,I want a hotel in LAX.,INFORM,,
42_00000,SYSTEM,I have 10 hotels that match what you are looking for. What about Ac Hotel By Marriott Beverly Hills? It is a 2 star.,OFFER,,INFORM_COUNT
42_00000,USER,How much is it per night and what is the address?,REQUEST,,
42_00000,SYSTEM,The room is $138 per night and it's located at 6399 Wilshire Boulevard.,INFORM,,
42_00000,USER,That sounds great. I would like to make a reservation at the hotel for check in on the 3rd.,INFORM,INFORM_INTENT,SELECT
42_00000,SYSTEM,How many days would the reservation be for?,REQUEST,,
42_00000,USER,I need the room for 2 days.,INFORM,,
42_00000,SYSTEM,"Could you confirm that you want to stay at the Ac Hotel By Marriott Beverly Hills? You will check in the day after tomorrow for 2 days in Los Angeles, and you need 1 room.",CONFIRM,,
42_00000,USER,Yes that is great.,AFFIRM,,
42_00000,SYSTEM,Your reservation has been made.,NOTIFY_SUCCESS,,
42_00000,USER,Thank you kindly. That is all I need help with.,THANK_YOU,GOODBYE,
42_00000,SYSTEM,Have a great one.,GOODBYE,,
42_00001,USER,I would like to search for a hotel room.,INFORM_INTENT,,
42_00001,SYSTEM,What is your preferred location?,REQUEST,,
42_00001,USER,I prefer to stay in KL.,INFORM,,
42_00001,SYSTEM,I have found a nice 5 star hotel called Alila Bangsar.,OFFER,,
42_00001,USER,What is the cost to stay there per night and their contact number?,REQUEST,,
42_00001,SYSTEM,"The room will set you back at $465 per night, and you can contact them at +60 3-2268 3888.",INFORM,,
42_00001,USER,Are there any hotels with wifi service in New York City?,INFORM,,REQUEST_ALTS
42_00001,SYSTEM,I have found a 4 star hotel called 1 Hotel Brooklyn Bridge.,OFFER,,
42_00001,USER,"I see, are there any alternative hotels?",REQUEST_ALTS,,
42_00001,SYSTEM,There is also a 5 start hotel called 1 Hotel Central Park.,OFFER,,
42_00001,USER,That sounds great! Could you help me make a reservation?,INFORM_INTENT,SELECT,
42_00001,SYSTEM,How long would the reservation be for?,REQUEST,,
42_00001,USER,I would like to make a reservation for one room on the March 1st for 3 days.,INFORM,,
42_00001,SYSTEM,Please confirm your reservation of 1 room at 1 Hotel Central Park in New York. The check-in will be today and the reservation is for a total of 3 days.,CONFIRM,,
42_00001,USER,Could you instead help to make a reservation for four days instead starting from the 8th of March?,INFORM,,NEGATE
42_00001,SYSTEM,"Sure, please confirm your reservation for 4 days commencing next Friday.",CONFIRM,,
42_00001,USER,Could I book 2 rooms instead?,INFORM,NEGATE,
42_00001,SYSTEM,Please confirm your reservation on next Friday for 2 rooms.,CONFIRM,,
42_00001,USER,"That's fine for me, may I have the contact number and address of this hotel?",REQUEST,,AFFIRM
42_00001,SYSTEM,Your reservation has been made. You can contact them at +1 212-703-2001 and they are located at 1414 6th Avenue.,INFORM,,NOTIFY_SUCCESS
42_00001,USER,"That's great, that's all I need for now.",THANK_YOU,GOODBYE,
42_00001,SYSTEM,"No problem, have a great day ahead!",GOODBYE,,
42_00002,USER,"Get me your best room in New Delhi, pronto.",INFORM,INFORM_INTENT,
42_00002,SYSTEM,"There are 10 options, let's start at the top, Aloft New Delhi Aerocity is a 4 star outfit.",OFFER,,INFORM_COUNT
42_00002,USER,They have wifi right? What's the address?,REQUEST,,
42_00002,SYSTEM,"No wifi. They are on 5B Igi T3 Road, Delhi - Ajmer Expressway, Aerocity, New Delhi.",INFORM,,
42_00002,USER,I changed my mind. I want 1 star hotels now.,INFORM,REQUEST_ALTS,
42_00002,SYSTEM,Andaz Delhi - a Concept by Hyatt is the one for you. It only has 1.,OFFER,,
42_00002,USER,"Great, book that for the 8th please?",INFORM,INFORM_INTENT,SELECT
42_00002,SYSTEM,How long will your visit be?,REQUEST,,
42_00002,USER,Four days long.,INFORM,,
42_00002,SYSTEM,"Got you, here's the deets: Checking into Andaz Delhi - A Concept By Hyatt, you'll check in next friday. 4 days in Delhi. You want 1 room.",CONFIRM,,
42_00002,USER,OK. What is the nightly rate?,REQUEST,AFFIRM,
42_00002,SYSTEM,The room is yours and costs $135 per night.,INFORM,NOTIFY_SUCCESS,
42_00002,USER,Thanks for all that.,THANK_YOU,,
42_00002,SYSTEM,What else can I do for you?,REQ_MORE,,
42_00002,USER,"I'm OK, thanks.",NEGATE,THANK_YOU,
42_00002,SYSTEM,Take care now.,GOODBYE,,
42_00003,USER,I'd like to find a hotel that offers wifi. Can you help me make a reservation?,INFORM,INFORM_INTENT,
42_00003,SYSTEM,I'd love to help. Where should I begin the search?,REQUEST,,
