dialogue_id,speaker,turn,act_1,act_2,act_3
108_00000,USER,Get me some movies online like Adventure ones directed by Ronald Neame,INFORM,,INFORM_INTENT
108_00000,SYSTEM,How about The Poseidon Adventure?,OFFER,,
108_00000,USER,The Poseidon Adventure is perfect,SELECT,,
108_00000,SYSTEM,Can I play the movie now?,OFFER_INTENT,,
108_00000,USER,Yes of course,AFFIRM_INTENT,,
108_00000,SYSTEM,Please confirm this: play The Poseidon Adventure,CONFIRM,,
108_00000,USER,Yes that's good,AFFIRM,,
108_00000,SYSTEM,Movie started playing,NOTIFY_SUCCESS,,
108_00000,USER,Thank you. Please make a booking for a restaurant for three people on 4th of this month,THANK_YOU,,
108_00000,SYSTEM,On what time and do you have any preference for the restaurant?,REQUEST,,
108_00000,USER,Book it at half past 6 in the evening at Union,INFORM,,
108_00000,SYSTEM,Where should I look?,REQUEST,,
108_00000,USER,Look in Santa Rosa,INFORM,,
108_00000,SYSTEM,Please confirm this: Booking a table at Union Hotel Restaurants in Santa Rosa at 6:30 pm for 3 people on March 4th,CONFIRM,,
108_00000,USER,That's perfect. Do they have liquor and also have Pasta type foods?,REQUEST,,AFFIRM
108_00000,SYSTEM,"Reservation successful. No, they don't have liquor. They have Italian type of food.",INFORM,,NOTIFY_SUCCESS
108_00000,USER,Thank you. That's all for now,THANK_YOU,GOODBYE,
108_00000,SYSTEM,Have a nice day,GOODBYE,,
108_00001,USER,Can you help me in finding some movies online?,INFORM_INTENT,,
108_00001,SYSTEM,What is your preferred kind of movie?,REQUEST,,
108_00001,USER,I prefer Comic movies.,INFORM,,
108_00001,SYSTEM,"What do you think about A madea Family Funeral, Auntie Mame or Dr. Strangelove?",OFFER,,
108_00001,USER,Dr. Strangelove sounds good to me.,SELECT,,
108_00001,SYSTEM,Would you like me to play the movie for you?,OFFER_INTENT,,
108_00001,USER,"Yes, Please play the movie.",AFFIRM_INTENT,,
108_00001,SYSTEM,Please confirm: You want me to play Dr. Strangelove without subtitles.,CONFIRM,,
108_00001,USER,"Yes, That is correct. Can you find me who is the director?",REQUEST,AFFIRM,
108_00001,SYSTEM,Your movie is playing. The director of the movie is Stanley Kubrick.,INFORM,NOTIFY_SUCCESS,
108_00001,USER,Thank you! Can you make a reservation at a restaurant around there?,THANK_YOU,,
108_00001,SYSTEM,"What is your preferred city, restaurant and the timing for the reservation?",REQUEST,,
108_00001,USER,Please make a reservation at Taste Of India located in Fremont for 11 in the morning.,INFORM,,
108_00001,SYSTEM,"Please confirm: You want me to make a reservation for 2 people at Taste of India on March 1st at 11 am, which is located in Fremont.",CONFIRM,,
108_00001,USER,"Yes, That is correct.Can you find out whether they serve liquor and their contact number?",REQUEST,,AFFIRM
108_00001,SYSTEM,Your reservation is made successfully. They don't serve alcohol and their contact number is 510-791-1316.,INFORM,,NOTIFY_SUCCESS
108_00001,USER,Thank you for your help.,THANK_YOU,,
108_00001,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
108_00001,USER,No. That will be all. Thank you!,NEGATE,THANK_YOU,
108_00001,SYSTEM,I am glad I could help. Have a nice day!,GOODBYE,,
108_00002,USER,I would like some movies online.,INFORM_INTENT,,
108_00002,SYSTEM,Which kind of movies do you want?,REQUEST,,
108_00002,USER,I like Drama movies.,INFORM,,
108_00002,SYSTEM,"Would you like Dogman, Hackers, or High Life?",OFFER,,
108_00002,USER,The Dogman would be nice.,SELECT,,
108_00002,SYSTEM,Would you like to play the movie?,OFFER_INTENT,,
108_00002,USER,"Yes, I'd like to have the movie played.",AFFIRM_INTENT,,
108_00002,SYSTEM,Please confirm if you'd like Dogman played without subtitles.,CONFIRM,,
108_00002,USER,"Yes, I'd like that.",AFFIRM,,
108_00002,SYSTEM,Please start playing the movie.,NOTIFY_SUCCESS,,
108_00002,USER,I want to make a reservation for four people at 5:30 pm in SF.,INFORM,,
108_00002,SYSTEM,Is there a restaurant you prefer?,REQUEST,,
108_00002,USER,I like Aato.,INFORM,,
108_00002,SYSTEM,Please confirm if you would like to book Aato in San Francisco 5:30 pm for 4 people on March 1st.,CONFIRM,,
108_00002,USER,"Yes, that would be great. Are they pricey and do they serve liquor?",REQUEST,,AFFIRM
108_00002,SYSTEM,"Sorry, I couldn't make the reservation. Can you help me with anything else?",NOTIFY_FAILURE,REQ_MORE,
108_00002,USER,I would like to book again for Old Mandarin at 12:30.,INFORM,,INFORM_INTENT
