dialogue_id,speaker,turn,act_1,act_2,act_3
45_00000,USER,What time could I watch it?,INFORM_INTENT,,
45_00000,SYSTEM,What movie are you looking to watch and on what date? Where are you located?,REQUEST,,
45_00000,USER,Could you look for Captain Marvel in Morgan Hill for the 2nd of March?,INFORM,,
45_00000,SYSTEM,I have 1 showtime for the movie. There is one at 9:30 pm in CineLux Tennant Station Stadium 11.,OFFER,,INFORM_COUNT
45_00000,USER,That sounds great.,SELECT,,
45_00000,SYSTEM,Are you looking to buy tickets?,OFFER_INTENT,,
45_00000,USER,"Not at the moment. I need a cab to get there, though.",INFORM_INTENT,,
45_00000,SYSTEM,So you want to go to 750 Tennant Station?,REQUEST,,
45_00000,USER,That sounds good.,AFFIRM,,
45_00000,SYSTEM,Would you like a shared ride? How many people would the cab be for?,REQUEST,,
45_00000,USER,I am fine with a share ride and it's for 4 people.,INFORM,,
45_00000,SYSTEM,Could you confirm that you want a shared ride to go to 750 Tennant Station and that you are a party of 4?,CONFIRM,,
45_00000,USER,Actually it is for two.,INFORM,NEGATE,
45_00000,SYSTEM,Could you confirm that the cab is for 2 and that you want a shared ride?,CONFIRM,,
45_00000,USER,"Yes, sounds good.",AFFIRM,,
45_00000,SYSTEM,Your ride has been booked and the cab is coming.,NOTIFY_SUCCESS,,
45_00000,USER,How much is it going to be and how long will the ride take?,REQUEST,,
45_00000,SYSTEM,The ride will take about 20 minutes and costs $21.71.,INFORM,,
45_00000,USER,Thank you for helping. That is all I need at the moment.,THANK_YOU,GOODBYE,
45_00000,SYSTEM,Have a good day!,GOODBYE,,
45_00001,USER,Can you tell me the time when I can watch the movie?,INFORM_INTENT,,
45_00001,SYSTEM,"Can you tell me the date when you want to watch the movie, and at what location? Is there a specific movie you want to watch?",REQUEST,,
45_00001,USER,"I want to watch the movie Little, and for it to be shown in Sonoma on 2nd of this month.",INFORM,,
45_00001,SYSTEM,I see that there is 1 showtime for the movie you are interested in. The show time will be at 3:30 pm in Sonoma Cinema.,OFFER,,INFORM_COUNT
45_00001,USER,Seems nice to me.,SELECT,,
45_00001,SYSTEM,Do you want to buy tickets for this movie?,OFFER_INTENT,,
45_00001,USER,"No, I am not willing to buy tickets for the movie now.",NEGATE_INTENT,,
45_00001,SYSTEM,Is there something else I can help you with?,REQ_MORE,,
45_00001,USER,I will need a cab to go there?,INFORM_INTENT,,
45_00001,SYSTEM,"Is your destination 4451? Can you tell me, for how many people you need the cab?",REQUEST,,
45_00001,USER,That's right. I will need the cab for 2 people.,INFORM,AFFIRM,
45_00001,SYSTEM,Is it a problem for you to have a shared ride?,REQUEST,,
45_00001,USER,I am fine with having a shared ride.,INFORM,,
45_00001,SYSTEM,Can you please confirm that you want to have a shared ride cab for 2 people to arrive to 4451?,CONFIRM,,
45_00001,USER,That's right. Can you tell me how much it will cost?,REQUEST,AFFIRM,
45_00001,SYSTEM,"Your requested cab has been booked, and is already on the way. The cab ride will cost you $22.53.",INFORM,NOTIFY_SUCCESS,
45_00001,USER,I appreciate your help very much.,THANK_YOU,,
45_00001,SYSTEM,Is there something else you need from me?,REQ_MORE,,
45_00001,USER,Nothing. I am thankful for the help you provided.,NEGATE,THANK_YOU,
45_00001,SYSTEM,Have a wonderful time!,GOODBYE,,
45_00002,USER,"Hello, can you please help me find a 3d movie to watch on March 6th? I am hoping to view it at the Petaluma.",INFORM,,
45_00002,SYSTEM,"Hello! Yes, I can certainly help you with that. I just need to know what movie you are interested in viewing.",REQUEST,,
45_00002,USER,I would like to watch Shazam.,INFORM,,
45_00002,SYSTEM,There is 1 showtime for this movie at 8:30 pm at the Boulevard 14 Cinema.,OFFER,,INFORM_COUNT
45_00002,USER,That sounds good to me.,SELECT,,
45_00002,SYSTEM,Would you like me to help you purchase tickets?,OFFER_INTENT,,
45_00002,USER,"No, thank you. I just need help booking a cab to get there. It will be for 2 people.",INFORM,INFORM_INTENT,
45_00002,SYSTEM,"Okay, I can do that. Is a shared ride okay?",REQUEST,,
45_00002,USER,I am fine with a shared ride.,INFORM,,
45_00002,SYSTEM,Is the destination address 200 C Street?,REQUEST,,
45_00002,USER,"Yes, that is correct.",AFFIRM,,
45_00002,SYSTEM,Please confirm: You would like a cab for 2 people to go to 200 C Street. Shared rides are OK.,CONFIRM,,
45_00002,USER,"Yes, that is correct.",AFFIRM,,
45_00002,SYSTEM,I have booked your cab and it is on its way to your location.,NOTIFY_SUCCESS,,
45_00002,USER,"Thank you for your help, that will be all!",THANK_YOU,GOODBYE,
45_00002,SYSTEM,Have a great rest of your day!,GOODBYE,,
45_00003,USER,When is it showing?,INFORM_INTENT,,
45_00003,SYSTEM,"What show are you talking about? Also, what city are you in and what day would you like to see it?",REQUEST,,
45_00003,USER,I'm talking about Dumbo. I'm in Alameda and want to see it on March 6th.,INFORM,,
45_00003,SYSTEM,Dumbo is being shown just 1 time on March 6th: at 4:30 pm in Alameda Theatre & Cineplex.,OFFER,,INFORM_COUNT
45_00003,USER,Perfect.,SELECT,,
45_00003,SYSTEM,Should I reserve seats for you?,OFFER_INTENT,,
45_00003,USER,"No, I'm not going to buy them yet.",NEGATE_INTENT,,
45_00003,SYSTEM,Do you need assistance with anything else?,REQ_MORE,,
45_00003,USER,Can you get a taxi to take me there? I need a ride for three to 2317 Central Avenue. Shared rides are fine.,INFORM,,
45_00003,SYSTEM,You would like a shared taxi for 3 to 2317 Central Avenue?,CONFIRM,,
45_00003,USER,"Actually, make that ride just for one. And change the destination to 14480 Big Basin Way.",INFORM,,NEGATE
45_00003,SYSTEM,You would like a taxi for 1 to 14480 Big Basin Way?,CONFIRM,,
45_00003,USER,That's right. What's the price?,REQUEST,AFFIRM,
45_00003,SYSTEM,The taxi should be here momentarily. Its price is $9.00.,INFORM,NOTIFY_SUCCESS,
45_00003,USER,How long will the trip be?,REQUEST,,
45_00003,SYSTEM,28 minutes.,INFORM,,
45_00003,USER,Thank you very much. I don't need anything else.,THANK_YOU,GOODBYE,
