dialogue_id,speaker,turn,act_1,act_2,act_3
124_00000,USER,Im looking for events dates in LA i heard starset is really nice,INFORM,,INFORM_INTENT
124_00000,SYSTEM,"There are event on 6 days. There's an event on March 1st , named starset at regent Theater DTLA",OFFER,,
124_00000,USER,What about events on other dates? I heard Usc Vs Oregon is really nice,INFORM,REQUEST_ALTS,
124_00000,SYSTEM,"I found event on 4 days, which is Usc vs oregon on march 7th at LA memorial coliseum",OFFER,,
124_00000,USER,thats great for me,SELECT,,
124_00000,SYSTEM,Do you want to get the tickets?,OFFER_INTENT,,
124_00000,USER,Maybe later,NEGATE_INTENT,,
124_00000,SYSTEM,Can I assist you on anything else?,REQ_MORE,,
124_00000,USER,I want to search a room in a hotel which has wifi,INFORM,INFORM_INTENT,
124_00000,SYSTEM,Ac hotel by marriott beverly hills is a good one with 2 star,OFFER,,
124_00000,USER,Whats its phone number?,REQUEST,,
124_00000,SYSTEM,The phone number is +1 323-852-7000,INFORM,,
124_00000,USER,Whats its address and cost per night?,REQUEST,,
124_00000,SYSTEM,Its cost is $156 and address is 6399 Wilshire Boulevard,INFORM,,
124_00000,USER,Yes thats great,SELECT,,
124_00000,SYSTEM,Would you like to book a room at the hotel?,OFFER_INTENT,,
124_00000,USER,No i dont want,NEGATE_INTENT,,
124_00000,SYSTEM,Can i help you on anything else?,REQ_MORE,,
124_00000,USER,I want to get back to book the tickets,INFORM_INTENT,,
124_00000,SYSTEM,How many tickets?,REQUEST,,
124_00000,USER,i want 2,INFORM,,
124_00000,SYSTEM,Please confirm this : Booking tickets for Usc Vs Oregon for 2 tickets on March 7th in Los Angeles,CONFIRM,,
124_00000,USER,yes great with me. When will it start?,REQUEST,AFFIRM,
124_00000,SYSTEM,Your booking has been made successful. Have a nice time there. the event starts at 6 pm,INFORM,NOTIFY_SUCCESS,
124_00000,USER,WHere is the venue located?,REQUEST,,
124_00000,SYSTEM,Its at 3911 Figueroa street,INFORM,,
124_00000,USER,Thanks a lot for the help,THANK_YOU,GOODBYE,
124_00000,SYSTEM,Have a nice day,GOODBYE,,
124_00001,USER,I need to find event dates.,INFORM_INTENT,,
124_00001,SYSTEM,In what city and do you have a preferred event?,REQUEST,,
124_00001,USER,I want to find out about a Girl in Red in Philadelphia.,INFORM,,
124_00001,SYSTEM,There are 7 event options. Girl In Red will be at The Foundry on March 1st.,OFFER,,
124_00001,USER,What is the address of the venue?,REQUEST,,
124_00001,SYSTEM,The venue location is 29 East Allen Street 2nd Floor.,INFORM,,
124_00001,USER,Are there any other events?,REQUEST_ALTS,,
124_00001,SYSTEM,Girl in Red will be at The Foundry on March 2nd.,OFFER,,
124_00001,USER,What is the event start time?,REQUEST,,
124_00001,SYSTEM,The event starts at 7 pm.,INFORM,,
124_00001,USER,Great. I need 2 rooms at a hotel with wifi.,SELECT,,
