dialogue_id,speaker,turn,act_1,act_2,act_3
127_00000,USER,Can you get me a cab I need to get to 3466 Mount Diablo Boulevard Suite C-104?,INFORM,INFORM_INTENT,
127_00000,SYSTEM,How many people is the cab for? Do you like a ride share?,REQUEST,,
127_00000,USER,It's for two people and yes a ride share is ok.,INFORM,,
127_00000,SYSTEM,A cab for 2 people to get to 3466 Mount Diablo Boulevard Suite C-104.,CONFIRM,,
127_00000,USER,"Yes, that is perfect.",AFFIRM,,
127_00000,SYSTEM,Your cab is on the way.,NOTIFY_SUCCESS,,
127_00000,USER,Can you find a song from the album Pobrecita? I like songs by Mo Temsamani and Pop songs in general.,INFORM,,
127_00000,SYSTEM,"I found 1 song, Mana Zina by Mo Temsamani from the album Pobrecita.",OFFER,,
127_00000,USER,"Yes, that is a good song.",SELECT,,
127_00000,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
127_00000,USER,I would like to listen to music.,INFORM_INTENT,,
127_00000,SYSTEM,Play the song Mana Zina on the tv.,CONFIRM,,
127_00000,USER,"Yes, thank you. What year did the song come out?",REQUEST,AFFIRM,
127_00000,SYSTEM,The song is from the year 2018.,INFORM,NOTIFY_SUCCESS,
127_00000,USER,Thank you for your help.,THANK_YOU,,
127_00000,SYSTEM,Is there anything else I can help with?,REQ_MORE,,
127_00000,USER,"No, that is all.",NEGATE,THANK_YOU,
127_00000,SYSTEM,Have a good day.,GOODBYE,,
127_00001,USER,Can you call a cab for me? A shared ride is ok provided there is room for two people. We need to go to Salito's Crab House & Prime Rib.,INFORM,,
127_00001,SYSTEM,"To confirm: You need a cab to Salito's Crab House & Prime Rib for 2 people, a shared ride is acceptable. Correct?",CONFIRM,,
127_00001,USER,Yes that works.,AFFIRM,,
127_00001,SYSTEM,Your cab is on the way.,NOTIFY_SUCCESS,,
127_00001,USER,Do you know the cost?,REQUEST,,
127_00001,SYSTEM,Cost will be $18.74.,INFORM,,
127_00001,USER,How long will the ride take?,REQUEST,,
127_00001,SYSTEM,The ride will be approximately 23 minutes.,INFORM,,
127_00001,USER,Thanks. Can you help me find a pop song?,THANK_YOU,,
127_00001,SYSTEM,Would you like to hear Adorn by Miguel in the album Kaleidoscope Dream?,OFFER,,
127_00001,USER,Is that from nine years ago?,REQUEST,,
127_00001,SYSTEM,It's from 2012.,INFORM,,
127_00001,USER,"Yes, that's the one I meant.",SELECT,,
127_00001,SYSTEM,Shall I play i tnow?,OFFER_INTENT,,
127_00001,USER,Yes cast it on the television,AFFIRM_INTENT,INFORM,
127_00001,SYSTEM,To confirm: You wish to play the song Adorn on TV. Correct?,CONFIRM,,
127_00001,USER,"No, instead play it on bedroom speaker.",INFORM,NEGATE,
127_00001,SYSTEM,To confirm: You wish to play the song Adorn on bedroom speaker. Correct?,CONFIRM,,
127_00001,USER,Yes that works,AFFIRM,,
127_00001,SYSTEM,Enjoy your music,NOTIFY_SUCCESS,,
