dialogue_id,speaker,turn,act_1,act_2,act_3
18_00000,USER,I need a one way flight and prefer traveling in Premium Economy class.,INFORM,INFORM_INTENT,
18_00000,SYSTEM,What day do you plan on leaving.,REQUEST,,
18_00000,USER,I would like to leave next Friday.,INFORM,,
18_00000,SYSTEM,What is your travel destination.,REQUEST,,
18_00000,USER,"I am traveling to NYC from Seattle, WA. I prefer to travel on Delta Airlines.",INFORM,,
18_00000,SYSTEM,I found 1 Delta Airlines flight that has 1 stop. It departs at 6:10 am and the ticket price is $514.,OFFER,,
18_00000,USER,Is this a refundable ticket?,REQUEST,,
18_00000,SYSTEM,It is not refundable.,INFORM,,
18_00000,USER,What is the arrival airport,REQUEST,,
18_00000,SYSTEM,The flight destination is JFK International Airport.,INFORM,,
18_00000,USER,Sounds good to me.,SELECT,,
18_00000,SYSTEM,May I assist you with anything else?,REQ_MORE,,
18_00000,USER,"Yes, Can you assist me with buying the ticket.",INFORM_INTENT,,
18_00000,SYSTEM,Ok. Can you please confirm the reservation details. I have 1 passenger leaving Seattle and arriving in New York via Delta Airlines in Premium Economy class. The departure date is next Friday .,CONFIRM,,
18_00000,USER,That is correct.,AFFIRM,,
18_00000,SYSTEM,I have reserved your ticket.,NOTIFY_SUCCESS,,
18_00000,USER,That is all I needed. Thank you.,THANK_YOU,GOODBYE,
18_00000,SYSTEM,Your welcome. Enjoy your day.,GOODBYE,,
18_00001,USER,Can you help me to find one way flights for my upcoming trip?,INFORM_INTENT,,
18_00001,SYSTEM,Where are you planning to go?,REQUEST,,
18_00001,USER,I'll be going to SF.,INFORM,,
18_00001,SYSTEM,On what date do you plan to leave and where will you be flying from?,REQUEST,,
18_00001,USER,"I'll be flying from Toronto, Canada on the 4th of this month.",INFORM,,
18_00001,SYSTEM,"Of the 4 suitable flights, an Air Canada flight priced at $283, with 1 stop seems to be the best option and it departs at 4:40 pm.",OFFER,,
18_00001,USER,Are any other option available.,REQUEST_ALTS,,
18_00001,SYSTEM,There is an American Airlines flight priced at $279 with 1 stop that leaves at 10:05 am.,OFFER,,
18_00001,USER,Are there any other options? I need 4 tickets.,INFORM,REQUEST_ALTS,
18_00001,SYSTEM,Delta Airlines has an outbound flight that leaves at 2:10 am priced at $276 and it has 1 stop.,OFFER,,
18_00001,USER,Which airport does it depart from?,REQUEST,,
18_00001,SYSTEM,It is scheduled to depart from the Toronto Pearson International Airport.,INFORM,,
18_00001,USER,That sounds good to me.,SELECT,,
