dialogue_id,speaker,turn,act_1,act_2,act_3
52_00000,USER,Please reserve this car for me.,INFORM_INTENT,,
52_00000,SYSTEM,Where would you like to pick it up? And at which time?,REQUEST,,
52_00000,USER,I want to pick it up from Vancouver Airport at one pm please.,INFORM,,
52_00000,SYSTEM,Which dates would you like the car reserved? What type do you prefer?,REQUEST,,
52_00000,USER,I want a standard on this Sunday until March 9th.,INFORM,,
52_00000,SYSTEM,You want a standard at YVR International Airport from march 3rd at 1 pm through march 9th.,CONFIRM,,
52_00000,USER,"That's correct, what type of car is it and what is the total?",REQUEST,,AFFIRM
52_00000,SYSTEM,Your car has been reserved and it is an Elantra which totals $216.,INFORM,,NOTIFY_SUCCESS
52_00000,USER,I also need a hotel please.,INFORM_INTENT,,
52_00000,SYSTEM,Do you want one in Vancouver?,REQUEST,,
52_00000,USER,That's fine yes.,AFFIRM,,
52_00000,SYSTEM,How about the Atrium Inn Vancouver which is rated 3.7.,OFFER,,
52_00000,USER,"Perfect, I also need to book three rooms at a hotel.",INFORM,INFORM_INTENT,SELECT
52_00000,SYSTEM,Do you need to check in on March 3rd?,REQUEST,,
52_00000,USER,Saturday this week until March 9th please.,INFORM,,
52_00000,SYSTEM,"You want to reserve 3 rooms at the Atrium Inn Vancouver from March 2nd until March 9th in Vancouver, correct?",CONFIRM,,
52_00000,USER,Yes that is correct.,AFFIRM,,
52_00000,SYSTEM,Your rooms are booked.,NOTIFY_SUCCESS,,
52_00000,USER,What is their contact number?,REQUEST,,
52_00000,SYSTEM,It is +1 604-254-1000.,INFORM,,
52_00000,USER,"Thanks, that's all I needed.",THANK_YOU,GOODBYE,
52_00000,SYSTEM,Have a nice day.,GOODBYE,,
52_00001,USER,I'd like to reserve this car.,INFORM_INTENT,,
52_00001,SYSTEM,On what date will you be needing it?,REQUEST,,
52_00001,USER,I want to have the car on the 10th of this month.,INFORM,,
52_00001,SYSTEM,"Please let me know where you'd like to pick up the car from, and how long you intend to keep it.",REQUEST,,
52_00001,USER,I'd like to pick up the car from Pacific Central Station and keep it untl 12th of March.,INFORM,,
52_00001,SYSTEM,What time do you want it?,REQUEST,,
52_00001,USER,I'd like to pick up the car around quarter past 1 in the afternoon.,INFORM,,
52_00001,SYSTEM,"Any particular type of car you prefer, for example Full-size or Compact?",REQUEST,,
52_00001,USER,I'd like an intermediate car.,INFORM,,
