dialogue_id,speaker,turn,act_1,act_2,act_3
40_00000,USER,Can you assist me in transferring funds from my savings account?,INFORM,INFORM_INTENT,
40_00000,SYSTEM,Yes I can help with that. Who will you be sending the funds to?,REQUEST,,
40_00000,USER,Funds will be sent to the savings account of Amir.,INFORM,,
40_00000,SYSTEM,What is the amount of your transfer?,REQUEST,,
40_00000,USER,I need to sned 590 bucks.,INFORM,,
40_00000,SYSTEM,To confirm: You wish to transfer $590 from your savings account to the savings account of AMir. Is this correct?,CONFIRM,,
40_00000,USER,Yes that is correct.,AFFIRM,,
40_00000,SYSTEM,Your transfer has been completed.,NOTIFY_SUCCESS,,
40_00000,USER,Than you. What is the current balance in my account now?,INFORM_INTENT,THANK_YOU,
40_00000,SYSTEM,Would you like the balance of savings or checking account?,REQUEST,,
40_00000,USER,I need the balance in my checking account.,INFORM,,
40_00000,SYSTEM,"Current checking account balance is $8,850.41.",OFFER,,
40_00000,USER,Can you check the balance of my savings account also?,INFORM,REQUEST_ALTS,
40_00000,SYSTEM,"Your savings account has a balance of $4,529.35.",OFFER,,
40_00000,USER,Thank you. That will be all,SELECT,GOODBYE,
40_00000,SYSTEM,Have a lovely day.,GOODBYE,,
40_00001,USER,I want to transfer some money.,INFORM_INTENT,,
40_00001,SYSTEM,How much?,REQUEST,,
40_00001,USER,Transfer $270 for me.,INFORM,,
40_00001,SYSTEM,Transfer to whom and from checking or savings?,REQUEST,,
40_00001,USER,Transfer to Pranav from checking.,INFORM,,
40_00001,SYSTEM,Please confirm: trasfer $270 from checking to Pranav's checking account.,CONFIRM,,
40_00001,USER,Yes.,AFFIRM,,
40_00001,SYSTEM,Your transfer is complete.,NOTIFY_SUCCESS,,
40_00001,USER,What's my balance?,INFORM_INTENT,,
40_00001,SYSTEM,For checking or savings?,REQUEST,,
40_00001,USER,For checking.,INFORM,,
40_00001,SYSTEM,"Your balance in checking is $13,129.46.",OFFER,,
40_00001,USER,What's my savings balance?,INFORM,REQUEST_ALTS,
40_00001,SYSTEM,"Your savings balance is $1,792.36.",OFFER,,
40_00001,USER,Ok.,SELECT,,
40_00001,SYSTEM,Do you want to make another transfer?,OFFER_INTENT,,
40_00001,USER,"No, thanks. Bye.",NEGATE_INTENT,GOODBYE,
40_00001,SYSTEM,Have a nice day.,GOODBYE,,
40_00002,USER,My friend is need of some money. Would you help me make a transfer?,INFORM_INTENT,,
40_00002,SYSTEM,"Surely, let me know the reciepient's name, amount and should checking or savings accounts used.",REQUEST,,
40_00002,USER,"The amount to be transferred is one hundred and seventy bucks, to Mr Raghav and send to checking account and use my savings account.",INFORM,,
40_00002,SYSTEM,"Ok. Please check the details, from my savings account to checking account of Mr Raghav. The amount is $170.",CONFIRM,,
40_00002,USER,"Yes, the details found correct.",AFFIRM,,
40_00002,SYSTEM,"Congratulations, its done.",NOTIFY_SUCCESS,,
40_00002,USER,"Fine, please check my balance.",INFORM_INTENT,THANK_YOU,
40_00002,SYSTEM,"Which account, checking or savings?",REQUEST,,
40_00002,USER,Continues with Checking account.,INFORM,,
40_00002,SYSTEM,"The balance is $11,329.66 in checking account.",OFFER,,
40_00002,USER,"Ok, thats great, thank you.",SELECT,GOODBYE,
40_00002,SYSTEM,"Thank you, have a nice day.",GOODBYE,,
40_00003,USER,I would like to transfer some money.,INFORM_INTENT,,
40_00003,SYSTEM,"Great, who would you like to send the money to?",REQUEST,,
40_00003,USER,I would like to send it to Maria.,INFORM,,
40_00003,SYSTEM,Alright. Which account would you like me to use?,REQUEST,,
40_00003,USER,"Go ahead and use my checking account, please.",INFORM,,
40_00003,SYSTEM,Great. What amount would you like to transfer?,REQUEST,,
40_00003,USER,I would like to transfer four hundred and forty dollars.,INFORM,,
40_00003,SYSTEM,Okay. Just to confirm: You would like to transfer $440 from your checking account to Maria's checking account.,CONFIRM,,
40_00003,USER,"Yes, that would be great.",AFFIRM,,
40_00003,SYSTEM,Great! Your transfer is successful.,NOTIFY_SUCCESS,,
40_00003,USER,"Perfect, thanks for your help. Can you also tell me my balance?",INFORM_INTENT,THANK_YOU,
40_00003,SYSTEM,Would you like your balance for your checking or savings account?,REQUEST,,
40_00003,USER,"My checking account, please.",INFORM,,
40_00003,SYSTEM,"Your checking account balance is $22,026.46",OFFER,,
40_00003,USER,"Alright, thank you. Bye!",SELECT,GOODBYE,
40_00003,SYSTEM,You're welcome and have a great day!,GOODBYE,,
40_00004,USER,I would like to transfer some money to Maria.,INFORM,INFORM_INTENT,
40_00004,SYSTEM,"How much should I transfer, and from which account do you want to make the transfer: checking or savings?",REQUEST,,
40_00004,USER,Please transfer $440 from my savings account.,INFORM,,
40_00004,SYSTEM,Please confirm you want to transfer $440 from your savings account to Maria's checking account.,CONFIRM,,
40_00004,USER,"Yes, that is correct.",AFFIRM,,
40_00004,SYSTEM,The transfer is complete.,NOTIFY_SUCCESS,,
40_00004,USER,"Thank you, and I also want to see my balance.",INFORM_INTENT,THANK_YOU,
40_00004,SYSTEM,Do you want to see your checking or savings account?,REQUEST,,
40_00004,USER,I want the balance of my checking account please.,INFORM,,
40_00004,SYSTEM,"Your checking account's balance is $11,895.31.",OFFER,,
40_00004,USER,I also want to see the balance of my savings account.,INFORM,REQUEST_ALTS,
40_00004,SYSTEM,"Your savings account's balance is $11,025.88.",OFFER,,
