dialogue_id,speaker,turn,act_1,act_2,act_3
32_00000,USER,I need help finding an apartment.,INFORM_INTENT,,
32_00000,SYSTEM,What area are you hoping to live in? How many bedrooms do you prefer?,REQUEST,,
32_00000,USER,I prefer Santa Rosa and I need two bedrooms.,INFORM,,
32_00000,SYSTEM,I've found 10 places. Avalon Apartments is located at 624 Avalon Avenue and has 2 bedrooms and 2 bathrooms. The rent runs 3550 a month.,OFFER,,
32_00000,USER,That sounds good,SELECT,,
32_00000,SYSTEM,Do you want to make an appointment to visit?,OFFER_INTENT,,
32_00000,USER,"Yes, I'd like to plan on the 3rd of this month.",AFFIRM_INTENT,INFORM,
32_00000,SYSTEM,Please confirm. You want appointment for day after tomorrow to visit Avalon Apartments?,CONFIRM,,
32_00000,USER,"No, I want it for this Saturday.",INFORM,NEGATE,
32_00000,SYSTEM,"Okay, So you want to plan a visit for tomorrow at Avalon Apartments, Is that right?",CONFIRM,,
32_00000,USER,"yes, that's great!",AFFIRM,,
32_00000,SYSTEM,"Your appointment is scheduled, anything else?",NOTIFY_SUCCESS,,
32_00000,USER,is that apartment furnished?,REQUEST,,
32_00000,SYSTEM,This apartment is unfurnished.,INFORM,,
32_00000,USER,Do they allow pets? Do you have a phone number?,REQUEST,,
32_00000,SYSTEM,The number is 707-620-5076 and they do allow pets.,INFORM,,
32_00000,USER,"Super, thank you.",THANK_YOU,,
32_00000,SYSTEM,"You're welcome, is there anything else i can do?",REQ_MORE,,
32_00000,USER,"No, thank you so much.",NEGATE,THANK_YOU,
32_00000,SYSTEM,Have a good afternoon.,GOODBYE,,
32_00001,USER,I need to find an apartment with three baths.,INFORM,INFORM_INTENT,
32_00001,SYSTEM,How many bedrooms do you need in your apartment?,REQUEST,,
32_00001,USER,It should have four bedrooms.,INFORM,,
32_00001,SYSTEM,Which area do you want to look in?,REQUEST,,
32_00001,USER,I would like to find an apartment in Fairfield.,INFORM,,
32_00001,SYSTEM,"Bennington Apartments is a very good property,it is located at 2780 North Texas Street.The property has 4 bedrooms and 3 baths,The rent is 5050 dollars per month.",OFFER,,
32_00001,USER,What is the phone number?Is it furnished?,REQUEST,,
32_00001,SYSTEM,"The phone number is 707-896-4168 ,The apartment does not come furnished.",INFORM,,
32_00001,USER,Can you find some more apartments please?,REQUEST_ALTS,,
32_00001,SYSTEM,Berkshire Laurel Creek is a very good locationit is at 2751 Peppertree Drive.The apartment has 4 bedrooms and 3 baths.The rent is 4900 per month.,OFFER,,
32_00001,USER,Can you find some others please?It should have three bedrooms I would like to be located in El Cerrito.,INFORM,,REQUEST_ALTS
