dialogue_id,speaker,turn,act_1,act_2,act_3
57_00000,USER,Find a one way flight for me.,INFORM_INTENT,,
57_00000,SYSTEM,Departure date and city? Destination?,REQUEST,,
57_00000,USER,"Look up two tickets from SFO to Phoenix, AZ on March 14th.",INFORM,,
57_00000,SYSTEM,There's an Alaska Airlines flight with 0 stops leaving 11:45 am for $111.,OFFER,,
57_00000,USER,Sounds good. Get a one way ticket.,INFORM_INTENT,SELECT,
57_00000,SYSTEM,Please confirm: 2 economy tickets on Alaska Airlines from San Francisco to Phoenix on March 14th.,CONFIRM,,
57_00000,USER,Good. Is that refundable?,REQUEST,AFFIRM,
57_00000,SYSTEM,"Your tickets are reserved, and are refundable.",INFORM,NOTIFY_SUCCESS,
57_00000,USER,When and where does that get in?,REQUEST,,
57_00000,SYSTEM,Sky Harbor International Airport at 1:52 pm.,INFORM,,
57_00000,USER,Ok. Find a hotel there.,INFORM_INTENT,,
57_00000,SYSTEM,"I found 10. There's Aloft Phoenix-Airport, 4.2 stars.",OFFER,,INFORM_COUNT
57_00000,USER,What's the address and phone number?,REQUEST,,
57_00000,SYSTEM,4450 East Washington Street and +1 602-275-6300.,INFORM,,
57_00000,USER,Good. Ok that's all.,SELECT,GOODBYE,
57_00000,SYSTEM,Have a nice day.,GOODBYE,,
57_00001,USER,"Please help me find flights, I want to be somewhere else.",INFORM_INTENT,,
57_00001,SYSTEM,Not a problem. Where will you be leaving from and where do you plan to go?,REQUEST,,
57_00001,USER,"I filed a vacation leave effective on 9th of March, I will be leaving from Washington and would like to go to London, UK.",INFORM,,
57_00001,SYSTEM,"I have a flight for you from American Airlines, it departs at 2:50 pm with 1 stop. It costs $333.",OFFER,,
57_00001,USER,"I think it's good, but is it refundable in case that I cannot leave on that day? And where will it arrive?",REQUEST,,
57_00001,SYSTEM,You will be arriving at Heathrow International Airport but the ticket is not refundable.,INFORM,,
57_00001,USER,"Okay, I guess I really need to leave on that day.",SELECT,,
57_00001,SYSTEM,Would you like to purchase the ticket now?,OFFER_INTENT,,
57_00001,USER,"Yes, please.",AFFIRM_INTENT,,
57_00001,SYSTEM,"Okay, please check the details; you will be leaving from Washington to London. You prefer the flight from American Airlines that leaves on March 9th for 1 person. And it is an economy ticket.",CONFIRM,,
57_00001,USER,"I would like to bring my girlfriend, make it two please.",INFORM,NEGATE,
57_00001,SYSTEM,"Not a problem, booking flight from Washington for 2 persons.",CONFIRM,,
57_00001,USER,"Yes, that's right. Thanks!",AFFIRM,,
57_00001,SYSTEM,Booking has been confirmed.,NOTIFY_SUCCESS,,
57_00001,USER,Alright! Now I need to find a hotel where we could stay there.,INFORM_INTENT,,
57_00001,SYSTEM,Would you like 45 Park Lane with 4.7 rating?,OFFER,,
57_00001,USER,"Yes, I saw the pictures of their facilities at the internet.",SELECT,,
57_00001,SYSTEM,Would you like me to book a room for you?,OFFER_INTENT,,
57_00001,USER,"Not yet, Let me tell this to my girlfriend first.",NEGATE_INTENT,,
57_00001,SYSTEM,Sure. Do you need help with anything else?,REQ_MORE,,
57_00001,USER,"No,that would be all. Thank you!",NEGATE,THANK_YOU,
57_00001,SYSTEM,You're welcome. Have a wonderful day.,GOODBYE,,
57_00002,USER,I have a plan of short trip on 11th of this month. Can you search for an one-way flight?. I need to book tickets under Economy class.,INFORM,,INFORM_INTENT
57_00002,SYSTEM,From which place do you want me to search for the flights? that is I want to know about your starting place.,REQUEST,,
57_00002,USER,I am planning to leave from Paris.,INFORM,,
57_00002,SYSTEM,"What is your desired place to visit, that is destination place. I want this information to search further.",REQUEST,,
57_00002,USER,please search for the one with Delta Airlines to NYC.,INFORM,,
57_00002,SYSTEM,Found 1 flight with Delta Airlines which is an outbound flight which leaves at 10 am and it has 0 stops. The price for the ticket is $218. Hope this will suits you.,OFFER,,
57_00002,USER,"Yes, that is okay to me. I want to buy the tickets to this flight and I want them for four persons.",INFORM,INFORM_INTENT,SELECT
57_00002,SYSTEM,Please confirm to buy 4 Economy class tickets in a flight with Delta Airlines from Paris on March 11th to New York.,CONFIRM,,
57_00002,USER,That is perfect for me. Proceed.,AFFIRM,,
57_00002,SYSTEM,I have confirmed your tickets with that one-way flight.,NOTIFY_SUCCESS,,
57_00002,USER,Thanks. Can you search for hotel there to book 1 room.,INFORM,INFORM_INTENT,
57_00002,SYSTEM,"Yes, what about 1 Hotel Brooklyn Bridge with rating 4.5?",OFFER,,
57_00002,USER,Search for something else and I need to book 2 rooms.,INFORM,REQUEST_ALTS,
57_00002,SYSTEM,Found 9 hotels and how about your opinion on 1 Hotel Central Park with rating 4.5 which is the best I think.,OFFER,,INFORM_COUNT
57_00002,USER,That is good.,SELECT,,
57_00002,SYSTEM,Shall I make reservation on that hotel.,OFFER_INTENT,,
57_00002,USER,"No, not now.",NEGATE_INTENT,,
57_00002,SYSTEM,Anything else you need?,REQ_MORE,,
57_00002,USER,"No, That's enough. Thanks.",NEGATE,THANK_YOU,
57_00002,SYSTEM,Have a good day.,GOODBYE,,
57_00003,USER,I am in a plan to go for a trip and for which I need to search for one-way flights on March 12th. Can you search for the one which is suitable to me?,INFORM,INFORM_INTENT,
57_00003,SYSTEM,From which place you want to book the flight and to which place you like to go for a visit?,REQUEST,,
57_00003,USER,I have planned to travel in Economy class from Las Vegas to SF and so search for the flight accordingly.,INFORM,,
57_00003,SYSTEM,What about an outbound flight from American Airlines with 0 stops which leaves at 10:55 am. The price of ticket for the same is $110? Is that okay to you?,OFFER,,
57_00003,USER,Do you have any other flights available on that day and I need to book it for 1 person.,INFORM,REQUEST_ALTS,
57_00003,SYSTEM,How about an outbound flight from Delta Airlines with 0 stops which leaves at 10:50 pm. The price of ticket for the same is $104? Is that okay to you?,OFFER,,
57_00003,USER,That was also not suitable to me. Search for something else to suit my requirements.,REQUEST_ALTS,,
57_00003,SYSTEM,What about an another outbound flight from Southwest Airlines with 0 stops which leaves at 9:55 am. The price of ticket for the same is $99? Is that okay to you?,OFFER,,
57_00003,USER,What is the destination of that flight?,REQUEST,,
57_00003,SYSTEM,This flight will arrive finally at SFO International Airport.,INFORM,,
57_00003,USER,And let me know the time of arrival of onward flight. I am asking this for my reference.,REQUEST,,
57_00003,SYSTEM,It arrives at 11:30 am.,INFORM,,
57_00003,USER,This looks fine and thank you.,SELECT,,
57_00003,SYSTEM,Do you want me to purchase the tickets to this flight now?,REQ_MORE,,
57_00003,USER,"Yes, I need to buy it now. I need your help to do the same.",INFORM_INTENT,,
57_00003,SYSTEM,"Okay, please confirm to book 1 economy class ticket in the Southwest Airlines flight from Las Vegas to San Francisco for the departure date on March 12th.",CONFIRM,,
57_00003,USER,That is okay to proceed. I want to know about the origin Airport of this flight and also check about the ticket whether it is refundable one?,REQUEST,,AFFIRM
57_00003,SYSTEM,I have successfully booked the tickets to this flight and it will leave from McCarran International Airport and the tickets are not refundable. This for your information.,INFORM,,NOTIFY_SUCCESS
57_00003,USER,Thanks for your information. Do me one more help that I want to search for some nice hotels there. Search for the one which will allow pets as I have the one with me. I need only 1 room.,INFORM,,INFORM_INTENT
57_00003,SYSTEM,Got 10 results after searching and what about Argonaut Hotel with rating 4.4?,OFFER,,INFORM_COUNT
57_00003,USER,That is nice. Thanks.,SELECT,,
57_00003,SYSTEM,Shall I book the tickets to you now?,OFFER_INTENT,,
57_00003,USER,"No, not now. Thanks.",NEGATE_INTENT,,
57_00003,SYSTEM,How can I help you further?,REQ_MORE,,
57_00003,USER,"No, thanks. That's all I want for now.",NEGATE,THANK_YOU,
57_00003,SYSTEM,Have a great day.,GOODBYE,,
57_00004,USER,Hi! Can you assist me in finding a one-way flight?,INFORM_INTENT,,
57_00004,SYSTEM,I'd be happy to. Where are you traveling to?,REQUEST,,
57_00004,USER,"I'd like to go to Paris, France.",INFORM,,
57_00004,SYSTEM,Where are you departing from and when will you be starting your trip?,REQUEST,,
57_00004,USER,I'd like to leave Washington on the 12th of March.,INFORM,,
57_00004,SYSTEM,I see an American Airlines flight with 1 stop. It leaves at 2:50 pm and a tickets costs $340.,OFFER,,
57_00004,USER,That will work for me.,SELECT,,
57_00004,SYSTEM,Would you like to purchase your tickets now?,OFFER_INTENT,,
57_00004,USER,"Yes, I'll need 2.",AFFIRM_INTENT,INFORM,
57_00004,SYSTEM,Can you confirm the following details please? You'd like 2 Economy tickets for the American Airlines flight from Washington to Paris on March 12th. Is this correct?,CONFIRM,,
57_00004,USER,"Yes, that's correct. Can you tell me when the flight will be arriving and from which airport I will be departing from?",REQUEST,,AFFIRM
57_00004,SYSTEM,"Yes, you are scheduled to leave Dulles International Airport at 1:41 pm.",INFORM,,NOTIFY_SUCCESS
