dialogue_id,speaker,turn,act_1,act_2,act_3
79_00000,USER,I have a few health concerns I better get checked out. I'd like to find a doctor.,INFORM_INTENT,,
79_00000,SYSTEM,What kind of doctor? ENT specialist? General practitioner?,REQUEST,,
79_00000,USER,"An ophthalmologist, please.",INFORM,,
79_00000,SYSTEM,In what city?,REQUEST,,
79_00000,USER,In Oakland.,INFORM,,
79_00000,SYSTEM,"For an ophthalmologist in Oakland, there's Bay Area Retina Associates.",OFFER,,
79_00000,USER,What's their address and rating?,REQUEST,,
79_00000,SYSTEM,They are at 491 30th Street #201 and have a stellar 4.9 rating.,INFORM,,
79_00000,USER,"Okay, that sounds good to me.",SELECT,,
79_00000,SYSTEM,Can I assist you further?,REQ_MORE,,
79_00000,USER,I'd like to visit that doctor.,INFORM_INTENT,,
79_00000,SYSTEM,"Okay, sure. At what time?",REQUEST,,
79_00000,USER,"At half past 12 in the afternoon, please.",INFORM,,
79_00000,SYSTEM,And on what date?,REQUEST,,
79_00000,USER,On this Sunday.,INFORM,,
79_00000,SYSTEM,You want to visit Bay Area Retina Associates at 12:30 pm on March 3rd?,CONFIRM,,
79_00000,USER,"Actually, make it at afternoon 1:45.",INFORM,NEGATE,
79_00000,SYSTEM,"Okay, that's fine. You want to instead see Bay Area Retina Associates at 1:45 pm?",CONFIRM,,
79_00000,USER,"I'd rather see them a couple days earlier, on the 1st of this month.",INFORM,NEGATE,
79_00000,SYSTEM,Okay. You're going to visit them at 1:45 pm on March 1st?,CONFIRM,,
79_00000,USER,Sounds good to me. Can I have their phone number?,REQUEST,AFFIRM,
79_00000,SYSTEM,"You can dial them at 510-832-6554. I couldn't book an appointment at that time, so sorry! Want to instead try visiting Bay Area Retina Associates on March 1st at 1:30 pm?",INFORM,OFFER,
79_00000,USER,I'm fine with that.,AFFIRM,,
79_00000,SYSTEM,Okay. I was able to successfuly book that time.,NOTIFY_SUCCESS,,
79_00000,USER,Great! Thanks. When will I be free on that day?,INFORM_INTENT,,
79_00000,SYSTEM,"On what day, exactly?",REQUEST,,
79_00000,USER,On the 5th.,INFORM,,
