dialogue_id,speaker,turn,act_1,act_2,act_3
24_00000,USER,Please help me find a intermediate car in Seattle.,INFORM,,INFORM_INTENT
24_00000,SYSTEM,"Tell me please at what date,time and when do you want it from",REQUEST,,
24_00000,USER,"I want on next Tuesday till 11th of March and i will pick it up at 2 o""clock in the afternoon.",INFORM,,
24_00000,SYSTEM,I have for you 2 nice Standard car available for pick up next Tuesday at King Street Station.Would you like a Hyundai Elantra?,OFFER,,
24_00000,USER,Is there another car available?,REQUEST_ALTS,,
24_00000,SYSTEM,A Standard Toyota Prius available for pick up next Tuesday at King Street Station,OFFER,,
24_00000,USER,Sounds Ok.,SELECT,,
24_00000,SYSTEM,With anything else I can help you?,REQ_MORE,,
24_00000,USER,Yes please reserve the car.,INFORM_INTENT,,
24_00000,SYSTEM,You want a Standard car available on next Tuesday at 2 pm and the pick-up will be from King Street Station.The drop-off date will be made in March 11th is that correct?,CONFIRM,,
24_00000,USER,That sounds perfect.,AFFIRM,,
24_00000,SYSTEM,The car was reserved,NOTIFY_SUCCESS,,
24_00000,USER,Tell me the total price,REQUEST,,
24_00000,SYSTEM,In total costs $168,INFORM,,
24_00000,USER,Thanks for your help .,THANK_YOU,GOODBYE,
24_00000,SYSTEM,Have a nice day!,GOODBYE,,
24_00001,USER,I am looking for a small car for rental purposes.,INFORM,INFORM_INTENT,
24_00001,SYSTEM,What time would you need it?,REQUEST,,
24_00001,USER,My pick up time will be at 5 pm.,INFORM,,
24_00001,SYSTEM,When would you want it from?,REQUEST,,
24_00001,USER,I would be needing the car on March 7th. I want the car in SFO.,INFORM,,
24_00001,SYSTEM,What date will you be needing the car until?,REQUEST,,
24_00001,USER,I want the car till the 11th of March.,INFORM,,
24_00001,SYSTEM,You will have a nice car available for pickup at Salesforce Transit Center on next Thursday. The car is a Compact one. What do you think of a Chevrolet Bolt?,OFFER,,
24_00001,USER,Tell me the total price.,REQUEST,,
24_00001,SYSTEM,It would cost you $92 in total for the reservation.,INFORM,,
24_00001,USER,That is fine.,SELECT,,
24_00001,SYSTEM,Would you like to make the reservation?,OFFER_INTENT,,
24_00001,USER,"No, I do think I would be wanting to reserve it now.",NEGATE_INTENT,,
24_00001,SYSTEM,Do you want help with something else?,REQ_MORE,,
24_00001,USER,No. Thank you for the help.,NEGATE,THANK_YOU,
24_00001,SYSTEM,Have a nice day!,GOODBYE,,
24_00002,USER,"I am searching for a rental car in New York City, can you find one?",INFORM,INFORM_INTENT,
24_00002,SYSTEM,From When and up to what date you need the car for rent?,REQUEST,,
24_00002,USER,I want the car from the 10th to 12th of this month.,INFORM,,
24_00002,SYSTEM,"At what time, you need the car?",REQUEST,,
24_00002,USER,I need the car at half past 3 in the afternoon.,INFORM,,
24_00002,SYSTEM,I found 7 cars. How about a Standard Honda Accord car at Grand Central Station for pickup on March 10th?,OFFER,,
24_00002,USER,Can you search for some other car?,REQUEST_ALTS,,
24_00002,SYSTEM,found a Standard Honda Civic car at JFK International Airport for pickup on March 10th? Is that convenient to you?,OFFER,,
