dialogue_id,speaker,turn,act_1,act_2,act_3
41_00000,USER,I'd like to have a hotel booking.,INFORM_INTENT,,
41_00000,SYSTEM,"When do you anticipate checking in on? What hotel would you list to stay at, and when do you anticipate to check out?",REQUEST,,
41_00000,USER,"I'd like to stay at Hotel Indigo Atlanta Downtown, checking in on this Saturday and checking out on the 14th of this month.",INFORM,,
41_00000,SYSTEM,What place would you like me to look in?,REQUEST,,
41_00000,USER,"I'd like to search for hotels near Atlanta, GA.",INFORM,,
41_00000,SYSTEM,"Please verify the following information: Make a booking for 1 room at Hotel Indigo Atlanta Downtown, located in Atlanta. The day for checking in is tomorrow, and checking out date is March 14th.",CONFIRM,,
41_00000,USER,"Yup, that's perfect for me. What is the hotel phone number?",REQUEST,AFFIRM,
41_00000,SYSTEM,Your booking is successful. The phone number is +1 404-523-7600.,INFORM,NOTIFY_SUCCESS,
41_00000,USER,What's the cost?,REQUEST,,
41_00000,SYSTEM,"The total cost is $2,496.",INFORM,,
41_00000,USER,Thanks. That's all.,THANK_YOU,GOODBYE,
41_00000,SYSTEM,Have a pleasant afternoon.,GOODBYE,,
41_00001,USER,I would like to make an hotel reservation,INFORM_INTENT,,
41_00001,SYSTEM,What hotel in what area would you like to stay? what is your expect check out date?,REQUEST,,
41_00001,USER,I would like to stay in Victory House and check out on the 12th,INFORM,,
41_00001,SYSTEM,In what area do you want me to search for you,REQUEST,,
41_00001,USER,"Please search in London, UK",INFORM,,
41_00001,SYSTEM,When would you like to check-in,REQUEST,,
41_00001,USER,I want to check in on Tuesday next week,INFORM,,
41_00001,SYSTEM,"Please confirm your booking with Victory House, London Leicester Square in London with your check in date next Tuesday and check out on March 12th with 1 room",CONFIRM,,
41_00001,USER,Yes that is correct. Are they pet friendly and what is the total cost of the stay,REQUEST,,AFFIRM
41_00001,SYSTEM,"This hotel does not allow pets . The total cost of your stay is $1,008",INFORM,,NOTIFY_SUCCESS
41_00001,USER,THanks,THANK_YOU,,
41_00001,SYSTEM,Anything else i can help you with,REQ_MORE,,
41_00001,USER,no,NEGATE,THANK_YOU,
41_00001,SYSTEM,have a nice day,GOODBYE,,
41_00002,USER,"I'd like to reserve a hotel room, can you help me with that?",INFORM_INTENT,,
41_00002,SYSTEM,"I'll need a little more information: what city should I search in, what date would you like to check in, and what date would you like to check out?",REQUEST,,
41_00002,USER,"I'd like to look for hotels around Seattle, checking in on the 2nd of March and checking out on the 14th.",INFORM,,
41_00002,SYSTEM,Is there a particular hotel you're interested in?,REQUEST,,
41_00002,USER,I'd like to search at the Travelodge Seattle.,INFORM,,
41_00002,SYSTEM,"To review: You'd like to book 1 hotel room in Seattle, at the Travelodge Seattle By The Space Needle, checking in tomorrow, and checking out on March 14th.",CONFIRM,,
41_00002,USER,"Yeah, that sounds right - what's the number for the hotel? I might call them.",REQUEST,AFFIRM,
41_00002,SYSTEM,"The hotel's number is +1 206-962-8678, your reservation has been made.",INFORM,NOTIFY_SUCCESS,
41_00002,USER,"That's all I need for now, thanks.",THANK_YOU,GOODBYE,
41_00002,SYSTEM,Have a great day.,GOODBYE,,
41_00003,USER,I would like to have a booking for a hotel to sleep in.,INFORM_INTENT,,
41_00003,SYSTEM,When will you be going there?,REQUEST,,
41_00003,USER,I will be going to sleep there on 2nd of March.,INFORM,,
41_00003,SYSTEM,Do you have a specific hotel where you would like to stay in?,REQUEST,,
41_00003,USER,"From what I saw from the reviews, I would like to stay at Premier Inn London Hampstead.",INFORM,,
41_00003,SYSTEM,Do you know when you will be leaving and which is the area you are looking for?,REQUEST,,
41_00003,USER,"I will be leaving on next Wednesday and for the hotels to be located somewhere in London, UK.",INFORM,,
41_00003,SYSTEM,"Can you please confirm to me that you want to have 1 room at Premier Inn London Hampstead which is located in London, and that you will be going there tomorrow, and will be leaving the next Wednesday.",CONFIRM,,
41_00003,USER,That doesn't seem right. I will be going there on Thursday next week.,INFORM,NEGATE,
41_00003,SYSTEM,Can you confirm again back to me that you want to make a booking for Premier Inn London Hampstead and that you will be going there next Thursday.,CONFIRM,,
41_00003,USER,That suits me well. Can you tell me which is the address of the hotel?,REQUEST,AFFIRM,
41_00003,SYSTEM,"Unfortunately, I see that there are no rooms available to what you have requested. Is there something else I can help you with?",NOTIFY_FAILURE,REQ_MORE,
41_00003,USER,I would like to try again to make a booking at another hotel. Look up the The Allen Hotel.,INFORM,INFORM_INTENT,
41_00003,SYSTEM,"Can you confirm that you want to book 1 room at The Allen Hotel in London, and you will be going there next Thursday, and will be leaving next Wednesday.",CONFIRM,,
41_00003,USER,That's what I wanted.,AFFIRM,,
41_00003,SYSTEM,Even at this hotel there are no rooms available that suit your needs. Is there something else which I can help you with?,NOTIFY_FAILURE,REQ_MORE,
41_00003,USER,Nothing. I appreciate it.,NEGATE,THANK_YOU,
41_00003,SYSTEM,Have a good time!,GOODBYE,,
41_00004,USER,I am planning to visit some place and I need to book a hotel with 3 rooms.,INFORM,INFORM_INTENT,
41_00004,SYSTEM,"Let me know the exact check-in date, hotel name and Area where you want me to search in?",REQUEST,,
41_00004,USER,Can you book rooms at Hotel Travelodge London Battersea in London for the check-in date March 6th.,INFORM,,
41_00004,SYSTEM,Tell me the Check-out date,REQUEST,,
41_00004,USER,It will be on 14th of March.,INFORM,,
41_00004,SYSTEM,Please confirm to book 3 rooms at Travelodge London Battersea hotel in London from next Wednesday to March 14th.,CONFIRM,,
41_00004,USER,"Yes, that's correct.",AFFIRM,,
41_00004,SYSTEM,Your reservation was confirmed.,NOTIFY_SUCCESS,,
41_00004,USER,"Thanks, that's all",THANK_YOU,GOODBYE,
41_00004,SYSTEM,Have a great day.,GOODBYE,,
41_00005,USER,Hey! I would be travelling to New York for a Conference and wish to reserve some good hotels.,INFORM_INTENT,,
41_00005,SYSTEM,Where are you planning to stay? In which location you want me to find a good hotel for you?,REQUEST,,
41_00005,USER,My Conference will be at Bohemian National Hall. Please can you find some hotels near to that place at New York?,INFORM,,
41_00005,SYSTEM,Do you prefer Star hotels? When is your anticipated check-in and check-out dates?,REQUEST,,
41_00005,USER,Please can you look if there is room available at Arthouse Hotel New York City. I can check in on 2nd of March and check out by 14th of this month.,INFORM,,
41_00005,SYSTEM,"Please can you affirm the reservation details: You would be staying at Arthouse Hotel New York City, located in New York and the check in date will be by tomorrow and check-out date will be on March 14th. 1 room is reserved on your name.",CONFIRM,,
41_00005,USER,"Just I changed up my mind. Please can you look for rooms at Piccadilly Inn Airport, for I want to find some hotels near to Fresno.",INFORM,,NEGATE
41_00005,SYSTEM,Sure. Please could you be able to affirm the booking details. One room is booked on your name at Piccadilly Inn Airport and the hotel is located in Fresno.,CONFIRM,,
41_00005,USER,Sorry! My Check in date will be on 12th of March and not by tomorrow.,INFORM,NEGATE,
41_00005,SYSTEM,"That's Okay. Please affirm me the booking details. So, your check-in date falls on March 12th and check out date will be on March 14th. Is that right?",CONFIRM,,
41_00005,USER,Yup! that would work for me.,AFFIRM,,
41_00005,SYSTEM,Your reservation has been made successfully.,NOTIFY_SUCCESS,,
41_00005,USER,Thank you so much.,THANK_YOU,,
41_00005,SYSTEM,Do you want anything else to be helped on?,REQ_MORE,,
41_00005,USER,"Nope, that's it. Thanks a lot.",NEGATE,THANK_YOU,
41_00005,SYSTEM,Have a fantastic day.,GOODBYE,,
41_00006,USER,I'm going to be traveling and I want a hotel reservation with checkout date the 6th of this month.,INFORM,INFORM_INTENT,
41_00006,SYSTEM,When and where will you be traveling to?,REQUEST,,
41_00006,USER,I'm going to be traveling to Atlanta and the check in needs to be the 3rd of this month.,INFORM,,
41_00006,SYSTEM,Do you have a preference in the hotel?,REQUEST,,
41_00006,USER,If possible I would like Clarion Inn.,INFORM,,
41_00006,SYSTEM,Please confirm: Booking 1 room at Clarion Inn & Suites Atlanta Downtown in Atlanta for the day after tomorrow and checking out next Wednesday.,CONFIRM,,
41_00006,USER,That is correct.,AFFIRM,,
41_00006,SYSTEM,The reservation has been booked.,NOTIFY_SUCCESS,,
41_00006,USER,"Thanks, that would be all.",THANK_YOU,GOODBYE,
41_00006,SYSTEM,Have a great day.,GOODBYE,,
41_00007,USER,I am looking to make a hotel resevation for one room.,INFORM,INFORM_INTENT,
41_00007,SYSTEM,When will you be arriving?,REQUEST,,
41_00007,USER,I would like to check in to the hotel next Monday.,INFORM,,
41_00007,SYSTEM,Is there a particular hotel in which you would like to stay and in what area would you like the hotel? How many days would you like to stay??,REQUEST,,
41_00007,USER,Please search for the Best Western JFK in the NY area. I will be leaving on March 14th.,INFORM,,
41_00007,SYSTEM,I have 1 room reserved at the Best Western JFK Airport Hotel in New York arriving next Monday and leaving on March 14th.,CONFIRM,,
41_00007,USER,"Yes. Does it say if they allow pets? Also, what is the address?",REQUEST,,AFFIRM
41_00007,SYSTEM,"Your room has been reserved and is located at 14425 153rd Lane, Jamaica. Pets are not allowed at this hotel.",INFORM,,NOTIFY_SUCCESS
41_00007,USER,Thank you for your assistance .,THANK_YOU,GOODBYE,
41_00007,SYSTEM,Enjoy your day.,GOODBYE,,
41_00008,USER,I would like to make reservations for a room with a check in date of March 7th.,INFORM,INFORM_INTENT,
41_00008,SYSTEM,"I can help you with that. Do know what hotel you are wanting to stay in and it's location, also what is going to be your check out date?",REQUEST,,
41_00008,USER,I would like to stay at Comfort Inn Buckingham Palace Road in London. I would need 2 rooms and the check out date will be the 13th of March.,INFORM,,
41_00008,SYSTEM,"Okay, I am confirming you 2 rooms to check in next Thursday at Comfort Inn Buckingham Palace Road in London. You check out date will be March 13th, is that right?",CONFIRM,,
41_00008,USER,Yes that is correct!,AFFIRM,,
41_00008,SYSTEM,I have reserved your room successfully.,NOTIFY_SUCCESS,,
41_00008,USER,Thank you. Can I please have the rating for this hotel and also the address?,REQUEST,,
41_00008,SYSTEM,That rating is 3.9 and the address is 10 Saint George's Drive.,INFORM,,
41_00008,USER,Thank you so much for all of your help.,THANK_YOU,,
41_00008,SYSTEM,"You are welcome, would there be anything else?",REQ_MORE,,
41_00008,USER,No that will be all.,NEGATE,THANK_YOU,
41_00008,SYSTEM,"Okay, well thank you for using our services and enjoy the rest of your day.",GOODBYE,,
41_00009,USER,"Hi, please reserve a hotel room for me, right away.",INFORM_INTENT,,
41_00009,SYSTEM,"Sure, which hotel do you want to stay in? When will you leave there?",REQUEST,,
41_00009,USER,"I must have the best room available in Hotel Paris Bercy, Paris. I can't leave it until the 8th of this month.",INFORM,,
41_00009,SYSTEM,When do you intend to get into Paris?,REQUEST,,
41_00009,USER,I'm Here now. I need the room later today.,INFORM,,
41_00009,SYSTEM,"Got it: 1 room in Hotel paris Bercy, in Paris. Checking in today and staying all the way through next Friday.",CONFIRM,,
41_00009,USER,You got it toots.,AFFIRM,,
41_00009,SYSTEM,"You have it, the best room available.",NOTIFY_SUCCESS,,
41_00009,USER,"Great, you're very good at what you do.",THANK_YOU,,
41_00009,SYSTEM,How about I make dinner reservations for you now?,REQ_MORE,,
41_00009,USER,"No, I'm eating in the room tonight, I'm too tired to go out.",NEGATE,THANK_YOU,
41_00009,SYSTEM,Have a pleasant stay in paris.,GOODBYE,,
41_00010,USER,Can you help me find a hotel room to check into on the 6th of this month?,INFORM,INFORM_INTENT,
41_00010,SYSTEM,"Sure. Please tell me the are where you'd like to stay, your check-out date as well as if you prefer a specific hotel.",REQUEST,,
41_00010,USER,"I'd like to stay at Nu Hotel in KL, checking out on the 14th of this month.",INFORM,,
41_00010,SYSTEM,Please confirm that you would like 1 room at Nu Hotel in Kuala Lumpur checking in next Wednesday and checking out March 14th.,CONFIRM,,
41_00010,USER,"Yes, that's correct.",AFFIRM,,
41_00010,SYSTEM,I've managed to reserve your room.,NOTIFY_SUCCESS,,
41_00010,USER,Thanks a lot.,THANK_YOU,,
41_00010,SYSTEM,Is there anything else I can do for you?,REQ_MORE,,
41_00010,USER,"No, that will be all, thanks!",NEGATE,THANK_YOU,
41_00010,SYSTEM,Have a good one!,GOODBYE,,
41_00011,USER,I would like to make a reservation at a hotel.,INFORM_INTENT,,
41_00011,SYSTEM,Which hotel would you like to stay at?,REQUEST,,
41_00011,USER,I would like to stay at the Beverly Hills Marriott.,INFORM,,
41_00011,SYSTEM,When would you be checking in?,REQUEST,,
41_00011,USER,I would like to check in on the 2nd of March.,INFORM,,
41_00011,SYSTEM,When would you be leaving?,REQUEST,,
41_00011,USER,I would like to leave on March 14th.,INFORM,,
41_00011,SYSTEM,Where would you like me to search?,REQUEST,,
41_00011,USER,I would like to find a hotel in LA.,INFORM,,
41_00011,SYSTEM,Please confirm the following: You want a reservation at the Beverly Hills Marriott in Los Angeles. You would check in tomorrow and check out on March 14th and would like 1 room.,CONFIRM,,
41_00011,USER,"No, I would like to check out on the 10th of this month.",INFORM,NEGATE,
41_00011,SYSTEM,Please confirm the following: You would like to check out of your hotel in Los Angeles on March 10th.,CONFIRM,,
41_00011,USER,"Yes, that would work.",AFFIRM,,
41_00011,SYSTEM,The reservation has been made.,NOTIFY_SUCCESS,,
41_00011,USER,What is the price of the hotel room?,REQUEST,,
41_00011,SYSTEM,"It costs $1,472.",INFORM,,
41_00011,USER,Thanks so much.,THANK_YOU,,
41_00011,SYSTEM,Anything else I can help with?,REQ_MORE,,
41_00011,USER,"Nope, thanks so much.",NEGATE,THANK_YOU,
41_00011,SYSTEM,Have a great day!,GOODBYE,,
41_00012,USER,"I need to book a hotel in Sydney, Australia.",INFORM,INFORM_INTENT,
41_00012,SYSTEM,"Sure. Do you know what hotel you want to stay at? Also, when are you checking in, and when do you expect to leave?",REQUEST,,
41_00012,USER,I am going to Vibe Hotel North. I'm checking in on the 6th of March and leaving a week later on the 13th of March.,INFORM,,
41_00012,SYSTEM,You want 1 room at Vibe Hotel North Sydney in Sydney from Next Wednesday until March 13th. Is that correct?,CONFIRM,,
41_00012,USER,"Yes, that is perfect.",AFFIRM,,
41_00012,SYSTEM,Your room has been booked.,NOTIFY_SUCCESS,,
41_00012,USER,"Thanks, you've been a big help.",THANK_YOU,GOODBYE,
41_00012,SYSTEM,Have a nice day.,GOODBYE,,
41_00013,USER,I want a hotel reservation for one room.,INFORM,INFORM_INTENT,
41_00013,SYSTEM,"What is check in date, where and what hotel?",REQUEST,,
41_00013,USER,"Check in is 4th of March and I want a room at Comfort Inn Kings Cross in London, UK.",INFORM,,
41_00013,SYSTEM,How long is your stay?,REQUEST,,
41_00013,USER,The stay is for three days.,INFORM,,
41_00013,SYSTEM,"Confirm check in is next Monday 4th of March and I want a room at Comfort Inn Kings Cross in London, UK for 3 days for 1.",CONFIRM,,
41_00013,USER,"I accept, is there wifi?",REQUEST,AFFIRM,
41_00013,SYSTEM,Your room is confirmed and it does not have wifi.,INFORM,NOTIFY_SUCCESS,
41_00013,USER,The the hotel a four star?,REQUEST,,
41_00013,SYSTEM,The hotel is 3 star.,INFORM,,
41_00013,USER,Thank you for the help.,THANK_YOU,,
41_00013,SYSTEM,Is there anything else I can do?,REQ_MORE,,
41_00013,USER,No thanks that is all.,NEGATE,THANK_YOU,
41_00013,SYSTEM,Have a great day.,GOODBYE,,
41_00014,USER,I'll be out of town for the weekend. I'd like help making a hotel reservation for Saturday this week.,INFORM,INFORM_INTENT,
41_00014,SYSTEM,"In which city would you like me to make the reservation? Please let me know whether you have a preferred hotel, and the length of your stay.",REQUEST,,
41_00014,USER,I would like a room for three days at the Sanctuary Hotel in New York City.,INFORM,,
41_00014,SYSTEM,"Let me see if I got everything correctly: You would like to check in to 1 room tomorrow, for 3 days, at the Sanctuary Hotel New York, in New York.",CONFIRM,,
41_00014,USER,"Yes, sounds good. Please get me its phone number, and find out if they have wifi.",REQUEST,,AFFIRM
41_00014,SYSTEM,"Your Reservation has been made. The hotel has wifi, and you can reach them at +1 212-234-7000.",INFORM,,NOTIFY_SUCCESS
41_00014,USER,Thanks a lot. That will be all for now.,THANK_YOU,GOODBYE,
41_00014,SYSTEM,Have a nice day.,GOODBYE,,
41_00015,USER,I'm traveling on business soon and I'll need a hotel reservation. I'll be checking in 2nd of March and will need one room.,INFORM,,INFORM_INTENT
41_00015,SYSTEM,"Sure, I can help you. Is there a particular hotel you're interested in?",REQUEST,,
41_00015,USER,"Yes, I'd like to stay at The Chamberlain Hotel.",INFORM,,
41_00015,SYSTEM,"Okay, which city should I look in? How long will you be staying?",REQUEST,,
41_00015,USER,"I'll be staying in London, UK and I need the room for four days.",INFORM,,
41_00015,SYSTEM,"Okay, let's confirm the details. You need 1 room for 4 days, checking in tomorrow at The Chamberlain Hotel located in London. Is this correct?",CONFIRM,,
41_00015,USER,"On second thought, I'll only need the room for 2 days.",INFORM,NEGATE,
41_00015,SYSTEM,"Okay, let's confirm the details. You'll be staying at The Chamberlain Hotel for 2 days. Is that correct?",CONFIRM,,
41_00015,USER,"Yes, that sounds great. Can you give me the hotel's phone number and how much it costs per night?",REQUEST,,AFFIRM
41_00015,SYSTEM,I've made your reservation. The room is $200 per night and the phone number for the hotel is +44 20 7680 1500.,INFORM,,NOTIFY_SUCCESS
41_00015,USER,"Okay, thanks.",THANK_YOU,,
41_00015,SYSTEM,Is there anything else I can do for you?,REQ_MORE,,
41_00015,USER,"No, that's all. Thanks for your help.",NEGATE,THANK_YOU,
41_00015,SYSTEM,Have a great day!,GOODBYE,,
41_00016,USER,Will you reserve three rooms in a hotel with check in of next Tuesday?,INFORM,,INFORM_INTENT
41_00016,SYSTEM,Which hotel?,REQUEST,,
41_00016,USER,Ibis New Delhi Aerocity.,INFORM,,
41_00016,SYSTEM,Which city?,REQUEST,,
41_00016,USER,Delhi.,INFORM,,
41_00016,SYSTEM,How many days?,REQUEST,,
41_00016,USER,1 day.,INFORM,,
41_00016,SYSTEM,Please confirm 3 rooms for 1 day in Ibis New Delhi Aerocity in Delhi with check in of next Tuesday.,CONFIRM,,
41_00016,USER,"No, make that 2 rooms.",INFORM,NEGATE,
41_00016,SYSTEM,Please confirm 2 rooms in Ibis New Delhi Aerocity.,CONFIRM,,
41_00016,USER,"No, three days.",INFORM,NEGATE,
41_00016,SYSTEM,Please confirm 3 days with check in next Tuesday.,CONFIRM,,
41_00016,USER,"Yes, that's fine. How much per night?",REQUEST,AFFIRM,
41_00016,SYSTEM,I've made your reservation for $138 per night.,INFORM,NOTIFY_SUCCESS,
41_00016,USER,"Thanks, that's all.",THANK_YOU,GOODBYE,
41_00016,SYSTEM,Have a nice day.,GOODBYE,,
41_00017,USER,Can you book me a hotel room?,INFORM_INTENT,,
41_00017,SYSTEM,Of course. What city do you have in mind? How many days will you be staying?,REQUEST,,
41_00017,USER,"I'm going to London, England for 3 days.",INFORM,,
41_00017,SYSTEM,Any particular hotel in mind?,REQUEST,,
41_00017,USER,I need 1 room at the Hanover Hotel Victoria. I'll arrive on the 5th of March,INFORM,,
41_00017,SYSTEM,"Please confirm the details for your stay in London: 1 room at the Hanover Hotel Victoria for 3 days, arriving next Tuesday.",CONFIRM,,
41_00017,USER,Yes please. Can I get the hotel's rating? Do they have any wifi?,REQUEST,,AFFIRM
41_00017,SYSTEM,I've confirmed that reservation. It's a 3 star hotel with no wifi.,INFORM,,NOTIFY_SUCCESS
41_00017,USER,Thanks. I've got it.,THANK_YOU,GOODBYE,
41_00017,SYSTEM,Always here to assist you,GOODBYE,,
41_00018,USER,I need a hotel reservation for 2 rooms.,INFORM,INFORM_INTENT,
41_00018,SYSTEM,What city would you like and have a preference at which hotel?,REQUEST,,
41_00018,USER,"Yes in London, England at Hanover Hotel Victoria.",INFORM,,
41_00018,SYSTEM,Tell me the check in date please,REQUEST,,
41_00018,USER,In the 1st will be the check in date.,INFORM,,
41_00018,SYSTEM,How many days do you want to stay there?,REQUEST,,
41_00018,USER,I want for three days.,INFORM,,
41_00018,SYSTEM,In London 2 rooms for 3 days with the check in date today at hotel Hanover Hotel Victoria is that ok?,CONFIRM,,
41_00018,USER,Yes is good,AFFIRM,,
41_00018,SYSTEM,Your booking was successful.,NOTIFY_SUCCESS,,
41_00018,USER,Thank you !,THANK_YOU,,
41_00018,SYSTEM,Can I help you with something else?,REQ_MORE,,
41_00018,USER,No.Thank you for your help.,NEGATE,THANK_YOU,
41_00018,SYSTEM,Have a great day!,GOODBYE,,
41_00019,USER,"I need to make a hotel booking, checking in on the 1st.",INFORM,INFORM_INTENT,
41_00019,SYSTEM,Sure. Which hotel?,REQUEST,,
41_00019,USER,Let's stay at the Doubletree By Hilton Hotel London - Westminster.,INFORM,,
41_00019,SYSTEM,Of course. What city is that in? How many days would you like to stay?,REQUEST,,
41_00019,USER,"I need to stay 3 days, but I need two rooms. It's in London, UK",INFORM,,
41_00019,SYSTEM,"Please confirm: staying at the Doubletree By Hilton Hotel London - Westminster, arriving today and staying for 3 days in London, 2 rooms?",CONFIRM,,
41_00019,USER,Yes that's right. Do they have wifi? Can you give me their number?,REQUEST,,AFFIRM
41_00019,SYSTEM,"Your reservation has been booked, but the hotel does not have wifi. Their phone number is +44 20 7630 1000",INFORM,,NOTIFY_SUCCESS
41_00019,USER,Thanks. Appreciate it.,THANK_YOU,GOODBYE,
41_00019,SYSTEM,Have a good one,GOODBYE,,
41_00020,USER,Can you help me make a hotel reservation?,INFORM_INTENT,,
