dialogue_id,speaker,turn,act_1,act_2,act_3
92_00000,USER,I'm looking for some kid-friendly Museum attractions in Paris. Can you show me some?,INFORM,,
92_00000,SYSTEM,Sure. There is a Museum named the Choco-Story Paris - Musee du Chocolat that meets your needs.,OFFER,,
92_00000,USER,Okay. Are there any others that you can find?,REQUEST_ALTS,,
92_00000,SYSTEM,There's also a Museum called the Cinematheque Francaise that would work.,OFFER,,
92_00000,USER,Alright. Can you think of any other attractions?,REQUEST_ALTS,,
92_00000,SYSTEM,You could also look into the City of Science and Industry. It's another Museum that meets your needs.,OFFER,,
92_00000,USER,Okay. That sounds perfect. I'll also need to get a hotel around there.,INFORM_INTENT,,
92_00000,SYSTEM,When will you be checking in?,REQUEST,,
92_00000,USER,I'm hoping to get there on the 3rd of March.,INFORM,,
92_00000,SYSTEM,"Do you have a hotel preference? Also, how long will you be staying there?",REQUEST,,
92_00000,USER,I want to stay until next Tuesday. I'd really like to stay at the HoTel Marignan Champs-ELyseEs.,INFORM,,
92_00000,SYSTEM,"Sure. Just to confirm, you want make a reservation for 1 room at the HoTel Marignan Champs-ELyseEs in Paris for March 3rd. You'll be staying until March 5th.",CONFIRM,,
92_00000,USER,"Yes, that is correct.",AFFIRM,,
92_00000,SYSTEM,"I'm sorry, but I can't find a room matching those requirements. Is there anything else I can do to help?",NOTIFY_FAILURE,REQ_MORE,
92_00000,USER,No. That would be all for now.,NEGATE,THANK_YOU,
92_00000,SYSTEM,Have a great day.,GOODBYE,,
92_00001,USER,"Please find me child-friendly attractions in Vancouver, BC, preferably performance venue type ones.",INFORM,,
92_00001,SYSTEM,"1 attraction that might interest you is The Orpheum, which is a Performing Arts Venue.",OFFER,,INFORM_COUNT
92_00001,USER,Is entry to the place free?,REQUEST,,
92_00001,SYSTEM,"No, entrance to the attraction is not free.",INFORM,,
92_00001,USER,"All right, sounds good. Please reserve me 1 room at Residence Inn Downtown. My check-in date will be 5th of March.",INFORM,,
92_00001,SYSTEM,When would you wish to check out?,REQUEST,,
92_00001,USER,I'd like to check out on 12th of March.,INFORM,,
92_00001,SYSTEM,"Okay, no problem. Let me see if I got everything correctly: You'd like to reserve 1 room at Residence Inn By Marriott Vancouver Downtown, in Vancouver. You'd like to check in on March 5th, and check out on March 12th.",CONFIRM,,
92_00001,USER,"That is correct. Please give me the hotel's phone number, and its rating.",REQUEST,,AFFIRM
92_00001,SYSTEM,I have successfully made your reservation. The hotel's phone number is +1 800-331-3131 and it has an average rating of 4.4.,INFORM,,NOTIFY_SUCCESS
92_00001,USER,Thank you very much,THANK_YOU,,
92_00001,SYSTEM,Would you like my help with anything else?,REQ_MORE,,
92_00001,USER,No. Thank you very much. You've been very helpful.,NEGATE,THANK_YOU,
92_00001,SYSTEM,"Thank you, and have a great day!",GOODBYE,,
92_00002,USER,"Find me some attractions in Sacramento, CA.",INFORM,INFORM_INTENT,
92_00002,SYSTEM,I found 8 attractions you might like.Check out a Museum called California Automobile Museum.,OFFER,,INFORM_COUNT
92_00002,USER,Tell me if the entry is free and their phone number.,REQUEST,,
92_00002,SYSTEM,Entrance here costs.916-442-6802 is their phone number.,INFORM,,
92_00002,USER,Sounds great.Make for me a reservation please.,INFORM_INTENT,,
92_00002,SYSTEM,When will be check-in date?,REQUEST,,
92_00002,USER,On Saturday this week will be the check-in date.,INFORM,,
92_00002,SYSTEM,What will be the check-out date and do you prefer any hotel?,REQUEST,,
92_00002,USER,I want 1 room on March 5th at Hilton Sacramento Arden West hotel.,INFORM,,
92_00002,SYSTEM,Book 1 room at Hilton Sacramento Arden West in Sacramento.Check-in date will be March 2nd and check-out date is March 5th.Is okay for you?,CONFIRM,,
92_00002,USER,"Yes,tell me the rating of this hotel.",REQUEST,AFFIRM,
92_00002,SYSTEM,Your reservation was made.4.2 is the average rating.,INFORM,NOTIFY_SUCCESS,
92_00002,USER,Thanks for all.,THANK_YOU,,
92_00002,SYSTEM,Anything else I can do for you?,REQ_MORE,,
92_00002,USER,No.Thank you very much!,NEGATE,THANK_YOU,
92_00002,SYSTEM,Have a great day!,GOODBYE,,
92_00003,USER,Is there any attractions nearby that I can visit?,INFORM_INTENT,,
92_00003,SYSTEM,Which city are you currently located in?,REQUEST,,
92_00003,USER,I want to find attractions in San Fran.,INFORM,,
92_00003,SYSTEM,"From 10 attractions, are you interested in Alcatraz, a historical landmark?",OFFER,,INFORM_COUNT
92_00003,USER,"Sounds cool, can you recommend me anything else?",REQUEST_ALTS,,
