dialogue_id,speaker,turn,act_1,act_2,act_3
65_00000,USER,Can you cast some music on the kitchen speaker? I like songs by Radwimps.,INFORM,,INFORM_INTENT
65_00000,SYSTEM,Which song would you like to hear?,REQUEST,,
65_00000,USER,I would like to hear Nandemonaiya.,INFORM,,
65_00000,SYSTEM,To confirm: You wish to play the song Nandemonaiya on the kitchen speaker. Is this correct?,CONFIRM,,
65_00000,USER,Yes it is. Can you tel me what album and year it is from?,REQUEST,,AFFIRM
65_00000,SYSTEM,It's from the album Your Name and came out in 2016. Enjoy your music.,INFORM,,NOTIFY_SUCCESS
65_00000,USER,Can you make a transfer for me?,INFORM_INTENT,,
65_00000,SYSTEM,Certainly. How much is th etransfer and which account should I send it from,REQUEST,,
65_00000,USER,Please use my checking account to transfer eight hundred and sixty dollars.,INFORM,,
65_00000,SYSTEM,Who shall i send it to?,REQUEST,,
65_00000,USER,Please send it to Tom,INFORM,,
65_00000,SYSTEM,"To confirm:You wish to send $860, from your checking account to the checking account belonging to Tom. Is this correct?",CONFIRM,,
65_00000,USER,Yes it is,AFFIRM,,
65_00000,SYSTEM,Your transfer is ocmplete.,NOTIFY_SUCCESS,,
65_00000,USER,Thank you. Can you find me a life history movie to watch online?,INFORM,INFORM_INTENT,
65_00000,SYSTEM,"Yes. There are 4 movies you may like. What about Breakthrough, JT LeRoy or Searching for Sugar Man?",OFFER,INFORM_COUNT,
65_00000,USER,Searching for Sugar Man please. That is all I need thnks,SELECT,GOODBYE,
65_00000,SYSTEM,Have a nice day.,GOODBYE,,
65_00001,USER,I want to play music on my kitchen device. I prefer songs by Nick Murphy. Play No Diggity.,INFORM,,
65_00001,SYSTEM,Please confirm: play the song No Diggity on the Kitchen speaker.,CONFIRM,,
65_00001,USER,That is correct. What genre is the music?,REQUEST,AFFIRM,
65_00001,SYSTEM,The genre is Electronica. Enjoy the music.,INFORM,NOTIFY_SUCCESS,
65_00001,USER,I need to send a transfer to Jerry.,INFORM,INFORM_INTENT,
65_00001,SYSTEM,How much would you like to transfer?,REQUEST,,
65_00001,USER,I want to transfer 1030 dollars.,INFORM,,
65_00001,SYSTEM,What account should I use.,REQUEST,,
65_00001,USER,Please use my savings account to send the money.,INFORM,,
65_00001,SYSTEM,"Please confirm: Transfer $1,030 from your savings account to Jerry checking account.",CONFIRM,,
65_00001,USER,That is correct.,AFFIRM,,
65_00001,SYSTEM,The transfer completed successfully.,NOTIFY_SUCCESS,,
65_00001,USER,Thanks for the assistance. I want to find a movie to stream.,INFORM_INTENT,,
65_00001,SYSTEM,What type of movies do you prefer?,REQUEST,,
65_00001,USER,I prefer Adventure movies directed by Anna Boden.,INFORM,,
65_00001,SYSTEM,I found 1 movie. Woudl you like to watch Captain Marvel?,OFFER,INFORM_COUNT,
65_00001,USER,Captain Marvel sounds great. That is all I needed.,SELECT,GOODBYE,
65_00001,SYSTEM,Enjoy your day.,GOODBYE,,
65_00002,USER,I want to cast the song Music Never Sleeps by Jason Chen on the television.,INFORM,,
65_00002,SYSTEM,"Okay, you want to play Music Never Sleeps on the TV, right?",CONFIRM,,
65_00002,USER,"Yes, that is correct. What album is the song from?",REQUEST,AFFIRM,
65_00002,SYSTEM,I have started playing the song. It is from the album gravity.,INFORM,NOTIFY_SUCCESS,
65_00002,USER,"Thank you, I also need to make a bank account transfer.",THANK_YOU,,
65_00002,SYSTEM,Do you want to use your checking or savings account?,REQUEST,,
65_00002,USER,Let's use my savings account.,INFORM,,
