dialogue_id,speaker,turn,act_1,act_2,act_3
15_00000,USER,I'd like to get some tickets for an event.,INFORM_INTENT,,
15_00000,SYSTEM,Sure thing. Where should I begin the search?,REQUEST,,
15_00000,USER,I'm looking for events next Wednesday in the Stanford area. I'd need 3 tickets.,INFORM,,
15_00000,SYSTEM,Are there any events that you had in mind?,REQUEST,,
15_00000,USER,"Yes, I'm intersted in Nycfc Vs Dynamo. It's actually near NY.",INFORM,,
15_00000,SYSTEM,"Okay, can you tell me if this right? You are interested in 3 tickets to NYCFC Vs Dynamo in New York for next Wednesday?",CONFIRM,,
15_00000,USER,That is correct.,AFFIRM,,
15_00000,SYSTEM,It looks like I am unable to book those tickets for you. Are there any other events you might be interested in?,NOTIFY_FAILURE,REQ_MORE,
15_00000,USER,That's too bad. Can you check to see if I can get tickets to the Giants Vs Dodgers?,INFORM,INFORM_INTENT,
15_00000,SYSTEM,"Okay, you'd like 3 tickets to Giants Vs Dodgers in New York for next Wednesday. Can you confirm this please?",CONFIRM,,
15_00000,USER,That is correct.,AFFIRM,,
15_00000,SYSTEM,I'm sorry but it appears that the event is sold out. I am unable to reserve the tickets. Is there anything else I can check for you?,NOTIFY_FAILURE,REQ_MORE,
15_00000,USER,That's disappointing. Thank you for your help anyway.,NEGATE,THANK_YOU,
15_00000,SYSTEM,No problem. I'm sorry I couldn't be of more service. Hope you have a great day.,GOODBYE,,
15_00001,USER,I'd like to reserve tickets to an event.,INFORM_INTENT,,
15_00001,SYSTEM,Which event would you like to reserve tickets to? What date and what city would you like to search?,REQUEST,,
15_00001,USER,I'd like to reserve tickets to Juliana Hatfield in Washington D.C. on the 14th of this month.,INFORM,,
15_00001,SYSTEM,How many tickets would you like to reserve?,REQUEST,,
15_00001,USER,I'd like 4 tickets for March 12th.,INFORM,,
15_00001,SYSTEM,Please confirm these details: you'd like to reserve 4 tickets for Juliana Hatfield in Washington D.C. on March 12th.,CONFIRM,,
15_00001,USER,"Yes, that is correct. When and where will this event take place?",REQUEST,,AFFIRM
15_00001,SYSTEM,"Sorry, I was unable to reserve the tickets for you. Is there anything else I can help you with?",NOTIFY_FAILURE,REQ_MORE,
15_00001,USER,Can you try again for the Kirk Franklin event?,INFORM,INFORM_INTENT,
15_00001,SYSTEM,Please confirm these details: you'd like to reserve 4 tickets for Kirk Franklin in Washington D.C. on March 12th.,CONFIRM,,
15_00001,USER,"Yes, that is correct.",AFFIRM,,
15_00001,SYSTEM,"Sorry, I was unable to reserve the tickets for you. Is there anything else I can help you with?",NOTIFY_FAILURE,REQ_MORE,
15_00001,USER,"No, thank you.",NEGATE,THANK_YOU,
15_00001,SYSTEM,Have a nice day.,GOODBYE,,
15_00002,USER,Can you help me reserve tickets to an event?,INFORM_INTENT,,
15_00002,SYSTEM,Can you give me a specific event you would like to attend and how many tickets you will need?,REQUEST,,
15_00002,USER,The name of the event is Gloryhammer. I am hoping to go on the 14th of this month and I would need 3 tickets.,INFORM,,
15_00002,SYSTEM,Is there a particular city you want me to search in?,REQUEST,,
15_00002,USER,"Events around the New York area, please. The event is Joe Hisaishi.",INFORM,,
15_00002,SYSTEM,Please confirm the following details: 3 tickets reserved for the Joe Hisaishi event. It is taking place in New York on March 14th.,CONFIRM,,
15_00002,USER,"Actually, I would rather find tickets for the 11th of this month.",INFORM,NEGATE,
15_00002,SYSTEM,Please confirm: You have reserved 3 tickets for the event on March 11th.,CONFIRM,,
15_00002,USER,"No, I would like to change that. Can you find me an event around Chi-town that has 4 tickets available?",INFORM,,NEGATE
15_00002,SYSTEM,Please confirm: You have reserved 4 tickets for an event in Chicago.,CONFIRM,,
15_00002,USER,"Yes, that works for me.",AFFIRM,,
