dialogue_id,speaker,turn,act_1,act_2,act_3
107_00000,USER,Pull up imax movies playing in SF please.,INFORM,,INFORM_INTENT
107_00000,SYSTEM,"Sure, I have 10 shows available. May I recommend Ash is Purest White, Dumbo or Gloria bell?",OFFER,INFORM_COUNT,
107_00000,USER,Ash Is Purest White sounds good. Let's also pull up songs please. I would like to hear Rock songs by Greta Van Fleet off the Black Smoke Rising album.,SELECT,,
107_00000,SYSTEM,"Ok, no problem. I found the Black Smoke Rising album by Greta Van Fleet. Would you like to hear Highway Tune?",OFFER,,
107_00000,USER,"Yes, play on speaker in kitchen pleaes.",INFORM,INFORM_INTENT,SELECT
107_00000,SYSTEM,"Sure, please confirm you would like to play Highway Tune on the kitchen speaker.",CONFIRM,,
107_00000,USER,"Nevermind, play it on bedroom device instead.",INFORM,NEGATE,
107_00000,SYSTEM,"Ok, please confirm playing Highway Tune on bedroom speaker.",CONFIRM,,
107_00000,USER,"Yes, go ahead.",AFFIRM,,
107_00000,SYSTEM,"Ok, track is playing. Enjoy your music.",NOTIFY_SUCCESS,,
107_00000,USER,Thank you.,THANK_YOU,,
107_00000,SYSTEM,Will there be anything else?,REQ_MORE,,
107_00000,USER,"No, Good Bye!",NEGATE,THANK_YOU,
107_00000,SYSTEM,"Ok, Have a great day.",GOODBYE,,
107_00001,USER,I wish to find a movie to watch at Century Rowland Plaza,INFORM,INFORM_INTENT,
107_00001,SYSTEM,What about your location?,REQUEST,,
107_00001,USER,Can you find for movies shown in Novato. I love Adventure movies and want to watch a imax show.,INFORM,,
107_00001,SYSTEM,I searched 1 movie for you . What about Captain Marvel?,OFFER,INFORM_COUNT,
107_00001,USER,The movie Captain Marvel is a perfect one.,SELECT,,
107_00001,SYSTEM,Are you like to buy tickets?,OFFER_INTENT,,
107_00001,USER,"No, not now. Can you search some songs for me? I really like pop songs. I love Lindsey Stirling songs. There are so many nice songs in album Shatter Me.",NEGATE_INTENT,,
