dialogue_id,speaker,turn,act_1,act_2,act_3
75_00000,USER,Can you find me a round trip flight?,INFORM_INTENT,,
75_00000,SYSTEM,What places and dates does your trip go between?,REQUEST,,
75_00000,USER,I'm leaving Atlanta next Wednesday to get to LAX. I'm heading back on the 9th of this month.,INFORM,,
75_00000,SYSTEM,"I found 4 reasonable flights, including a $234 American Airlines flight that leaves at 9:15 pm and returns at 5:25 pm.",OFFER,,
75_00000,USER,From what airport does it leave?,REQUEST,,
75_00000,SYSTEM,It leaves Hartsfield-Jackson International Airport.,INFORM,,
75_00000,USER,Sounds great. Can you get me 1 flight ticket?,INFORM,INFORM_INTENT,SELECT
75_00000,SYSTEM,"You want 1 economy American Airlines ticket for a trip between Atlanta and Los Angeles that leaves at 9:15 pm on March 6th, and returns at 5:25 pm on March 9th?",CONFIRM,,
75_00000,USER,"Sounds good. When does the first flight head to me? Can I get a refund, just in case?",REQUEST,,AFFIRM
75_00000,SYSTEM,"I got the ticket. The flight comes to you at 1:47 am. You can't get a refund, though.",INFORM,,NOTIFY_SUCCESS
75_00000,USER,Can you also get a rental car for me?,INFORM_INTENT,,
75_00000,SYSTEM,Sure. You want the car on March 6th? And what specific time?,REQUEST,,
75_00000,USER,At six in the evening on the 8th of this month.,INFORM,,
75_00000,SYSTEM,Will you need it until March 9th?,REQUEST,,
75_00000,USER,That is correct.,AFFIRM,,
75_00000,SYSTEM,"I found you 6 cars, including a standard Camry you can pick up at LAX International Airport on March 8th.",OFFER,,
75_00000,USER,Sounds good. I want to reserve it.,INFORM_INTENT,SELECT,
75_00000,SYSTEM,"You want to pick up a standard Camry from LAX International Airport at 6 pm on March 8th, and keep it until March 9th?",CONFIRM,,
75_00000,USER,"Yeah, that's good with me.",AFFIRM,,
75_00000,SYSTEM,I reserved the car.,NOTIFY_SUCCESS,,
75_00000,USER,Thanks a ton.,THANK_YOU,,
75_00000,SYSTEM,Can I help you out with something else?,REQ_MORE,,
75_00000,USER,Not now. Thanks.,NEGATE,THANK_YOU,
75_00000,SYSTEM,Enjoy the rest of your day!,GOODBYE,,
75_00001,USER,I need you to find me round trip flights.,INFORM_INTENT,,
75_00001,SYSTEM,Where are you leaving from? When will you leave and return?,REQUEST,,
75_00001,USER,I want to leave from Sydney on 4th of March and return on 8th of March.,INFORM,,
75_00001,SYSTEM,Where will you leave from?,REQUEST,,
75_00001,USER,I want to leave from Chi-town. Any class is okay.,INFORM,,
75_00001,SYSTEM,There is a United Airlines flight which has an outbound flight that leaves at 10:35 am and the return leaves at 10:05 pm. This ticket costs $374.,OFFER,,
75_00001,USER,That flight sounds great.,SELECT,,
75_00001,SYSTEM,Could I buy the tickets?,OFFER_INTENT,,
75_00001,USER,"Yes, I would love to buy a ticket.",AFFIRM_INTENT,,
75_00001,SYSTEM,Would you confirm that you want to leave on United Airlines from Chicago and go to Sydney on United irlines? The departure date is March 4th and the return is March 8th. This outbound flight leaves at 10:35 am and the return leaves at 10:05 pm. You need 1 economy ticket. Is this correct?,CONFIRM,,
75_00001,USER,Sounds good to me. Could I get a refund on the ticket? When will my return flight arrive?,REQUEST,,AFFIRM
75_00001,SYSTEM,Your ticket has been confirmed. The return flight gets there at 8:12 pm. This ticket cannot be refunded.,INFORM,,NOTIFY_SUCCESS
75_00001,USER,Would you find me a rencal cara there too?,INFORM_INTENT,,
75_00001,SYSTEM,Would you like the car from March 4th? Do you want to use the car until March 8th? What time do you need it?,REQUEST,,
75_00001,USER,Sounds good. I would like to pick up the car around five pm and I need the car next Thursday.,INFORM,,AFFIRM
75_00001,SYSTEM,I hae 4 cars that you may be interested in. There's a nice car that you can pick up at Kingsford Smith International Airport on March 7th. It's a Standard Corolla.,OFFER,,
75_00001,USER,How much is the cost in total?,REQUEST,,
75_00001,SYSTEM,It costs $33 in total.,INFORM,,
75_00001,USER,Sounds good to me. I would like to reserve this car.,INFORM_INTENT,SELECT,
75_00001,SYSTEM,Could you confirm that you will pick up from Kingsford Smith International Airport on March 7th at 5 pm and dropping it off on March 8th? It's a Standard car.,CONFIRM,,
75_00001,USER,Sounds great.,AFFIRM,,
75_00001,SYSTEM,Your car was reserved.,NOTIFY_SUCCESS,,
75_00001,USER,Thank you for helping.,THANK_YOU,,
75_00001,SYSTEM,Would I be able to assist with something else?,REQ_MORE,,
75_00001,USER,"No, but thanks for helping.",NEGATE,THANK_YOU,
75_00001,SYSTEM,Have a good day.,GOODBYE,,
75_00002,USER,I'm looking for a round trip flight.,INFORM_INTENT,,
75_00002,SYSTEM,Where are you departing from?,REQUEST,,
75_00002,USER,I'm leaving from Chi-town.,INFORM,,
75_00002,SYSTEM,What date are you leaving on and where are you traveling to?,REQUEST,,
75_00002,USER,I'm leaving on next Friday to CDMX.,INFORM,,
75_00002,SYSTEM,What date are you returning?,REQUEST,,
75_00002,USER,I'm returning on March 14th and I prefer Delta Airlines.,INFORM,,
75_00002,SYSTEM,There is a Delta Airlines flight that departs at 5:25 pm with the return flight departing at 3 pm for $306.,OFFER,,
75_00002,USER,What time does the departing flight arrive and how many stops are there?,REQUEST,,
75_00002,SYSTEM,The flight arrives at 2:05 am and it has 1 stop.,INFORM,,
75_00002,USER,That flight works for me.,SELECT,,
