dialogue_id,speaker,turn,act_1,act_2,act_3
31_00000,USER,I want apartment where pets are allowed,INFORM,INFORM_INTENT,
31_00000,SYSTEM,How many bedrooms you want?,REQUEST,,
31_00000,USER,one bed room is enough,INFORM,,
31_00000,SYSTEM,which area are in you in need of?,REQUEST,,
31_00000,USER,Fremont will be fine,INFORM,,
31_00000,SYSTEM,"At boulevard, property has 1 bed room and 1 baths. 40001 Fremont Boulevard is the address and it cost 2600 dollars per month",OFFER,,
31_00000,USER,Please find some other apartments,REQUEST_ALTS,,
31_00000,SYSTEM,Carrington Apartments at 38900 Blacow Road. The property with 1 bed room and 1 baths costs 2750 dollars per month,OFFER,,
31_00000,USER,can you find some other with one baths?,INFORM,REQUEST_ALTS,
31_00000,SYSTEM,found 8 nice apartments. Case Verde Apartment at 4101 Eggers Drive # 16 has 1 bed room and 1 baths and costs 3200 dollars per month,OFFER,,
31_00000,USER,is the property furnished? Give the contact number,REQUEST,,
31_00000,SYSTEM,Yes it is furnished. Contact number is 510-796-4064,INFORM,,
31_00000,USER,Sounds good. Schedule a visit on March 2nd.,INFORM,INFORM_INTENT,SELECT
31_00000,SYSTEM,Please confirm details. Property visit to Case Verde Apartment by tomorrow,CONFIRM,,
31_00000,USER,No. Schedule visit on Friday next week.,INFORM,NEGATE,
31_00000,SYSTEM,Please confirm details. Property visit to Case Verde Apartment on next Friday.,CONFIRM,,
31_00000,USER,Yep. Sounds good,AFFIRM,,
31_00000,SYSTEM,Visit is scheduled,NOTIFY_SUCCESS,,
31_00000,USER,Thanks a lot,THANK_YOU,,
31_00000,SYSTEM,Can i help with anything else?,REQ_MORE,,
31_00000,USER,No. Thanks a lot,NEGATE,THANK_YOU,
31_00000,SYSTEM,Have a nice day,GOODBYE,,
31_00001,USER,I am looking for a one bedroom apartment.,INFORM,INFORM_INTENT,
31_00001,SYSTEM,Where would you like to find an apartment?,REQUEST,,
31_00001,USER,I am looking for one in San Jose.,INFORM,,
31_00001,SYSTEM,"I found a 1 bedroom, 1 bath apartment that looks nice. The property is called 888 Golden Saratoga-Cupertino Apartment Homes, and the address is 1546 Maurice Lane. The rent is 2300 a month.",OFFER,,
31_00001,USER,Let's keep looking. Are there any furnished apartments?,INFORM,REQUEST_ALTS,
31_00001,SYSTEM,"I found 10 more options. Aegena apartments, at 1290 San Tomas Aquino Road, has a 1 bedroom, 3 bath apartment for 4900 monthly rent.",OFFER,,
31_00001,USER,What other options have you found?,REQUEST_ALTS,,
