dialogue_id,speaker,turn,act_1,act_2,act_3
30_00000,USER,"Hello, I would like to find a salon that caters to both men, and women.",INFORM,INFORM_INTENT,
30_00000,SYSTEM,Which city would you like me to search in?,REQUEST,,
30_00000,USER,I would like a salon in SFO.,INFORM,,
30_00000,SYSTEM,Reviews show that 1512 Barber Shop is a great salon in San Francisco.,OFFER,,
30_00000,USER,"Thank you, that sounds nice.",SELECT,,
30_00000,SYSTEM,Would you like me to book you an appointment at the 1512 Barber Shop?,OFFER_INTENT,,
30_00000,USER,"Yes, please book me an appointment.",AFFIRM_INTENT,,
30_00000,SYSTEM,What time should I make the appointment for?,REQUEST,,
30_00000,USER,Please make the appointment for 15:00 on the 7th.,INFORM,,
30_00000,SYSTEM,"Can you confirm the details for me? The name of the salon is 1512 Barber Shop, and the appointment will be at 3 pm next Thursday.",CONFIRM,,
30_00000,USER,"Yep, that is all good. What is the average rating of the salon?",REQUEST,AFFIRM,
30_00000,SYSTEM,"Your appointment has been confirmed, and the shop's average rating is 4.8.",INFORM,NOTIFY_SUCCESS,
30_00000,USER,Thank you very much!,THANK_YOU,,
30_00000,SYSTEM,Can I do anything else for you today?,REQ_MORE,,
30_00000,USER,"No, thank you!",NEGATE,THANK_YOU,
30_00000,SYSTEM,Have a good day!,GOODBYE,,
30_00001,USER,I need a new hairstyle. Can you find the nearest salon?,INFORM_INTENT,,
30_00001,SYSTEM,What city is it located in?,REQUEST,,
30_00001,USER,Can you find a salon in Concord?,INFORM,,
30_00001,SYSTEM,"I have found Breds Barbershop, which is a nice salon in Concord.",OFFER,,
30_00001,USER,Sounds great. I would like to make and appointment.,INFORM_INTENT,SELECT,
30_00001,SYSTEM,What date and time would you like for the appointment?,REQUEST,,
30_00001,USER,I would like to go on the 8th of March at a quarter to 4 in the afternoon.,INFORM,,
30_00001,SYSTEM,Please confirm the details: Breds Barbershop at 3:45 pm for next Friday.,CONFIRM,,
30_00001,USER,That is correct.,AFFIRM,,
30_00001,SYSTEM,Great. You appointment has been confirmed.,NOTIFY_SUCCESS,,
30_00001,USER,What is the physical address?,REQUEST,,
30_00001,SYSTEM,The address is 4330 Clayton Road suite j.,INFORM,,
30_00001,USER,Great. Thank you.,THANK_YOU,,
30_00001,SYSTEM,Is there anything else you need help with?,REQ_MORE,,
30_00001,USER,That will be all.,NEGATE,THANK_YOU,
30_00001,SYSTEM,Have a great day.,GOODBYE,,
30_00002,USER,I would like to find a salon in Pleasanton.,INFORM,INFORM_INTENT,
30_00002,SYSTEM,There are 9 salons I think you would like. The best one is Cosmo'S Barber shop and it is in Pleasanton.,OFFER,,INFORM_COUNT
30_00002,USER,"Yes, that would be very good.",SELECT,,
30_00002,SYSTEM,Do you think I should book an appointment?,OFFER_INTENT,,
30_00002,USER,I would like to book an appointment for 4:30 pm.,AFFIRM_INTENT,INFORM,
30_00002,SYSTEM,Do you have a preffered date in mind?,REQUEST,,
30_00002,USER,"I would like to set the appointment for the 14th at 5 o""clock in the evening.",INFORM,,
30_00002,SYSTEM,Can you please confirm that the name of the hair stylist is Cosmo's barber Shop and that the appointment on March 14th at 5 pm?,CONFIRM,,
30_00002,USER,I would like to visit the salon on Sunday this week.,INFORM,NEGATE,
30_00002,SYSTEM,Can you please confirm that the appointment is a 5 pm the day after tomorrow.,CONFIRM,,
30_00002,USER,That sounds great. What is the average rating?,REQUEST,AFFIRM,
30_00002,SYSTEM,Your appointment is confirmed with a average rating of 4.3.,INFORM,NOTIFY_SUCCESS,
30_00002,USER,What is the address and is it unisex?,REQUEST,,
30_00002,SYSTEM,The address is 4275 first Street and it is a unisex salon.,INFORM,,
30_00002,USER,"Thank you so much, that is all I need.",THANK_YOU,GOODBYE,
30_00002,SYSTEM,I hope you have a pleasant day.,GOODBYE,,
30_00003,USER,Can you help me locate a salon?,INFORM_INTENT,,
30_00003,SYSTEM,What city would you like to start your search in?,REQUEST,,
30_00003,USER,Let's go with San Jose.,INFORM,,
30_00003,SYSTEM,"Great, I've pulled up 10 salons. The nicest one in San Jose seems to be Atelier Salon Willow Glen.",OFFER,,INFORM_COUNT
30_00003,USER,"Ok, what's the address?",REQUEST,,
30_00003,SYSTEM,The address is listed as 1047 Lincoln Highway suite 101.,INFORM,,
30_00003,USER,That's close to where I'll be. That sounds like a winner.,SELECT,,
30_00003,SYSTEM,Would you like to set an appointment?,OFFER_INTENT,,
30_00003,USER,"Yes, I would.",AFFIRM_INTENT,,
30_00003,SYSTEM,At what time would you like to shcedule your visit?,REQUEST,,
30_00003,USER,Are there openings for afternoon 1:45?,INFORM,,
30_00003,SYSTEM,"Yes, what date would you like?",REQUEST,,
30_00003,USER,Let's go with March 10th.,INFORM,,
30_00003,SYSTEM,"Let's confirm your details: We are setting an appointment at Atelier Salon Willow Glen for March 10th, 1:45 pm?",CONFIRM,,
