dialogue_id,speaker,turn,act_1,act_2,act_3
121_00000,USER,"I need to visit my hometown, please help me find a rental car.",INFORM_INTENT,,
121_00000,SYSTEM,"May I ask the preferred time you will pick it up, when do you need it and where do you want to pick it up>",REQUEST,,
121_00000,USER,"I will be in Portland, so please make it the pick up point. I need in on the 13th at evening 5:15.",INFORM,,
121_00000,SYSTEM,Until when you will be needing it?,REQUEST,,
121_00000,USER,"I will be using it for 24 hours, so I need it until 14th of this month.",INFORM,,
121_00000,SYSTEM,"There's 8 cars available,you may pick it up at PDX International Airport ready for pick up on March 13th. One of it is a standard Chevrolet Cruze. Do you like it?",OFFER,,
121_00000,USER,Are there any other available cars?,REQUEST_ALTS,,
121_00000,SYSTEM,I found 1 at Union Station that you may pick up on March 13th. It is a standard Ford Fusion.,OFFER,,
121_00000,USER,I am not really into Ford cars. Can you find me another one that I may pick up at 11 am?,INFORM,REQUEST_ALTS,
121_00000,SYSTEM,How about a standard Honda Accord that you may pick up at PDX International Airport ready for pick up on March 13th.,OFFER,,
121_00000,USER,How much would it cost?,REQUEST,,
121_00000,SYSTEM,It is for $38.,INFORM,,
121_00000,USER,That's good to know. Please reserve the car for me.,INFORM_INTENT,SELECT,
121_00000,SYSTEM,Please do confirm the following details: Reservation of a standard car that will be pick up at PDX International Airport on March 13th at 11 am. You will return the car on March 14th.,CONFIRM,,
121_00000,USER,"Yes, everything is good.",AFFIRM,,
121_00000,SYSTEM,Reservation is successful.,NOTIFY_SUCCESS,,
121_00000,USER,"Thanks a lot! I really missed my hometown, is there a new attractions there? How about a museum that I never visited?",THANK_YOU,,
121_00000,SYSTEM,Try a museum called Pittock Mansion.,OFFER,,
121_00000,USER,"Oh, you're right! I wasn't able to visit that before. Thank you and goodbye.",SELECT,GOODBYE,
121_00000,SYSTEM,Goodbye. Enjoy your visit at your hometown.,GOODBYE,,
121_00001,USER,"I need to pick up a rental car at 1 in the afternoon. Find me something in Sacramento, CA.",INFORM,,INFORM_INTENT
121_00001,SYSTEM,For how long did you want to rent it for? What are the starting and end dates?,REQUEST,,
121_00001,USER,I'll need it from next Friday until the 14th of March. Find a small car if possible.,INFORM,,
121_00001,SYSTEM,I've found 4 cars which might work. There's a Compact Kia Forte at SMF International Airport which you can pick up on March 8th.,OFFER,,
121_00001,USER,How much will the rental cost total?,REQUEST,,
121_00001,SYSTEM,It'd run you $156 in all.,INFORM,,
121_00001,USER,"Let me change things a bit. On second thought, I'd rather have an intermediate sized car, and I'll only need it until the 9th of March.",INFORM,,REQUEST_ALTS
121_00001,SYSTEM,There are Standard cars at SMF International Airport too. There'll be a Ford Fusion ready to go on March 8th.,OFFER,,
121_00001,USER,Okay. Let's reserve that one then.,INFORM_INTENT,SELECT,
121_00001,SYSTEM,Let's go over the details quickly first. You want a Standard car from the lot at SMF International Airport. You'll be picking it up at 1 pm on March 8th and dropping it off on March 9th.,CONFIRM,,
121_00001,USER,Yes. That's perfect.,AFFIRM,,
