dialogue_id,speaker,turn,act_1,act_2,act_3
64_00000,USER,I need to find a drama to watch at Vine Cinema in Livermore.,INFORM,,
64_00000,SYSTEM,What about High Life?,OFFER,,
64_00000,USER,High Life would be great. I want a 3D show on March 7th.,INFORM,,INFORM_INTENT
64_00000,SYSTEM,I found 1 at 6:30 pm at Vine Cinema & Alehouse.,OFFER,,INFORM_COUNT
64_00000,USER,Sounds great thanks.,SELECT,,
64_00000,SYSTEM,Would you like tickets?,OFFER_INTENT,,
64_00000,USER,No not right now thank you.,NEGATE_INTENT,,
64_00000,SYSTEM,Can I do anything else for you?,REQ_MORE,,
64_00000,USER,Please add movie show to 1722 First Street at evening 6:30.,INFORM,,
64_00000,SYSTEM,"You want to add movie show on March 7th at 6:30 pm. The address is 1722 First Street, correct?",CONFIRM,,
64_00000,USER,Yes that is correct.,AFFIRM,,
64_00000,SYSTEM,Your event has been added.,NOTIFY_SUCCESS,,
64_00000,USER,Thank you very much.,THANK_YOU,,
64_00000,SYSTEM,Can I do anything else for you?,REQ_MORE,,
64_00000,USER,No that's all for now?,NEGATE,THANK_YOU,
64_00000,SYSTEM,Have a great day.,GOODBYE,,
64_00001,USER,Can you suggest me any good movies to watch? I need to avoid boredom.,INFORM_INTENT,,
64_00001,SYSTEM,Where are you at?,REQUEST,,
64_00001,USER,Look for movies in Livermore.,INFORM,,
64_00001,SYSTEM,"Can I suggest After, Breakthrough or Captain Marvel?",OFFER,,
64_00001,USER,I think I would love Breakthrough. What time is it scheduled for viewing?,INFORM_INTENT,SELECT,
64_00001,SYSTEM,What date can I pick for you to watch?,REQUEST,,
64_00001,USER,I will be planning to see it this Saturday.,INFORM,,
64_00001,SYSTEM,You can see this show at Livermore 13 Cinema at 7 pm.,OFFER,,
64_00001,USER,That is perfect.,SELECT,,
64_00001,SYSTEM,Shall I get you the tickets?,OFFER_INTENT,,
64_00001,USER,Nope. I however would want you to add the event titled Movie Show to my calendar and it is at evening 6:45.,INFORM,,INFORM_INTENT
64_00001,SYSTEM,Will this event take place at 2490 First Street?,REQUEST,,
64_00001,USER,Yeah that is right.,AFFIRM,,
64_00001,SYSTEM,So the event Movie show is scheduled on March 2nd at 6:45 pm. The venue is 2490 First street. Did I get that right?,CONFIRM,,
64_00001,USER,Yes you got it.,AFFIRM,,
64_00001,SYSTEM,I have the event added to your calendar.,NOTIFY_SUCCESS,,
64_00001,USER,Thank you for all the assitance.,THANK_YOU,,
64_00001,SYSTEM,Shall I assist you with something else?,REQ_MORE,,
64_00001,USER,Nope. Thanks for everything.,NEGATE,THANK_YOU,
64_00001,SYSTEM,I wish you an enjoyable day!,GOODBYE,,
64_00002,USER,I would like to find a movie at Maya Pittsburg Cinemas.,INFORM,INFORM_INTENT,
64_00002,SYSTEM,Where is your location?,REQUEST,,
64_00002,USER,Can you look in Pittsburg?,INFORM,,
64_00002,SYSTEM,"I have 5 movies including After, Captain Marvel and Little.",OFFER,INFORM_COUNT,
64_00002,USER,Captain Marvel works.,SELECT,,
64_00002,SYSTEM,Do you want to buy tickets?,OFFER_INTENT,,
64_00002,USER,I don't want tickets now. What time will I be able to watch it?,INFORM_INTENT,NEGATE_INTENT,
64_00002,SYSTEM,What date do you want to watch it?,REQUEST,,
64_00002,USER,I would like to watch it tomorrow.,INFORM,,
64_00002,SYSTEM,There's a show 9:30 pm in Maya Pittsburg Cinemas.,OFFER,,
64_00002,USER,That sounds good.,SELECT,,
64_00002,SYSTEM,Can I assist you with anything else?,REQ_MORE,,
64_00002,USER,I would like to add Movie at Maya Pittsburg Cinemas 4085 Century Boulevard night 9.,INFORM,,
64_00002,SYSTEM,Please confirm the Movie at Maya Pittsburg Cinemas March 2nd at 4085 Century Boulevard at 9 pm.,CONFIRM,,
64_00002,USER,"Yes, that sounds great.",AFFIRM,,
64_00002,SYSTEM,That event is successfully added to the calendar.,NOTIFY_SUCCESS,,
64_00002,USER,Thanks for your help.,THANK_YOU,,
64_00002,SYSTEM,Can I assist you with anything else?,REQ_MORE,,
64_00002,USER,No thanks for your help.,NEGATE,THANK_YOU,
64_00002,SYSTEM,Have a nice day.,GOODBYE,,
64_00003,USER,I want to watch a suspense movie in 3d at amc mercado.,INFORM,,
64_00003,SYSTEM,Where are you located?,REQUEST,,
64_00003,USER,I am in Santa Clara.,INFORM,,
64_00003,SYSTEM,What about Pet Sematary?,OFFER,,
64_00003,USER,Pet Sematary would be ideal.,SELECT,,
64_00003,SYSTEM,Would you need anything else?,REQ_MORE,,
64_00003,USER,When can I watch it on March 3rd?,INFORM,INFORM_INTENT,
