dialogue_id,speaker,turn,act_1,act_2,act_3
10_00000,USER,It's been a while since I attended any game. Please help me find Match events.,INFORM,INFORM_INTENT,
10_00000,SYSTEM,Is there a particular city you'd like me to look in?,REQUEST,,
10_00000,USER,"Please find events in Portland, OR.",INFORM,,
10_00000,SYSTEM,There's a Portland Thorns Vs Houston event at Providence Park.,OFFER,,
10_00000,USER,Are there other events?,REQUEST_ALTS,,
10_00000,SYSTEM,How about the Timbers Vs Dc United event at Providence Park?,OFFER,,
10_00000,USER,No. Please search for some other events.,REQUEST_ALTS,,
10_00000,SYSTEM,"Okay, no problem. How does the Timbers Vs Earthquakes event at Providence Park sound?",OFFER,,
10_00000,USER,"What type of event is it, and when does it start?",REQUEST,,
10_00000,SYSTEM,It's a Soccer event that starts at 5 pm.,INFORM,,
10_00000,USER,I like that. Please let me know when the event will be.,INFORM_INTENT,SELECT,
10_00000,SYSTEM,The Timbers Vs Earthquakes event will take place next Wednesday at Providence Park.,OFFER,,
10_00000,USER,Wednesday is too soon for me. Are there events on other dates?,REQUEST_ALTS,,
10_00000,SYSTEM,Sure. There's a Timbers Vs Earthquakes event on March 11th at Providence Park.,OFFER,,
10_00000,USER,"Where will the event take place, and when will it start?",REQUEST,,
10_00000,SYSTEM,The event kicks off at 5 pm at 1844 Southwest Morrison Street.,INFORM,,
10_00000,USER,I am interested in that event.,SELECT,,
10_00000,SYSTEM,Would you like to purchase event tickets?,OFFER_INTENT,,
10_00000,USER,"Yes, I would like to purchase event tickets.",AFFIRM_INTENT,,
10_00000,SYSTEM,Please let me know how many tickets I should get.,REQUEST,,
10_00000,USER,"I'd like four tickets, please.",INFORM,,
10_00000,SYSTEM,"Let me see if I got everything correctly: You'd like 4 tickets for the Timbers Vs Earthquakes event taking place on March 11th, in Portland.",CONFIRM,,
10_00000,USER,"Yes, that's correct.",AFFIRM,,
10_00000,SYSTEM,I have successfully made your reservation.,NOTIFY_SUCCESS,,
10_00000,USER,Thank you very much. You've been very helpful.,THANK_YOU,,
10_00000,SYSTEM,Will there be anything else?,REQ_MORE,,
10_00000,USER,Nhat will be all. Thank you very much. You've been very helpful.,NEGATE,THANK_YOU,
10_00000,SYSTEM,Have a wonderful day.,GOODBYE,,
10_00001,USER,I'd like to find something to do. I'm interested in some sort of event.,INFORM_INTENT,,
10_00001,SYSTEM,Do you have something specific in mind? I can search any city you wish. You can request things like Music or Sports.,REQUEST,,
10_00001,USER,I'm interested in seeing a Match in the Washington D.C. area. The specific date doesn't matter.,INFORM,,
10_00001,SYSTEM,Are you interested in Dc United Vs Revolution at Audi Field.,OFFER,,
10_00001,USER,Is there anything available in NY?,INFORM,REQUEST_ALTS,
10_00001,SYSTEM,My search has turned up 10 events you may like. How about the Mets Vs Braves at Citi Field.,OFFER,,INFORM_COUNT
10_00001,USER,Are there any more options?,REQUEST_ALTS,,
10_00001,SYSTEM,There is also the Mets Vs Cubs at Citi Field.,OFFER,,
10_00001,USER,What kind of event is this?,REQUEST,,
10_00001,SYSTEM,It's a Baseball game.,INFORM,,
10_00001,USER,I've never been to a baseball game. That sounds fun. Can you help me find a date?,INFORM_INTENT,SELECT,
10_00001,SYSTEM,I see 3 different dates available. One is today. It's the Mets Vs Cubs at Citi Field.,OFFER,,
10_00001,USER,Where is it and when does it start?,REQUEST,,
10_00001,SYSTEM,Citi Field is at 123-01 Roosevelt Avenue and it begins at 6 pm.,INFORM,,
10_00001,USER,That would be cutting it close. What are the other dates?,REQUEST_ALTS,,
10_00001,SYSTEM,There is another Mets Vs Cubs game at Citi Field next Wednesday.,OFFER,,
10_00001,USER,Any other days?,REQUEST_ALTS,,
10_00001,SYSTEM,The Mets Vs Cubs will also be playing at Citi Field next Friday.,OFFER,,
10_00001,USER,That one would be perfect!,SELECT,,
10_00001,SYSTEM,Would you like to purchase tickets?,OFFER_INTENT,,
10_00001,USER,"Yes, I'd like to buy some now.",AFFIRM_INTENT,,
10_00001,SYSTEM,How many do you need?,REQUEST,,
10_00001,USER,I'll need two tickets.,INFORM,,
10_00001,SYSTEM,Let's review the details. You need 2 tickets to the Mets Vs Cubs game next Friday in New York. Is that correct?,CONFIRM,,
10_00001,USER,"I'm sorry, can you make that three tickets?",INFORM,NEGATE,
10_00001,SYSTEM,"Yes. To review, you need 3 tickets to the game at Citi Field in New York.",CONFIRM,,
10_00001,USER,That is correct.,AFFIRM,,
10_00001,SYSTEM,Your purchase has been successful.,NOTIFY_SUCCESS,,
10_00001,USER,Can you tell me the address again? What time does it start?,REQUEST,,
10_00001,SYSTEM,It's located at 123-01 Roosevelt Avenue and it begins at 6 pm.,INFORM,,
10_00001,USER,Great! I think that's all I need. Thank you for your help.,THANK_YOU,GOODBYE,
10_00001,SYSTEM,You are welcome. Enjoy the game!,GOODBYE,,
10_00002,USER,Please help me search for events.,INFORM_INTENT,,
10_00002,SYSTEM,What city? What are you looking for?,REQUEST,,
10_00002,USER,Concert in San Fran.,INFORM,,
10_00002,SYSTEM,I found Allan Rayman at August Hall.,OFFER,,
10_00002,USER,"Anything in Toronto, Ontario?",INFORM,REQUEST_ALTS,
10_00002,SYSTEM,I found 1 event. How about Mac Demarco at Woodbine Park?,OFFER,,INFORM_COUNT
10_00002,USER,What's its location? When does it start?,REQUEST,,
10_00002,SYSTEM,1695 Queen Street East at 5:30 pm.,INFORM,,
10_00002,USER,Sounds great. What are the dates?,INFORM_INTENT,SELECT,
10_00002,SYSTEM,Mac Demarco at Woodbine Park is next Monday.,OFFER,,
10_00002,USER,Where is it located? When does it start?,REQUEST,,
10_00002,SYSTEM,1695 Queen Street East at 5 pm.,INFORM,,
10_00002,USER,Anything else?,REQUEST_ALTS,,
10_00002,SYSTEM,Mac Demarco at Woodbine Park on March 12th.,OFFER,,
10_00002,USER,Sounds good.,SELECT,,
10_00002,SYSTEM,Do you want to buy tickets?,OFFER_INTENT,,
10_00002,USER,"Yes, four tickets please.",AFFIRM_INTENT,INFORM,
10_00002,SYSTEM,Please confirm 4 tickets for Mac Demarco in Toronto on March 12th.,CONFIRM,,
10_00002,USER,"No, just 1 ticket.",INFORM,NEGATE,
10_00002,SYSTEM,Please confirm 1 ticket on March 12th.,CONFIRM,,
10_00002,USER,Great.,AFFIRM,,
10_00002,SYSTEM,I've made your reservation.,NOTIFY_SUCCESS,,
10_00002,USER,Where is it located?,REQUEST,,
10_00002,SYSTEM,1695 Queen Street East.,INFORM,,
10_00002,USER,"Thanks, that's all.",THANK_YOU,GOODBYE,
10_00002,SYSTEM,Have a nice day.,GOODBYE,,
10_00003,USER,I want to find events in Washington.,INFORM,INFORM_INTENT,
10_00003,SYSTEM,Is there a type of events that you prefer? You can say music or sports or something else.,REQUEST,,
10_00003,USER,I want to look for games.,INFORM,,
10_00003,SYSTEM,What about Dc United Vs Revolution at Audi Field?,OFFER,,
10_00003,USER,Would you find some other events?,REQUEST_ALTS,,
10_00003,SYSTEM,There is El Salvador Vs Haiti at the RFK Stadium.,OFFER,,
10_00003,USER,That sound good.,SELECT,,
10_00003,SYSTEM,So do you want tickets?,OFFER_INTENT,,
10_00003,USER,Maybe later. I'm just looking for dates for events right now.,INFORM_INTENT,NEGATE_INTENT,
10_00003,SYSTEM,The El Salvador Vs Haiti event at RFK Stadium will be going on for 3 days starting next Monday.,OFFER,,
10_00003,USER,"Okay, that sounds good. Could you buy me tickets?",INFORM_INTENT,SELECT,
10_00003,SYSTEM,How many tickets do I need to buy?,REQUEST,,
10_00003,USER,I would like 1 ticket.,INFORM,,
