dialogue_id,speaker,turn,act_1,act_2,act_3
109_00000,USER,My teeth really need a checkup. Can you get a dentist for me?,INFORM_INTENT,,
109_00000,SYSTEM,Sure thing. Give me a city.,REQUEST,,
109_00000,USER,Look through San Jose.,INFORM,,
109_00000,SYSTEM,San Jose? Sure. There's A J Dental Lab there.,OFFER,,
109_00000,USER,"Sure, that sounds good. Are they available at 10:45?",INFORM,INFORM_INTENT,SELECT
109_00000,SYSTEM,"On what date, exactly?",REQUEST,,
109_00000,USER,"Oh, I was talking about March 6th.",INFORM,,
109_00000,SYSTEM,"Okay, so you want to book an appointment at A J Dental Lab at 10:45 am on March 6th?",CONFIRM,,
109_00000,USER,"Yes, that is correct.",AFFIRM,,
109_00000,SYSTEM,"Oh dear! I couldn't book that for you. I could, however, get you an appointment at A J Dental Lab on March 6th at 10:30 am. Is that good?",OFFER,,
109_00000,USER,That's good with me.,AFFIRM,,
109_00000,SYSTEM,Great! I was able to book your appointment with the dentist.,NOTIFY_SUCCESS,,
109_00000,USER,Where can I find them?,REQUEST,,
109_00000,SYSTEM,The dentist is at 2664 Berryessa Road # 206.,INFORM,,
109_00000,USER,"Thanks for helping me out, there. I also would like to get a cab to ride there. It's fine if it's shared.",INFORM,INFORM_INTENT,
109_00000,SYSTEM,For how many people?,REQUEST,,
109_00000,USER,For two people.,INFORM,,
109_00000,SYSTEM,"So, I should book a shared cab for 2 that goes to 2664 Berryessa Road # 206?",CONFIRM,,
109_00000,USER,"Indeed, you should do that.",AFFIRM,,
109_00000,SYSTEM,I have booked your die. The cab is headed to your residence.,NOTIFY_SUCCESS,,
109_00000,USER,"Great, thanks. Glad you could help me out. I don't need anything else right now.",THANK_YOU,GOODBYE,
109_00000,SYSTEM,Have yourself a wonderful day.,GOODBYE,,
109_00001,USER,I am looking for salons to go to. Preferably a unisex salon. What kind of options do I have?,INFORM,INFORM_INTENT,
109_00001,SYSTEM,Where would you like me to look?,REQUEST,,
109_00001,USER,Livermore would be most convenient for me.,INFORM,,
109_00001,SYSTEM,I was able to find a Great Clips in Livermore. Is that going to work?,OFFER,,
109_00001,USER,"Yeah, that should be fine. Can we go ahead and make an appointment with them?",INFORM_INTENT,SELECT,
109_00001,SYSTEM,What timeframe were you thinking of booking one?,REQUEST,,
109_00001,USER,"Probably something, say, evening 4.",INFORM,,
109_00001,SYSTEM,Okay. What date would work out best for you?,REQUEST,,
109_00001,USER,I was thinking of going on the 10th of this month. Does that work?,INFORM,,
109_00001,SYSTEM,"Just to confirm, you want me to book an appointment for you at Great Clips on March 10th at 4 pm. Does this all sound correct?",CONFIRM,,
109_00001,USER,"Yes, that will work out just fine. What kind of rating does this place have?",REQUEST,AFFIRM,
109_00001,SYSTEM,It looks like they have an average rating of 4.1. Your appointment has been successfully booked!,INFORM,NOTIFY_SUCCESS,
109_00001,USER,"Cool, thanks a lot. I'm going to need to secure a ride to 1416 First Street. Just a regular ride would be fine.",THANK_YOU,,
109_00001,SYSTEM,Okay. How many seats would you like to reserve?,REQUEST,,
109_00001,USER,"Just one, seeing as it's only me.",INFORM,,
109_00001,SYSTEM,"Okay. Just to confirm, you want 1 seat with a regular ride. Your destination is 1416 First street. Is this correct.",CONFIRM,,
