dialogue_id,speaker,turn,act_1,act_2,act_3
26_00000,USER,I'm looking for a bus. I'm leaving from Long Beach.,INFORM,INFORM_INTENT,
26_00000,SYSTEM,"What is your desired destination, and when are you aiming to leave?",REQUEST,,
26_00000,USER,"I intend on traveling to SD, starting on the 6th of March.",INFORM,,
26_00000,SYSTEM,"The bus, which has 0 transfers, leaves at 7 am and has a cost of $24.",OFFER,,
26_00000,USER,"What bus stations will I be leaving from and arriving at, respectively?",REQUEST,,
26_00000,SYSTEM,The station you're leaving from is Downtown Station. The station you'll be arriving at is Santa Fe Depot.,INFORM,,
26_00000,USER,Sounds good to me.,SELECT,,
26_00000,SYSTEM,Would you like to buy tickets for this bus ride?,OFFER_INTENT,,
26_00000,USER,I don't want to buy tickets right now. I don't need anything else.,NEGATE_INTENT,GOODBYE,
26_00000,SYSTEM,Have yourself a wonderful day.,GOODBYE,,
26_00001,USER,"I need to book a bus ticket, can you find me a seat?",INFORM_INTENT,,
26_00001,SYSTEM,Sure. Where are you going? When are you leaving?,REQUEST,,
26_00001,USER,"I'd like to get four tickets from San Fran to Sacramento, CA on the 12th of March.",INFORM,,
26_00001,SYSTEM,"Okay, the bus leaves at 7:20 am and costs $22 per person, it has 0 transfers.",OFFER,,
26_00001,USER,"That's great, I'm done now.",SELECT,GOODBYE,
26_00001,SYSTEM,"Okay, enjoy your trip.",GOODBYE,,
26_00002,USER,Would you help me find a bus?,INFORM_INTENT,,
26_00002,SYSTEM,Where do you want to leave from?,REQUEST,,
26_00002,USER,"Fresno, CA.",INFORM,,
26_00002,SYSTEM,Where do you want to go?,REQUEST,,
26_00002,USER,I want to go to SF on the 10th.,INFORM,,
26_00002,SYSTEM,The bus leaves at 7 am and has 0 transfers. It is $36.,OFFER,,
26_00002,USER,Sounds good.,SELECT,,
26_00002,SYSTEM,Should I buy tickets on this bus?,OFFER_INTENT,,
26_00002,USER,"No, that is all I want.",NEGATE_INTENT,GOODBYE,
26_00002,SYSTEM,Have a good day.,GOODBYE,,
26_00003,USER,Can you help me find a bus to Sf for the 13th of this month?,INFORM,,INFORM_INTENT
26_00003,SYSTEM,Where are you leaving from?,REQUEST,,
26_00003,USER,I'm leaving from SD.,INFORM,,
26_00003,SYSTEM,"I found 6 buses. How about a bus that departs at 7:40 am, costs $50 and has 0 transfers.",OFFER,,
26_00003,USER,What bus station is it leaving from and which station am I reaching?,REQUEST,,
26_00003,SYSTEM,The origin station is Santa Fe Depot and the destination is Salesforce Transit Center.,INFORM,,
26_00003,USER,Are there any other buses available?,REQUEST_ALTS,,
26_00003,SYSTEM,"One starts at 10 am, costs $53 and has 0 transfers.",OFFER,,
26_00003,USER,That sounds good.,SELECT,,
