dialogue_id,speaker,turn,act_1,act_2,act_3
61_00000,USER,I want to reserve tickets.,INFORM_INTENT,,
61_00000,SYSTEM,What city? Do you have an event or date in mind?,REQUEST,,
61_00000,USER,I want to see the Giants Vs Cardinals in San Francisco next Tuesday.,INFORM,,
61_00000,SYSTEM,How many tickets?,REQUEST,,
61_00000,USER,I need two.,INFORM,,
61_00000,SYSTEM,"Please confirm, reserving 2 tickets to Giants Vs Cardinals on March 5th in San Francisco.",CONFIRM,,
61_00000,USER,"Yes, that is perfect.",AFFIRM,,
61_00000,SYSTEM,Your reservation is complete.,NOTIFY_SUCCESS,,
61_00000,USER,I need to find a place to eat there too.,INFORM_INTENT,,
61_00000,SYSTEM,Chinese? Mexican? Italian?,REQUEST,,
61_00000,USER,Barbecue is what I'm craving.,INFORM,,
61_00000,SYSTEM,I found 10 options including 1760 in San Francisco.,OFFER,,INFORM_COUNT
61_00000,USER,Do they serve alcohol?,REQUEST,,
61_00000,SYSTEM,They do not,INFORM,,
61_00000,USER,I want a restaurant that serves alcohol.,INFORM,REQUEST_ALTS,
61_00000,SYSTEM,25 Lusk in San Francisco is available.,OFFER,,
61_00000,USER,"Yes, that is perfect.",SELECT,,
61_00000,SYSTEM,Are you ready to reserve a table?,OFFER_INTENT,,
61_00000,USER,"No, not now.",NEGATE_INTENT,,
61_00000,SYSTEM,Anything else?,REQ_MORE,,
61_00000,USER,"No, thanks!",NEGATE,THANK_YOU,
61_00000,SYSTEM,Have a nice day.,GOODBYE,,
61_00001,USER,Reserve event tickets.,INFORM_INTENT,,
61_00001,SYSTEM,To which event? Number of tickets? Date?,REQUEST,,
61_00001,USER,Remo Drive in SFO on the 4th for 3 people.,INFORM,,
61_00001,SYSTEM,Please confirm: 3 tickets to Remo Drive in San Francisco on March 4th.,CONFIRM,,
61_00001,USER,Yes. Where is that?,REQUEST,AFFIRM,
61_00001,SYSTEM,Your tickets are reserved. The venue is The Chapel.,INFORM,NOTIFY_SUCCESS,
61_00001,USER,"Ok, find a restaurant there.",INFORM_INTENT,,
61_00001,SYSTEM,"Cuisine? Italian, Mexican, etc.",REQUEST,,
61_00001,USER,Some kind of tapas bar that's reasonably priced.,INFORM,,
61_00001,SYSTEM,I found 3 matches. Alegrias is in San Francisco.,OFFER,,INFORM_COUNT
61_00001,USER,What else did you find?,REQUEST_ALTS,,
61_00001,SYSTEM,B44 Catalan Bistro is in San Francisco.,OFFER,,
61_00001,USER,Ok that one.,SELECT,,
61_00001,SYSTEM,Do you want a reservation?,OFFER_INTENT,,
