dialogue_id,speaker,turn,act_1,act_2,act_3
7_00000,USER,I want to listen to some songs.,INFORM_INTENT,,
7_00000,SYSTEM,"Okay, how about the song Dark Necessities by the Red Hot Chili Peppers on their album The Getaway?",OFFER,,
7_00000,USER,"Let's look for something else, any genre will work. What about something on the album Born This Way?",INFORM,,REQUEST_ALTS
7_00000,SYSTEM,Want to hear Bloody Mary on the Lady Gaga album Born This Way?,OFFER,,
7_00000,USER,"Yes, that's great.",SELECT,,
7_00000,SYSTEM,Should i play it now?,OFFER_INTENT,,
7_00000,USER,"Yes, play it.",AFFIRM_INTENT,,
7_00000,SYSTEM,Please confirm that I should play Bloody Mary on the TV.,CONFIRM,,
7_00000,USER,"Actually, play it on the kitchen speaker.",INFORM,NEGATE,
7_00000,SYSTEM,"Great, confirm that I'm playing Bloody Mary on the kitchen speaker.",CONFIRM,,
7_00000,USER,"Yes, that's right.",AFFIRM,,
7_00000,SYSTEM,"Okay, I started playing the song.",NOTIFY_SUCCESS,,
7_00000,USER,Thanks so much.,THANK_YOU,,
7_00000,SYSTEM,Anything else I can help with?,REQ_MORE,,
7_00000,USER,"That's it, thanks.",NEGATE,THANK_YOU,
7_00000,SYSTEM,Have a great day.,GOODBYE,,
7_00001,USER,Can you play me some music? I'm thinking Sabaton tonight.,INFORM,INFORM_INTENT,
7_00001,SYSTEM,"I found 5 songs for you. How about Sabaton 's Night Witches, from the album Heroes",OFFER,,
7_00001,USER,Anything else?,REQUEST_ALTS,,
7_00001,SYSTEM,"Maybe Sabaton 's No Bullets Fly, also from the album Heroes?",OFFER,,
7_00001,USER,What genre is it?,REQUEST,,
7_00001,SYSTEM,That's a Metal song,INFORM,,
7_00001,USER,"Ok, let's play it.",INFORM_INTENT,SELECT,
7_00001,SYSTEM,Please confirm: playing No Bullets Fly on TV,CONFIRM,,
7_00001,USER,No make it the speaker in kitchen instead,INFORM,NEGATE,
7_00001,SYSTEM,Please confirm: playing No Bullets Fly on the kitchen speaker,CONFIRM,,
7_00001,USER,Yes do that,AFFIRM,,
7_00001,SYSTEM,Your music is playing,NOTIFY_SUCCESS,,
7_00001,USER,Thanks.,THANK_YOU,GOODBYE,
7_00001,SYSTEM,Anytime.,GOODBYE,,
7_00002,USER,I need some relaxation because of my office work . Will you find me some songs? Will you check songs like Alan Walker songs.,INFORM,INFORM_INTENT,
7_00002,SYSTEM,Sure. There are 2 songs according to your taste. How about this song Alone by Alan Walker in album Different world?,OFFER,,
7_00002,USER,Whether any other song is available?,REQUEST_ALTS,,
7_00002,SYSTEM,"Fine , there is another song name Darkside by Alan Walker in album Different World, Whether you like it or not?",OFFER,,
7_00002,USER,What's its genre?,REQUEST,,
7_00002,SYSTEM,actually it is a Pop song,INFORM,,
7_00002,USER,"That's great , I like to hear the song. will you play it?",INFORM_INTENT,SELECT,
7_00002,SYSTEM,ok please check and confirm the following details: play Darkside on TV,CONFIRM,,
7_00002,USER,"ok, that's great. Please play the music.",AFFIRM,,
7_00002,SYSTEM,Started playing the song,NOTIFY_SUCCESS,,
7_00002,USER,Thanks a lot for your help and that is all i need.,THANK_YOU,GOODBYE,
7_00002,SYSTEM,Take care have a great day.,GOODBYE,,
7_00003,USER,I would like to hear some classical music.,INFORM,INFORM_INTENT,
7_00003,SYSTEM,I have 8 songs that you might be interested in. Would you like to hear Cocaine March on the album Melting by Nico Cartosio?,OFFER,,
7_00003,USER,That sounds like something I'd like.,SELECT,,
7_00003,SYSTEM,Is there anything else you need?,REQ_MORE,,
7_00003,USER,I would like to hear that song.,INFORM_INTENT,,
7_00003,SYSTEM,Please confirm the following: play Cocaine March from the album Melting by Nico Cartosio on TV.,CONFIRM,,
7_00003,USER,"No, I want it to play on the kitchen speaker.",INFORM,NEGATE,
7_00003,SYSTEM,Please confirm the following: play Cocaine March from the album Melting by Nico Cartosio on the kitchen speaker.,CONFIRM,,
7_00003,USER,I'm sorry. I changed my mind. Could you play it on my bedroom speaker?,INFORM,NEGATE,
7_00003,SYSTEM,Please confirm the following: play Cocaine March from the album Melting on the bedroom speaker.,CONFIRM,,
