dialogue_id,speaker,turn,act_1,act_2,act_3
35_00000,USER,I am looking for an apartment with 3 baths.,INFORM,INFORM_INTENT,
35_00000,SYSTEM,What is the number of bedrooms you want the apartment to have? In which area do you want the property to be located?,REQUEST,,
35_00000,USER,I want it to have 3 bedrooms and to be located in Oakley.,INFORM,,
35_00000,SYSTEM,"I located 1 nice apartment called Summer Creek Place. It's a fine property and can be found at 4950 Empire Avenue # D2. It has 3 bathrooms and 3 bedrooms. Rent for this apartment is $4,200 each month.",OFFER,,
35_00000,USER,"Yes, that apartment sounds fine. Thanks for your help, that was all I needed.",SELECT,GOODBYE,
35_00000,SYSTEM,Have a very nice day.,GOODBYE,,
35_00001,USER,I am looking for a two bedroom apartment.,INFORM,INFORM_INTENT,
35_00001,SYSTEM,In what region are you interested in?,REQUEST,,
35_00001,USER,I would like an apartment in Santa Rosa with one bathroom.,INFORM,,
35_00001,SYSTEM,There are 10 nice apartments. The first one is Avalon Apartments locatd t 624 Avalon Avenue which appears nice. It ha 2 bedrooms and 1 bathroom. It costs 3550 dollars per month.,OFFER,,
35_00001,USER,That sounds like exactly what I need. Thanks.,SELECT,GOODBYE,
35_00001,SYSTEM,have a good day.,GOODBYE,,
35_00002,USER,I got to get a new apartment.,INFORM_INTENT,,
35_00002,SYSTEM,Where are you thinking of moving?,REQUEST,,
35_00002,USER,Sunnyvale looks nice.,INFORM,,
35_00002,SYSTEM,How many bedrooms you looking for?,REQUEST,,
35_00002,USER,I think 3 should do the job.,INFORM,,
35_00002,SYSTEM,"At 400 East Remington Drive, Apricot Pit Apartments has a 3 bedroom, 3 bath listed at $4,150.",OFFER,,
35_00002,USER,Does it come with furniture? Whats their number?,REQUEST,,
35_00002,SYSTEM,It's not furnished. You can reach them at 408-738-4862.,INFORM,,
35_00002,USER,This looks promising.,SELECT,,
35_00002,SYSTEM,Should I schedule a visit for you?,OFFER_INTENT,,
35_00002,USER,"No, not now.",NEGATE_INTENT,,
35_00002,SYSTEM,OK. Anything else then?,REQ_MORE,,
35_00002,USER,No. But thanks.,NEGATE,THANK_YOU,
35_00002,SYSTEM,You're welcome. Take care.,GOODBYE,,
35_00003,USER,I want to find an apartment.,INFORM_INTENT,,
35_00003,SYSTEM,What area would you like the property to be? How many bedrooms?,REQUEST,,
35_00003,USER,I want an apartment in San Jose. It should have two bedrooms and two baths.,INFORM,,
35_00003,SYSTEM,"I have found 10 nice apartments. 888 Golden Saratoga-cupertino apartment homes is a very good property located at 1546 Maurice Lane. the Property has 2 bedrooms and 2 baths, the rent is 4450 per month.",OFFER,,
35_00003,USER,Can you find me some other apartments?,REQUEST_ALTS,,
35_00003,SYSTEM,"Aegena is a very good property located at 1290 San Tomas Aquino Road. the property has 2 bedrooms and 2 baths, the rent is 4900 per month.",OFFER,,
35_00003,USER,Can you find me some other apartments?,REQUEST_ALTS,,
35_00003,SYSTEM,"Alameda Gardens Apartments is a very good property located at 73 North Keeble Avenue. The property has 2 bedrooms and 2 baths, the rent is 3600 per month.",OFFER,,
35_00003,USER,What is the property's phone number?,REQUEST,,
35_00003,SYSTEM,The property's phone number is 408-998-7266.,INFORM,,
35_00003,USER,Is the apartment furnished and do they allow pets?,REQUEST,,
35_00003,SYSTEM,The apartment is not furnished. Unfortunately pets are not allowed in the apartment.,INFORM,,
35_00003,USER,Yes the apartment sounds good.,SELECT,,
35_00003,SYSTEM,Would you like to schedule a visit to the apartment.,OFFER_INTENT,,
35_00003,USER,"No, I don't want to schedule it now. Thanks that's all I need.",NEGATE_INTENT,GOODBYE,
35_00003,SYSTEM,Have a great day.,GOODBYE,,
35_00004,USER,I need your help in finding an apartment. Can you do that?,INFORM_INTENT,,
35_00004,SYSTEM,I sure can! What area would you like the apartment to be in? How many bedrooms would you like?,REQUEST,,
35_00004,USER,I'd like to find a one -bedroom apartment in Fremont.,INFORM,,
35_00004,SYSTEM,"Great! I found 10 apartments available in that area. I recommend Boulevard located at 40001 Fremont Boulevard. The apartment had 1 bedroom and 1 bathroom and costs $1,850 per month. Does that interest you at all?",OFFER,,
35_00004,USER,Maybe. What's the complex's phone number.,REQUEST,,
35_00004,SYSTEM,The number is 510-455-8815.,INFORM,,
35_00004,USER,"Okay, I'll check them out. Thanks! That's all.",SELECT,GOODBYE,
35_00004,SYSTEM,You're welcome. Have a great day!,GOODBYE,,
35_00005,USER,Help me find an apartment.,INFORM_INTENT,,
35_00005,SYSTEM,What location?,REQUEST,,
35_00005,USER,In the Castro Valley. I need a three bedroom.,INFORM,,
35_00005,SYSTEM,"Of the 7 apartments I have found, the Banff Apartments may be what you are looking for. Located at 22185 Center Street # 59, the apartment has 3 bedrooms and 3 baths. The rent is 4150 dollars a month.",OFFER,,
35_00005,USER,Can you find me some apartments that allow pets?,INFORM,REQUEST_ALTS,
