dialogue_id,speaker,turn,act_1,act_2,act_3
116_00000,USER,Hello! I'm looking to have my dinner in a good Taiwanese restaurant. Do you have any suggestions?,INFORM,INFORM_INTENT,
116_00000,SYSTEM,Where is your location?,REQUEST,,
116_00000,USER,I'm looking in Hayward.,INFORM,,
116_00000,SYSTEM,"Okay! I can find 7 restaurants suitable to you. The best one in Hayward is Chef's Experience China Bistro, that provides the standards of Chinese cuisine, including dim sum items, served in a spacious dining room. Do you wish to dine here?",OFFER,,INFORM_COUNT
116_00000,USER,Is there any other restaurant which is average priced?,INFORM,REQUEST_ALTS,
116_00000,SYSTEM,"Yup, there is a Sprawling Japanese restaurant, named Hinata Sushi Buffet, with an outdoor deck featuring all-you-can-eat sushi & other seafood. The restaurant is at Hayward. Do you wish to dine here?",OFFER,,
116_00000,USER,Do they have phone number? Where is their exact location?,REQUEST,,
116_00000,SYSTEM,They are located at 1071 B Street and you can reach them at 510-881-8868.,INFORM,,
116_00000,USER,Yup! Sounds great to me.,SELECT,,
116_00000,SYSTEM,"So, would you like to reserve a table for your dinner, here?",OFFER_INTENT,,
116_00000,USER,Yup! I wish to reserve a table here.,AFFIRM_INTENT,,
116_00000,SYSTEM,At what time you wish to go for your dinner?,REQUEST,,
116_00000,USER,Please can you make it at 7:45 in the evening?,INFORM,,
116_00000,SYSTEM,"Sure! Please confirm me that you wish to book a table at Hinata Sushi Buffet, in Hayward at 7:45 pm on March 1st for 2 people, right?",CONFIRM,,
116_00000,USER,"Yup, you're correct.",AFFIRM,,
116_00000,SYSTEM,Sorry I couldn't reserve the booking for 7 pm. Can I make the reseravation at 7:30 pm on March 1st for 2 people at the hotel Hinata Sushi Buffet? Will that be okay for you?,OFFER,,
116_00000,USER,"Yup, please go ahead.",AFFIRM,,
116_00000,SYSTEM,Okay! I've made your reservation successfully.,NOTIFY_SUCCESS,,
116_00000,USER,I wish to know whether they serve liquor?,REQUEST,,
116_00000,SYSTEM,"Nope, they do not serve alcohol",INFORM,,
116_00000,USER,Thanks much. Is there any ride to reach that place?,THANK_YOU,,
116_00000,SYSTEM,Yup! Do you wish to take a Luxury or Regular ride? What type of ride you want to have?,REQUEST,,
116_00000,USER,Regular ride would be fine.,INFORM,,
116_00000,SYSTEM,"Please can you confirm me that you wish to take a Regular ride to 1071 B Street and you wish to accommodate 2 persons, right?",CONFIRM,,
116_00000,USER,"Yup, you're correct. What's the price for the cab? What's the wait time for the cab to reach here?",REQUEST,,AFFIRM
116_00000,SYSTEM,The ride will cost $22.97 in total and your expected waiting time is 7 minutes. Your ride is booked and the cab is on your way.,INFORM,,NOTIFY_SUCCESS
116_00000,USER,Thanks a bunch for your help.,THANK_YOU,,
116_00000,SYSTEM,It's my pleasure. Do you need anything else to help with?,REQ_MORE,,
116_00000,USER,"Nope, thanks much.",NEGATE,THANK_YOU,
116_00000,SYSTEM,Have a fantastic day.,GOODBYE,,
116_00001,USER,I'm meeting some friends for dinner. Where should we go eat?,INFORM_INTENT,,
116_00001,SYSTEM,What city is convenient for you?,REQUEST,,
116_00001,USER,We'll be in Los Gatos?,INFORM,,
116_00001,SYSTEM,"Would you prefer, Indian, Italian, or something else?",REQUEST,,
116_00001,USER,I want some kind of Lobster dish.,INFORM,,
116_00001,SYSTEM,I found 3 options in the Los Gatos area. The first is Billy's Boston Chowder House.,OFFER,,INFORM_COUNT
116_00001,USER,"Can we get drinks there, too? Where are they located?",REQUEST,,
116_00001,SYSTEM,They have a full bar and they are located at 29 East Main Street.,INFORM,,
116_00001,USER,That sounds awesome!,SELECT,,
116_00001,SYSTEM,Would you like to make a reservation?,OFFER_INTENT,,
116_00001,USER,"Yes, but I guess it is just me after all, so for one person. Make it for the 11th of March at evening 7:30. (evening 7:30 is a not a natural statement).",AFFIRM_INTENT,INFORM,
116_00001,SYSTEM,You want a table for 1 at Billy's Boston Chowder House in Los Gatos for 7:30 PM on March 11th. Is this correct?,CONFIRM,,
116_00001,USER,"Yes. is this a fancy restaurant, based on price?",REQUEST,AFFIRM,
116_00001,SYSTEM,The price range of this restauarant is moderate. Your reservation is confirmed.,INFORM,NOTIFY_SUCCESS,
116_00001,USER,Ok. I'm going to need a ride there. Can you book me a Luxury cab?,THANK_YOU,,
116_00001,SYSTEM,You wnat a Luxury ride to 29 East Main Street for 1 person. is this correct?,CONFIRM,,
116_00001,USER,Yes. How much is that expected to cost?,REQUEST,,AFFIRM
116_00001,SYSTEM,This ride will cost $27.74. I have hailed your ride an it will arrive in approximately 10 minutes.,INFORM,,NOTIFY_SUCCESS
116_00001,USER,Sweet! Thanks.,THANK_YOU,,
116_00001,SYSTEM,Do you require anything else?,REQ_MORE,,
116_00001,USER,Nope. I'm good for now.,NEGATE,THANK_YOU,
116_00001,SYSTEM,Let me know if in you need anything more.,GOODBYE,,
116_00002,USER,I am looking for an Asian restaurant in Santa Rosa.,INFORM,,INFORM_INTENT
