dialogue_id,speaker,turn,act_1,act_2,act_3
3_00000,USER,I would like to watch a movie.,INFORM_INTENT,,
3_00000,SYSTEM,Is there a particular movie you would like to watch?,REQUEST,,
3_00000,USER,"Yes, I would like to watch Hellboy please.",INFORM,,
3_00000,SYSTEM,"To be clear, you would like to watch Hellboy? It will play without subtitles.",CONFIRM,,
3_00000,USER,Yes that is correct. Who directed Hellboy?,REQUEST,AFFIRM,
3_00000,SYSTEM,The movie will play momentarily. Neil Marshall is the director.,INFORM,NOTIFY_SUCCESS,
3_00000,USER,"Great, thats everything for now. Thanks.",THANK_YOU,GOODBYE,
3_00000,SYSTEM,You're welcome. Enjoy the movie.,GOODBYE,,
3_00001,USER,I want to watch the movie now. I want to watch it with subtitles.,INFORM,INFORM_INTENT,
3_00001,SYSTEM,Which movie do you want to watch?,REQUEST,,
3_00001,USER,I want to watch The Mustang.,INFORM,,
3_00001,SYSTEM,Please confirm the following details: The Mustang with subtitles.,CONFIRM,,
3_00001,USER,"Yes, please.",AFFIRM,,
3_00001,SYSTEM,Started playing the movie.,NOTIFY_SUCCESS,,
3_00001,USER,Who's the director?,REQUEST,,
3_00001,SYSTEM,It's directed by Laure de Clermont-Tonnerre.,INFORM,,
3_00001,USER,What kind of movie is it?,REQUEST,,
3_00001,SYSTEM,It is a drama movie.,INFORM,,
3_00001,USER,Thanks. That is all I need.,THANK_YOU,GOODBYE,
3_00001,SYSTEM,Have a good day.,GOODBYE,,
3_00002,USER,I would love the watch the movie Searching for Sugar Man now,INFORM,INFORM_INTENT,
3_00002,SYSTEM,Please confirm that you would like Searching for Sugar Man to play without subtitles.,CONFIRM,,
3_00002,USER,"Yes, can you tell me what kind of movie it is and who's the director?",REQUEST,,AFFIRM
3_00002,SYSTEM,The movie as started it's a Biographical directed by Malik Bendjelloul.,INFORM,,NOTIFY_SUCCESS
3_00002,USER,Thank you very much that's all I need,THANK_YOU,GOODBYE,
3_00002,SYSTEM,Have a wonderful day,GOODBYE,,
3_00003,USER,Can you start a movie for me?,INFORM_INTENT,,
3_00003,SYSTEM,Sure. Which movie?,REQUEST,,
3_00003,USER,How about How to Train Your Dragon: The Hidden World. With subtitles.,INFORM,,
3_00003,SYSTEM,Okay. Just to make sure - you want to watch How to Train Your Dragon: The HIdden World with the subtitles on?,CONFIRM,,
3_00003,USER,Nevermind - I've changed my mind. I want to watch Pet Sematary.,INFORM,NEGATE,
3_00003,SYSTEM,Okay so you want to watch Pet Sematary with the subtitles on?,CONFIRM,,
3_00003,USER,That's right.,AFFIRM,,
3_00003,SYSTEM,I'll start the movie now.,NOTIFY_SUCCESS,,
3_00003,USER,"Great, thanks.",THANK_YOU,,
3_00003,SYSTEM,Is there anything else I can do for you?,REQ_MORE,,
3_00003,USER,"No, that's all for now.",NEGATE,THANK_YOU,
3_00003,SYSTEM,Enjoy Pet Sematary!,GOODBYE,,
3_00004,USER,I want to watch the movie with subtitles.,INFORM,INFORM_INTENT,
3_00004,SYSTEM,What movie do you want to watch?,REQUEST,,
3_00004,USER,I want to watch the movie Mary Magdalene.,INFORM,,
3_00004,SYSTEM,Please confirm you want to watch Mary Magdalene with subtitles.,CONFIRM,,
3_00004,USER,"No, I would rather watch Shine a Light.",INFORM,NEGATE,
3_00004,SYSTEM,Please confirm you want to watch Shine a Light with subtitles.,CONFIRM,,
3_00004,USER,"Yes, please. What kind of movie is it, and who directed it?",REQUEST,,AFFIRM
3_00004,SYSTEM,"The movie has started playing. It's a Biographical movie, directed by Martin Scorsese.",INFORM,,NOTIFY_SUCCESS
3_00004,USER,Thank you.,THANK_YOU,,
3_00004,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
3_00004,USER,No thank you.,NEGATE,THANK_YOU,
3_00004,SYSTEM,Have a good day.,GOODBYE,,
3_00005,USER,"Okay, it's family movie night. We want to see a good movie that's family oriented and fun?",INFORM_INTENT,,
3_00005,SYSTEM,Do you know the title of the movie you want to see?,REQUEST,,
3_00005,USER,"Well, my first choice is Captain Marvel.",INFORM,,
3_00005,SYSTEM,"Okay, Captain Marvel is available. There are no subtitles with this movie. Please confirm if this is the movie you want to see.",CONFIRM,,
3_00005,USER,"Oh. No, I want us to see a movie with subtitles tonight. I'm thinking The Curse of La Llorona movie might be a good choice if it has subtitles.",INFORM,,NEGATE
3_00005,SYSTEM,"Yes, The Curse of La Llorona film is available with subtitles. If you want to see that movie, please confirm.",CONFIRM,,
3_00005,USER,"Confirm. Yes, that is the movie I'll go with tonight.",AFFIRM,,
3_00005,SYSTEM,Confirmed. The movie The Curse of La Llorona will now start playing.,NOTIFY_SUCCESS,,
3_00005,USER,Thanks for finding that movie for us. That is all the assistance I need for now.,THANK_YOU,GOODBYE,
3_00005,SYSTEM,That is all for now. Enjoy the film and the rest of your day.,GOODBYE,,
3_00006,USER,I want to watch the movie now.,INFORM_INTENT,,
3_00006,SYSTEM,Which movie do you want to watch,REQUEST,,
3_00006,USER,I want to go watch Mary Magdalene,INFORM,,
3_00006,SYSTEM,Please play Mary Magdalene without subtitles,CONFIRM,,
3_00006,USER,Yes,AFFIRM,,
3_00006,SYSTEM,Started playing the movie.,NOTIFY_SUCCESS,,
3_00006,USER,Thank you,THANK_YOU,,
3_00006,SYSTEM,What else can I do?,REQ_MORE,,
3_00006,USER,No thanks,NEGATE,THANK_YOU,
3_00006,SYSTEM,Have a good day.,GOODBYE,,
3_00007,USER,I would like to watch a movie. Can you find the movie Fighting with My Family?,INFORM,INFORM_INTENT,
