dialogue_id,speaker,turn,act_1,act_2,act_3
119_00000,USER,Can you help me find a rental car?,INFORM_INTENT,,
119_00000,SYSTEM,When will you be returning the car?,REQUEST,,
119_00000,USER,I'll be using it until the 14th of this month.,INFORM,,
119_00000,SYSTEM,What is the time and location of pick up?,REQUEST,,
119_00000,USER,I'll be picking the car up on the 12th in San Jose. I'll need it around a half past 6 in the evening.,INFORM,,
119_00000,SYSTEM,I've located 4 cars I think you may like. There is a Standard Civic available for pick up on March 12th at Diridon Station.,OFFER,,
119_00000,USER,How much will this cost?,REQUEST,,
119_00000,SYSTEM,The total cost of the reservation is $70.,INFORM,,
119_00000,USER,What other options are available?,REQUEST_ALTS,,
119_00000,SYSTEM,"Diridon Station also has a Toyota Corolla, which is a standard car available for pick up on March 12th.",OFFER,,
119_00000,USER,How much will that cost?,REQUEST,,
119_00000,SYSTEM,The total cost will be $66.,INFORM,,
119_00000,USER,What other options are there? I'd like a small car until March 13th.,INFORM,,REQUEST_ALTS
119_00000,SYSTEM,There is a nice compact car available at Diridon Station for pickup on March 12th. The car is a Fit.,OFFER,,
119_00000,USER,That one will work. Can you reserve this for me?,INFORM_INTENT,SELECT,
119_00000,SYSTEM,Please confirm that you are picking up a compact car from Diridon Station on March 12th at 6:30 pm. You will be returning the car on March 13th.,CONFIRM,,
119_00000,USER,That is right.,AFFIRM,,
119_00000,SYSTEM,Your reservation is complete.,NOTIFY_SUCCESS,,
119_00000,USER,Can you help me find an apartment in the area with 1 bath.,INFORM,INFORM_INTENT,
119_00000,SYSTEM,How many bedrooms would you like in the apartment?,REQUEST,,
119_00000,USER,I want 1 bedroom.,INFORM,,
119_00000,SYSTEM,"I've located 10 nice apartments. There is a very good property with a 1 bedroom 1 bathroom apartment located at 1546 Maurice Lane. The apartment name is 888 Golden Saratoga-Cupertino Apartment Homes, and the rent is $1,600 per month.",OFFER,,
119_00000,USER,That would be a good choice.,SELECT,,
119_00000,SYSTEM,Would you like to schedule a viewing of the property?,OFFER_INTENT,,
119_00000,USER,"Not right now, but thank you. That is all.",NEGATE_INTENT,GOODBYE,
119_00000,SYSTEM,You're welcome. Have an enjoyable day.,GOODBYE,,
