dialogue_id,speaker,turn,act_1,act_2,act_3
81_00000,USER,I am moving to Sacramento on March 5th and we are one people in a group.Can you help me in finding a bus?,INFORM,,
81_00000,SYSTEM,Which is the place of your departure?,REQUEST,,
81_00000,USER,"I will be departing from Fresno, CA",INFORM,,
81_00000,SYSTEM,There is a bus leaving at 8 am with 0 transfers and costing $31,OFFER,,
81_00000,USER,"I have to departing to San Diego on March 8th, can you look for available buses?",INFORM,,REQUEST_ALTS
81_00000,SYSTEM,There is a bus leaving at 7:40 am with 1 transfer and cost $71,OFFER,,
81_00000,USER,That is fine,SELECT,,
81_00000,SYSTEM,You need to buy tickets?,OFFER_INTENT,,
81_00000,USER,"No, i don't want tickets now",NEGATE_INTENT,,
81_00000,SYSTEM,Is there any other help you need?,REQ_MORE,,
81_00000,USER,Can you look for a rental car as i want it till the 13th,INFORM,INFORM_INTENT,
81_00000,SYSTEM,You need the car from March 8th?,REQUEST,,
81_00000,USER,I want the car from 11th of March,INFORM,,
81_00000,SYSTEM,Do you have to pick the car from Sacramento?,REQUEST,,
81_00000,USER,"Yes, fine",AFFIRM,,
81_00000,SYSTEM,What time you need the car?,REQUEST,,
81_00000,USER,I will be picking it up at 6:30 pm,INFORM,,
81_00000,SYSTEM,I have short listed 4 cars for you. There is a nice Standard car Accord available at SMF International Airport for pick up on March 11TH,OFFER,,
81_00000,USER,That is good,SELECT,,
81_00000,SYSTEM,Is there any other help you need from me?,REQ_MORE,,
81_00000,USER,I need to book a car,INFORM_INTENT,,
81_00000,SYSTEM,Please give confirmation details: You are picking a standard car from SMF International Airport on March 11th at 6:30 pm and the drop off date will be on March 13th,CONFIRM,,
81_00000,USER,That is perfect. Can i know the total cost?,REQUEST,AFFIRM,
81_00000,SYSTEM,Your car is booked and total booking cost is $66,INFORM,NOTIFY_SUCCESS,
81_00000,USER,I need to find online movies and Funny movies is just perfect,INFORM,INFORM_INTENT,
81_00000,SYSTEM,"What is your opinion on A Madea Family Funeral, Auntie Mame or Dr. Strangelove ?",OFFER,,
81_00000,USER,The movie Auntie Mame is really good,SELECT,,
81_00000,SYSTEM,You need to run the movie now?,OFFER_INTENT,,
81_00000,USER,"Yes, play the movie now",AFFIRM_INTENT,,
81_00000,SYSTEM,Please give confirmation details: To run the movie Auntie Mame without sub titles,CONFIRM,,
81_00000,USER,"No, i want to watch the movie with subtitles",INFORM,NEGATE,
81_00000,SYSTEM,Please give confirmation details: Running the movie Auntie Mame with subtitles,CONFIRM,,
81_00000,USER,Yes and can i know the directors name?,REQUEST,AFFIRM,
81_00000,SYSTEM,Started playing the movie. The directors name is Morton DaCosta,INFORM,NOTIFY_SUCCESS,
81_00000,USER,Thank you very much,THANK_YOU,,
81_00000,SYSTEM,What other help you need?,REQ_MORE,,
81_00000,USER,"No, thank you",NEGATE,THANK_YOU,
81_00000,SYSTEM,Have a nice day,GOODBYE,,
81_00001,USER,"Would you help me look for a bus? I want to leave on the 8th for three people from Sacramento, CA.",INFORM,,
81_00001,SYSTEM,Where do you want to go?,REQUEST,,
81_00001,USER,I would like to go to SD.,INFORM,,
81_00001,SYSTEM,The bus leaves at 10:20 am and costs $73. There is 1 transfer.,OFFER,,
81_00001,USER,What bus station will I leave from?,REQUEST,,
81_00001,SYSTEM,You are leaving from Sacramento Valley Station.,INFORM,,
81_00001,USER,Sounds good to me.,SELECT,,
81_00001,SYSTEM,Would you like to buy tickets on this bus?,OFFER_INTENT,,
81_00001,USER,Not right now. Would you find a rental car there?,INFORM_INTENT,,
81_00001,SYSTEM,Would you like to pick it up from San Diego? When are you going to drop the car off?,REQUEST,,
81_00001,USER,Sounds good. I need it till March 11th.,INFORM,AFFIRM,
81_00001,SYSTEM,Would you like to have the car from March 8th? What time do you need it?,REQUEST,,
81_00001,USER,I need it from the 9th and want to pick it up around six pm.,INFORM,,
81_00001,SYSTEM,I have 6 cars that you should like. There is a nice standard car at Santa Fe Depot that you can pick up on March 9th. It's an Accord.,OFFER,,
81_00001,USER,Sounds good to me.,SELECT,,
81_00001,SYSTEM,Would you like to make the reservation?,OFFER_INTENT,,
81_00001,USER,"Yes, I would like to rent a vehicle.",AFFIRM_INTENT,,
81_00001,SYSTEM,Could you confirm that you want to pick up the standard car from Santa Fe Depot on March 9th at 6 pm and that you will drop off on March 11th?,CONFIRM,,
81_00001,USER,Sounds good to me.,AFFIRM,,
81_00001,SYSTEM,I have reserved your car.,NOTIFY_SUCCESS,,
81_00001,USER,Thank you for helping. I would like to find an online movie.,THANK_YOU,,
81_00001,SYSTEM,What sort of movies would you like?,REQUEST,,
81_00001,USER,A Rom-com movie would be fun. I would like a movie directed by Michael Gordon.,INFORM,,
81_00001,SYSTEM,How about Pillow Talk?,OFFER,,
81_00001,USER,Pillow Talk is awesome. I'd like to watch that movie now with subtitles.,INFORM,INFORM_INTENT,SELECT
81_00001,SYSTEM,I would like to watch Pillow Talk with subtitles.,CONFIRM,,
81_00001,USER,Sounds good.,AFFIRM,,
81_00001,SYSTEM,I have started playing the movie.,NOTIFY_SUCCESS,,
81_00001,USER,Thank you. That is what I needed.,THANK_YOU,GOODBYE,
81_00001,SYSTEM,Have a great day.,GOODBYE,,
81_00002,USER,Please help me in finding a bus for 4 persons.,INFORM,INFORM_INTENT,
81_00002,SYSTEM,When will you leave and from where do you want to leave?,REQUEST,,
81_00002,USER,I will leave from Los Angeles on March 7th.,INFORM,,
81_00002,SYSTEM,Where do you want to go?,REQUEST,,
81_00002,USER,"I wish to go to Fresno, CA.",INFORM,,
